identifier1	identifier2	annotator	judgment	comment	lemma
bib15761097_18950716_145020_83_0002_alto.xml-18-14	bib15873936_18950615_147385_70_0002_alto.xml-173-17	katarinalbrekt	4	 	bedömande
bib11653811_18950427_145317_64_0002_alto.xml-135-7	bib13506739_18290406_144030_79_0006_alto.xml-6-15	katarinalbrekt	3	 	bedömande
bib11653811_19000411_145317_56_0002_alto.xml-124-19	bib11653811_18960718_145317_108_0005_alto.xml-55-16	katarinalbrekt	4	 	bedömande
bib15650837_18261115_146391_91_0003_alto.xml-5-6	bib11653823_18300104_144010_2_0004_alto.xml-7-29	Magdalena	0	 	bedömande
bib11653830_18980307_146968_19_0002_alto.xml-17-9	bib11653790_19020520_145648_39_0002_alto.xml-110-25	Magdalena	4	 	bedömande
bib13506739_18291001_144030_227_0001_alto.xml-25-28	bib13506739_18290801_144030_175_0002_alto.xml-5-15	Magdalena	3	 	bedömande
bib19277349_18950418_147403_50_0003_alto.xml-91-21	bib19227291_18290121_145289_4_0005_alto.xml-0-3	Magdalena	3	 	bedömande
bib15873936_18950615_147385_70_0002_alto.xml-173-17	bib11653828_18200822_144028_193_0001_alto.xml-2-25	Magdalena	3	 	bedömande
bib11653830_18980307_146968_19_0002_alto.xml-17-9	bib11653828_18221014_144028_239_0003_alto.xml-0-18	Magdalena	3	 	bedömande
bib11653811_19030612_145317_89_0002_alto.xml-84-14	bib19227462_18951014_147640_239_0002_alto.xml-115-3	Magdalena	3	 	bedömande
bib15975090_18950525_148377_61_0004_alto.xml-110-5	bib19227306_18290610_147700_23_0003_alto.xml-3-27	Magdalena	3	 	bedömande
bib15650835_18950528_146472_46_0002_alto.xml-45-24	bib11653825_18190403_145134_40_0006_alto.xml-7-23	hatsab	4	 	bedömande
bib11653815_18960822_146944_67_0001_alto.xml-29-44	bib11653811_18970212_145317_23_0003_alto.xml-158-58	hatsab	4	 	bedömande
bib19227291_18290218_145289_8_0002_alto.xml-13-129	bib11653825_18180704_145134_77_0011_alto.xml-3-70	hatsab	4	 	bedömande
bib11653828_18221014_144028_239_0003_alto.xml-0-18	bib11653790_18950322_145648_13_0001_alto.xml-64-17	hatsab	4	 	bedömande
bib15975090_18960903_148377_110_0002_alto.xml-69-16	bib11653825_18190508_145134_54_0003_alto.xml-7-25	hatsab	4	 	bedömande
bib15760600_18950810_146401_94_0002_alto.xml-134-18	bib11653838_19020221_147024_8_0003_alto.xml-14-13	hatsab	4	 	bedömande
bib13506739_18240131_144030_25_0003_alto.xml-5-22	bib19225758_18951025_144022_249_0002_alto.xml-198-1	hatsab	4	 	bedömande
bib15760600_18950704_146401_78_0003_alto.xml-173-18	bib15650837_18951022_146391_246_0003_alto.xml-95-13	hatsab	4	 	bedömande
bib19223423_18240207_145063_11_0002_alto.xml-15-12	bib11653828_18200822_144028_193_0001_alto.xml-2-25	hatsab	4	 	bedömande
