lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
ounce-nn	nnu1	1963	2	fic_1963_780073.txt-2559-11	 	Dean Riam clawed his way to the surface with his last ounce of breath, then hauled himself rapidly ashore by the rope.	54:59	0:118
ounce-nn	nnu1	1837	1	nf_1837_757476.txt-2816-45	 	Mix together half a pint of port wine, half a pint of strong vinegar, the juice and grated peel of two large lemons, a quarter of an ounce of cayenne, a dozen blades of mace, and a quarter of an ounce of powdered cochineal.	195:200	0:223
ounce-nn	nnu2	1982	2	mag_1982_432081.txt-194-8	 	The future king weighed seven pounds, one-and-a-half ounces and came into the world crying lustily.	53:59	0:99
ounce-nn	nnu2	2000	2	mag_2000_411064.txt-30-12	 	Add 1/3 cup dry white wine and 1 can (14 1/2 ounces) diced tomatoes in juice; heat to boiling over medium-high heat.	45:51	0:116
ounce-nn	nnu2	1988	2	news_1988_670746.txt-75-67	 	Bollinger Veal With Mustard Seed Preparation time: 10 minutes Cooking time: 20 minutes 14 ounces wild mushrooms, perhaps oyster mushrooms or chanterelles 5 tablespoons butter 1 small clove garlic, minced 1 cup creme fraiche 1 teaspoon whole mustard seeds 2 teaspoons whole-grain mustard Salt and freshly ground black pepper, to taste 1 teaspoon lemon juice 1 tablespoon olive oil 16 to 18 ounces boneless veal, cut into medallions 3/4-inch thick 2 tablespoons chopped chives.	389:395	0:475
ounce-nn	nnu1	2003	2	mag_2003_422965.txt-68-13	 	But the Harvard Nurses ' Health Study found that women who ate an ounce of nuts at least five times a week for 14 years lowered their risk of heart disease by about 30 percent.	66:71	0:176
ounce-nn	nnu2	2005	2	news_2005_623919.txt-134-14	 	INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.	64:70	0:382
ounce-nn	nnu1	1837	1	nf_1837_757476.txt-2076-29	 	The proportions of the ingredients are a pound and a half of fine salt, half a pound of brown sugar, an ounce of black pepper and an ounce of cloves pounded to powder, a small bit of sal prunella, and a quart of stale strong beer or porter.	133:138	0:240
ounce-nn	nnu2	1852	1	nf_1852_748165.txt-2838-11	 	If a barrel of flour in Lima be exchanged for ten ounces of silver, the cost of producing the flour, and of transporting it to Lima, is equal to the cost of producing the silver and transporting it to the same place.	50:56	0:216
ounce-nn	nnu2	1844	1	nf_1844_747892.txt-594-60	 	Let the graft be carefully held in it &; due position, and secure it with cotton twist, Russia matting, or threads of worsted, whichever is most convenient; then cover the bandage with well wrought clay, or grafting wax, which is made as follows: Two ounces beeswax, one ounce tallow, four ounces common pitch, twelve ounces Burgundy pitch, all melted together, and used when warm, with a brush.	290:296	0:395
