lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Rezeption	 	1898	1	simmel_george_1898-27-12	 	Die Herausbildung solchen Fühlens wird sich am Ehesten an die Produktion und Rezeption innerhalb solcher Künste knüpfen, die in der festen äußeren Gegebenheit ihres Materials dem Jch eine Stütze bei der Objektivirung seiner tiefsten Jnhalte gewähren:	77:86	0:250
Rezeption	 	1843	1	beseler_volksrecht_1843-696-16	 	Darauf erwidere ich, daß allerdings die ursprüngliche Absicht der Romanisten darauf gerichtet war, die Reception vollständig durchzuführen; daß ihnen dieß ja aber eben nicht gelungen ist.	103:112	0:187
Rezeption	 	1887	1	brunner_rechtsgeschichte01_1887-547-11	 	Das Staatsrecht des deutschen Reiches und seiner Territorien war durch die Rezeption der fremden Rechte thatsächlich so gut wie gar nicht betroffen worden, wogegen sie im Privat-und Prozessrecht das Bewusstsein des Zusammenhangs zwischen Gegenwart und Vergangenheit des Rechtes ausgetilgt oder doch getrübt hatte.	75:84	0:313
Rezeption	 	1840	1	savigny_system01_1840-985-5	 	Weit fühlbarer aber mußte jene Reception in Deutschland werden, wo das Römische Recht selbst ein ganz neues, bisher unbekanntes Rechtselement war: freylich den neu entstandenen Lebensverhältnissen angemessen, da es nur dadurch Eingang finden konnte.	31:40	0:249
Rezeption	 	1967	2	26120215_1967_03_31_01_094.tcf.xml-21-22	 	Der gegenseitige Meinungsaustausch führt zu einer höheren Stufe der gesellschaftlichen Aktivität und kann wirkungsvoller die Entstehung und Verbreitung der Literatur sowie ihre Rezeption beeinflussen.	177:186	0:200
Rezeption	 	1840	1	savigny_system01_1840-2485-13	 	Allein eine fertige Vulgata in diesem Sinn hat nie bestanden, und eine Reception derselben war also unmöglich (§ 17).	71:80	0:117
Rezeption	 	1976	2	26120215_1976_05_28_01_195.tcf.xml-26-7	 	Durch assoziative Technik, die eine einfache Rezeption erschwert, beabsichtigt Szabo, die schöpferische Phantasie der Zuschauer mehr als üblich anzusprechen.	45:54	0:157
Rezeption	 	1983	2	26120215_1983_10_12_01_067.tcf.xml-30-4	 	Der Mann an der Rezeption sieht ihr seh ifrig hin -	16:25	0:51
Rezeption	 	1976	2	2532889X_1976-09-11_01_179.tcf.xml-15-10	 	Beiträge zum Wirken des ukrainischen Dichters und Denkers sowie zur Rezeption seines Werkes im deutschen und westslawischen Sprachgebiet.	68:77	0:137
Rezeption	 	1847	1	ideler_wahnsinn_1847-239-35	 	Am nächsten Tage erfolgte seine Aufnahme in die Charite ', woselbst er zuvörderst in die Abtheilung für innere Kranke gebracht wurde, weil in der Eile keine ärztlichen Zeugnisse, wie sie für die Reception in die Irrenabtheilung gesetzlich erforderlich sind, hatten herbeigeschafft werden können.	195:204	0:295
Rezeption	 	1976	2	26120215_1976_02_12_01_092.tcf.xml-30-2	 	Bei der Rezeption des Heimes erfuhr Gollus später den genauen Abreisetermin.	8:17	0:76
Rezeption	 	1887	1	toennies_gemeinschaft_1887-2577-20	 	Von seinen Anfängen an fand es die bedeutendsten Plätze, an denen es hätte wirken können, theils durch die Reception, theils durch casuale Gesetzgebung occupirt.	107:116	0:161
Rezeption	 	1971	2	26120215_1971_06_05_01_281.tcf.xml-16-1	 	der Rezeption kulturellen Erbes zu lösen, bewies ein zweitägiges Kolloquium der Theaterhochschule.. Hans Otto\", das diesen Fragen gewidmet war.	4:13	0:143
Rezeption	 	1817	1	klueber_recht_1817-7578-42	 	Ort, Zeit und Form der gemeinschaftlichen Gottesverehrung (Liturgie, Ritual, Ceremoniel), auch DisciplinarSachen, sind zunächst der Bestimmung der Kirche überlassen; doch vorbehalten dem Staat, theils die Befugniss, Abstufungen festzusetzen, in Absicht auf Reception und Toleranz a), und auf die Art der äussern Religionsübung b), theils dieselben Rechte, welche ihm in Absicht auf den kirchlichen Lehrbegriff zustehen c)	257:266	0:421
Rezeption	 	1840	1	savigny_system01_1840-916-38	 	An solchen Gründen hat es bey der wirklichen Reception gewiß nicht gefehlt; wären nun z. B. damals die Digesten unvollständig geblieben, und hätte man etwa das Infortiatum im sechszehnten Jahrhundert erst gefunden, so würde dessen Reception schwerlich gefehlt haben.	231:240	0:266
Rezeption	 	1986	2	26120215_1986_10_08_01_044.tcf.xml-9-15	 	Ein Brief Lion Feuchtwangers — in der Ausstellung ebenfalls zu sehen — berichtet über die Rezeption des Werkes.	90:99	0:111
Rezeption	 	1974	2	2532889X_1974-03-13_01_146.tcf.xml-4-13	 	In dem Zusammenhang ' wird sich die Konferenz vor allem mit Fragen der Rezeption dieses progressiven künstlerischen Erbes widmen, deren Beantwortung für die Kunsterziehung in der Schule ebenso von Bedeutung ist wie für das künstlerische Schaffen.	71:80	0:246
Rezeption	 	1852	1	jhering_recht01_1852-3084-9	 	Den anderen Völkern ist dies letzte Moment durch die Reception des römischen Rechts von außen und auf Kosten des Moments der Nationalität aufgezwungen.	53:62	0:151
Rezeption	 	1983	2	2532889X_1983-06-29_01_044.tcf.xml-23-21	 	So manches Klubmitglied, das anfangs nur Zuhörer war, ist heute eines der eifrigsten und redefreudigsten — Beweis für eine Rezeption socaalistisch-realistischer Kunst, wie sie sich der Kulturbund zur Aufgabe gemacht hat.	123:132	0:220
Rezeption	 	1892	1	brunner_rechtsgeschichte02_1892-8890-2	 	Aus der Rezeption der fränkischen Ordalien erklärt sich auch die Anwendung und Bedeutung, die das Wort Ordal bei den Angelsachsen und im Anschluss an den angelsächsischen Sprachgebrauch in der germanistischen Litteratur gefunden hat. Die Angelsachsen brauchen das Wort Ordal niemals für das gewöhnliche Urteil (dóm), sondern nur für das Gottesurteil.	8:17	0:350
Rezeption	 	1887	1	brunner_rechtsgeschichte01_1887-5380-11	 	Jene Gemeinsamkeit der Rechtsinstitutionen, die das germanisch-romanische Mittelalter vor der Rezeption des römischen Rechtes aufzuweisen hat, ist eine Rechtsgemeinschaft der Länder, welche im fränkischen Reiche eine gemeinsame Rechtsentwicklung durchgemacht hatten oder wie England durch die normannische Eroberung nachträglich in den Wellenschlag derselben hineingezogen worden sind.	94:103	0:385
Rezeption	 	1840	1	savigny_system01_1840-982-1	 	Diese Reception aber hatte eine verschiedene Bedeutung in verschiedenenen Nationen des neueren Europa, so daß die daraus hervorgehende Neuerung des Rechtszustandes in sehr verschiedenen Graden fühlbar werden mußte.	6:15	0:214
Rezeption	 	1840	1	savigny_system01_1840-2719-37	 	Zwar sind alle Novellen gleichzeitig mit den Rechtsbüchern bey uns recipirt worden, und man könnte glauben, daß dadurch der natürliche Vorzug, der ihnen als neueren Gesetzen zukam, wieder vernichtet wäre. Allein jene Reception geschah doch im Sinne von Justinian, als eines von ihm hinterlassenen Vermächtnisses von Gesetzen, folglich ganz in der Art, wie sich die Gültigkeit derselben am Ende seiner langen Regierung von selbst festgestellt hatte.	217:226	0:448
Rezeption	 	1843	1	beseler_volksrecht_1843-2175-3	 	Ist aber die Reception des römischen Rechts von entschiedenem Einfluß auf diese Entartung unserer Jurisprudenz gewesen, so würde man doch zu weit gehen, wenn man sie ihr allein zuschreiben wollte.	13:22	0:196
Rezeption	 	1973	2	26120215_1973_08_22_01_154.tcf.xml-24-13	 	Kalkuliere man also eine Absage ein, wenn man zwecks Feriengestaltung an die Rezeption des Hotels „Centralna\", Lagow Lub., Kosciuskistraße 5, oder an die Rezeption des Zeltplatzes „Osrodels campingowy Promyk\", Lagow Lub., pow.	77:86	0:226
Rezeption	 	1966	2	2532889X_1966-05-28_01_125.tcf.xml-24-35	 	Die gründliche wissenschaftliche Vorbereitung der Konferenz durch das gastgebende Institut spiegelte sich auch in der lebhaften Diskussion wider, die zu einzelnen Fragen des Hauptreferats unter verschiedenen Gesichtspunkten, vor allem unter dem Aspekt der Rezeption humanistischer Ideen und dem Verhalten zu nichtsozialistischer Literatur, Stellung nahm.	256:265	0:354
Rezeption	 	1887	1	brunner_rechtsgeschichte01_1887-319-37	 	Soweit die fremden Rechte sich unabhängig vom deutschen Rechte entwickelt haben, sind sie nicht Gegenstand der deutschen Rechtsgeschichte, wohl aber hat diese die Einwirkungen ins Auge zu fassen, welche die fremden Rechte vor der Rezeption durch die im langobardischen Rechte vertretenen deutschen Rechtsprinzipien erfahren haben, und ebenso die Fortbildung, welche den fremden Rechten auf deutscher Erde zuteil geworden ist.	230:239	0:425
Rezeption	 	1975	2	26120215_1975_06_16_01_102.tcf.xml-9-4	 	Feste Unterkünfte für die Rezeption, Bibliothek und Sportgeräteausleihe erhielten die Campingplatze an der GroBen Krampe, am Seddinsee und auf der Hirtenwiese.	26:35	0:159
