identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib15650837_18950730_146391_174_0004_alto.xml-105-2	bib11653828_17990727_144028_169_0001_alto.xml-1-74	Benjamin	4.0	 	2023-07-15 23:47:56.322	granskare
bib19277277_18951220_147683_347_0003_alto.xml-39-22	bib11653828_18180619_144028_138_0003_alto.xml-2-13	Benjamin	4.0	 	2023-07-15 23:49:04.288	granskare
bib11653828_18260828_144028_198_0002_alto.xml-10-67	bib19225772_18101030_148004_124_0002_alto.xml-4-55	Benjamin	4.0	 	2023-07-15 23:50:15.719	granskare
bib15873936_18960206_147385_15_0002_alto.xml-1-88	bib11653792_18010214_146919_6_0002_alto.xml-0-47	Benjamin	4.0	 	2023-07-15 23:50:34.684	granskare
bib15978012_18950402_148361_77_0002_alto.xml-84-26	bib15873936_18960206_147385_15_0002_alto.xml-1-88	Benjamin	4.0	 	2023-07-15 23:50:41.648	granskare
bib11653811_18970317_145317_42_0002_alto.xml-77-17	bib11653828_18281229_144028_298_0003_alto.xml-8-17	Benjamin	1.0	 	2023-07-15 23:51:07.966	granskare
bib15650814_18950103_146365_2_0003_alto.xml-59-1	bib19277277_18951219_147683_346_0006_alto.xml-114-13	Benjamin	4.0	 	2023-07-15 23:51:15.471	granskare
bib13506739_18200703_144030_150_0003_alto.xml-7-10	bib11653828_18260828_144028_198_0003_alto.xml-0-18	Benjamin	4.0	 	2023-07-15 23:51:46.78	granskare
bib19277277_18951219_147683_346_0006_alto.xml-114-13	bib11653828_18281229_144028_298_0003_alto.xml-8-17	Benjamin	1.0	 	2023-07-15 23:52:00.452	granskare
bib13506739_18200703_144030_150_0003_alto.xml-7-10	bib15978012_18950220_148361_43_0002_alto.xml-122-2	Benjamin	1.0	 	2023-07-15 23:52:08.604	granskare
bib15873936_18960206_147385_15_0002_alto.xml-1-88	bib11653828_18030309_144028_55_0003_alto.xml-6-59	Benjamin	1.0	 	2023-07-15 23:52:36.245	granskare
bib13506739_17980327_144030_71_0003_alto.xml-1-7	bib19277277_18950228_147683_58_0005_alto.xml-125-2	Benjamin	4.0	 	2023-07-15 23:52:49.258	granskare
bib15650837_18950730_146391_174_0004_alto.xml-105-2	bib13506739_18200703_144030_150_0003_alto.xml-7-10	Benjamin	1.0	 	2023-07-15 23:52:55.042	granskare
bib15650814_18950103_146365_2_0003_alto.xml-59-1	bib19277346_18270414_147394_15_0007_alto.xml-2-6	Benjamin	1.0	 	2023-07-15 23:53:01.706	granskare
bib11653811_19020110_145317_4_0004_alto.xml-69-21	bib19277277_18950421_147683_107_0002_alto.xml-158-8	Benjamin	4.0	 	2023-07-15 23:53:07.277	granskare
bib19277346_18270414_147394_15_0007_alto.xml-2-6	bib13506739_18271224_144030_301_0004_alto.xml-10-3	Benjamin	4.0	 	2023-07-15 23:53:14.933	granskare
bib19277277_18951220_147683_347_0003_alto.xml-39-22	bib19225772_18101030_148004_124_0002_alto.xml-4-55	Benjamin	1.0	 	2023-07-15 23:53:20.203	granskare
bib11653811_18991227_145317_199_0004_alto.xml-27-25	bib11653828_17990727_144028_169_0001_alto.xml-1-74	Benjamin	1.0	 	2023-07-15 23:53:42.767	granskare
bib11653828_17990727_144028_169_0001_alto.xml-1-74	bib11653828_18301214_144028_290_0002_alto.xml-16-3	Benjamin	1.0	 	2023-07-15 23:54:15.28	granskare
bib11653790_18981118_145648_89_0005_alto.xml-46-27	bib11653828_18301214_144028_290_0002_alto.xml-16-3	Benjamin	1.0	 	2023-07-15 23:55:12.488	granskare
bib15978012_18950220_148361_43_0002_alto.xml-122-2	bib11653828_18281114_144028_262_0003_alto.xml-9-63	Benjamin	1.0	 	2023-07-15 23:56:31.106	granskare
bib15650837_18950620_146391_141_0004_alto.xml-5-6	bib15978012_18950402_148361_77_0002_alto.xml-84-26	Benjamin	4.0	 	2023-07-15 23:57:49.365	granskare
bib19227462_18951024_147640_248_0003_alto.xml-54-1	bib11653828_18200224_144028_45_0021_alto.xml-7-39	Benjamin	4.0	 	2023-07-15 23:57:58.896	granskare
bib11653828_18281114_144028_262_0003_alto.xml-9-63	bib19277277_18240914_147682_213_0002_alto.xml-23-1	Benjamin	4.0	 	2023-07-15 23:58:20.872	granskare
bib11653792_18010214_146919_6_0002_alto.xml-0-47	bib11653828_18180619_144028_138_0003_alto.xml-2-13	Benjamin	1.0	 	2023-07-15 23:58:40.167	granskare
bib19277277_18950329_147683_86_0004_alto.xml-19-0	bib11653828_18241116_144028_267_0001_alto.xml-3-10	Benjamin	1.0	 	2023-07-15 23:59:23.307	granskare
bib19225758_18950410_144022_84_0006_alto.xml-78-2	bib11653811_19001121_145317_181_0004_alto.xml-32-10	Benjamin	4.0	 	2023-07-15 23:59:30.417	granskare
bib19225772_18101030_148004_124_0002_alto.xml-4-55	bib11653811_19001121_145317_181_0004_alto.xml-32-10	Benjamin	1.0	 	2023-07-15 23:59:36.492	granskare
bib13506739_17980327_144030_71_0003_alto.xml-1-7	bib13506739_18240913_144030_212_0003_alto.xml-1-2	Benjamin	4.0	 	2023-07-16 00:00:13.521	granskare
bib15760600_18951224_146401_152_0003_alto.xml-115-13	bib11653828_18260911_144028_210_0003_alto.xml-0-0	Benjamin	1.0	 	2023-07-16 00:00:49.628	granskare
bib15975090_18960606_148377_70_0003_alto.xml-64-5	bib19225772_18110814_148004_91_0002_alto.xml-2-19	Benjamin	1.0	 	2023-07-16 00:00:57.072	granskare
bib11653792_18010214_146919_6_0002_alto.xml-0-47	bib19277277_18950228_147683_58_0005_alto.xml-125-2	Benjamin	4.0	 	2023-07-16 00:01:02.723	granskare
