lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
bit_nn	nn1	1853	1	fic_1853_9069.txt-508-4	 	Of course this little bit of unprofessional practice was followed by a relapse, and it was almost the middle of June before I was again able to go about.	22:25	0:153
bit_nn	nn1	1824	1	fic_1824_7285.txt-2633-26	 	The beautiful steed of Champ was one of the number, and Lee could scarcely restrain his joy, as he saw him proudly champing his bit, and anticipated the pleasure with which his faithful officer would again remount him.	128:131	0:218
bit_nn	nn1	1857	1	fic_1857_9075.txt-1339-30	 	of delight when Rose feigned a sudden surprise at seeing him, and whose happiness on this morning, reached its climax upon his being summoned within to receive a bit of crisp, brown candy, which she had begged for him from her mother.	162:165	0:234
bit_nn	nn1	1998	2	fic_1998_32409.txt-69-22	 	As he stood in the foyer, knocking snow off the tops of his boots after having nearly been assassinated by a bit of ice hidden on the stoop, as he unwound the red woolen muffler from his inflamed	109:112	0:195
bit_nn	nn2	1987	2	fic_1987_10755.txt-637-12	 	My hands were filthy, my fingernails caked with dirt, and bits of soil flew into my hair and stuck to my face as my burrowing became wilder still.	58:62	0:146
bit_nn	nn1	1975	2	fic_1975_780111.txt-2178-3	 	I like a bit of decorum, \" he managed to get out. \"	9:12	0:51
bit_nn	nn1	1833	1	fic_1833_7321.txt-2268-4	 	We had a little bit of a tussle here to see who should be appointed agent to go to Washington to tell the President to hold on to the territory down to Madawaska.	16:19	0:162
bit_nn	nn1	1998	2	fic_1998_43216.txt-276-4	 	I 'm feeling a bit faint from the heat, \" Lady Dustan said.	15:18	0:59
bit_nn	nn1	1827	1	fic_1827_7261.txt-940-20	 	But as I was saying, my lady's mother is dead, she died when my lady was a bit of a child -- and many's the day I've carried her in my arms, and learn'd her to spake English.	75:78	0:174
bit_nn	nn1	2007	2	fic_2007_33473.txt-152-24	 	AJ hadn't told Jake precisely why Mason, and now Ms. Murphy, had been targeted, but he'd dropped one tantalizing bit	113:116	0:116
bit_nn	nn2	1982	2	fic_1982_10698.txt-560-9	 	It was freezing solid as it moved forward -- bits were breaking off like glass -- but it was still advancing toward the ship, a black tidal wave, slowing down all the time.	45:49	0:172
bit_nn	nn2	1856	1	fic_1856_1281.txt-3685-0	 	Bits of artificial flowers are strewn about the carpet, a shawl is seen thrown over one chair, a mantle over another; the light is half shut off-everything bears evidence of the gaieties of luxurious life, the sumptuous revel and the debauch.	0:4	0:242
bit_nn	nn2	1845	1	fic_1845_7170.txt-5018-35	 	cheese-room, dye-room, sink-room, airy, piazza, hen-roost, cupboard, wardrobe, scullery, with its soap-barrel, pot of soap-grease, a range of shelves filled with rusty nails, bits of iron hoops, broken trays, hammer, wedges, chizel; tar-pot, swill-pail, bench, churn, basket of apples, kittens, chickens, pup, row of earthern milk-pans drying about it -- take it for all in all, we shall never look upon its like again!	175:179	0:419
bit_nn	nn1	1860	1	fic_1860_9188.txt-2010-27	 	The captain reached us and then tried to stop his headway; but the ancient horse had an iron jaw calloused by long use, that no bit would twist or hurt, and it was plainly apparent that, once under weigh, and propelled by the complex motions of the entire machinery, he could not stop if he would. \"	128:131	0:299
bit_nn	nn1	1859	1	fic_1859_270.txt-4126-24	 	Two large tears orbed themselves beneath the Professor's lids, - - in obedience to the principle of gravitation celebrated in that delicious bit of bladdery bathos, \" The very law that moulds a tear, \" with which the \" Edinburgh Review \" attempted to put down Master George Gordon when that	141:144	0:290
bit_nn	nn2	2002	2	mag_2002_396786.txt-166-11	 	There was a type-vanilla inside a chocolate skin bumpy with small bits of nuts-that he especially craved; he rarely saw them for sale around Boston, and men in business suits don't eat popsicles anyway. \"	66:70	0:204
bit_nn	nn1_vvd	1983	2	news_1983_669272.txt-15-1	 	// Bit by bit, the interruptions become disruptions.	3:6	0:52
bit_nn	nn1	1811	1	fic_1811_8637.txt-1110-25	 	No merchant has been up the country lately, and his majesty is out of paper; so I wrote my official letter on a bit of slate, and here is the copy.	112:115	0:147
bit_nn	nn1	1972	2	mag_1972_103841.txt-133-6	 	Head of the River made a bit of a noise while working.	25:28	0:54
bit_nn	nn1	1980	2	fic_1980_10671.txt-1020-34	 	One morning a month later, Father Ryan walked into Jennifer's office and said, \" I hate to bother you, my dear, but I have a friend who has a bit of a problem.	142:145	0:159
bit_nn	nn1	1988	2	news_1988_668951.txt-44-7	 	We all get carried away a little bit with the importance of games, \" Judge Thomas said. \"	33:36	0:89
bit_nn	nn1	2002	2	fic_2002_31307.txt-88-41	 	Mama watered our small lawn and hummed church songs in a low sweet voice, while Lamont, Towanda, Roscoe, and LaVern ran up and down Kennedy Avenue with the other neighborhood kids, trying to get the last bit of play in before it got too dark and Mama said come in.	204:207	0:264
bit_nn	nn2	1852	1	fic_1852_69.txt-575-14	 	Here, you Mose, Pete, \" he said, breaking off liberal bits, and throwing it at them; \" you want some, don't you?	54:58	0:112
bit_nn	nn1	1828	1	fic_1828_7245.txt-2249-12	 	I pray you therefore -- -- Stooping down and searching for a bit of brick, and grinding it to dust with his heel -- I pray you therefore to let me go forth -- -- Bedaubing his whole visage with it, before he lifted his head -- You can not save me, nor help me -- Shouldering up his blanket and grasping a short rifle.	61:64	0:317
bit_nn	nn1	1846	1	mag_1846_523866.txt-135-34	 	The wild beast in his forest haunt, Must own him for his lord: // The desert steed, no dangers daunt With fiery hoof and flying mane, And mouth unworn by bit or rein, Must feel the lash and cord: And to the neck-encirling yoke, The untamed mountain-bull be broke.	154:157	0:263
bit_nn	nn1	2002	2	fic_2002_47331.txt-149-16	 	newspaper, from my left pocket and stuffed it into my mouth, together with a bit of the wrapping, so I wouldn't spill the powder, more than enough to kill me, but my throat was so dry I could not swallow.	77:80	0:204
bit_nn	nn1	1969	2	nf_1969_774314.txt-490-17	 	Twisting is even as long as the heat is even, otherwise the hotter sections of the bit will twist more tightly than the cooler sections.	83:86	0:136
bit_nn	nn1_vvd	1851	1	fic_1851_688.txt-41-8	 	Aunty, do you feel nervous the least bit?	37:40	0:41
bit_nn	nn2	1995	2	mag_1995_418713.txt-95-15	 	Add remaining broth, wine, and pepper to pan; stir to scrape browned bits free Cover pan; simmer gently until gizzard is tender when pierced, about 1 1/2 hours.	69:73	0:160
bit_nn	nn2	1977	2	fic_1977_10629.txt-2755-16	 	It was obvious that Bruno would have to be peeled slowly, the informationextracted in small bits and pieces.	92:96	0:108
bit_nn	nn2	1855	1	fic_1855_9053.txt-401-19	 	Ellie carefully arranged the cover, and suppressing her tears, betook herself to kindling the two or three bits of wood which she had reserved.	107:111	0:143
bit_nn	nn1_vvd	2009	2	fic_2009_36750.txt-54-11	 	The prosecutors sat at their table and fiddled with pens, bit nails, and adjusted ties.	58:61	0:87
bit_nn	nn1	1827	1	fic_1827_7261.txt-949-17	 	But why in the name of the Vargin don't you ate sir, and drink a bit of the wine, it will strangthen your stomach. \"	65:68	0:116
bit_nn	nn2	1860	1	fic_1860_9072.txt-1590-18	 	She had made sufficient pretence of eating, and had found occupation for some minutes past in breaking bits of bread into the leben, or curdled milk, intended for Ayib's breakfast.	103:107	0:180
bit_nn	nn1	1830	1	fic_1830_7238.txt-2264-83	 	Thus you will see a shopkeeper parading about with mustaches; a soldier prattling to a girl about ribbons and gew-gaws; a man of great science, who never knew how to make a tolerable bow, tripping up a room as if he were employed to walk a minuet, while a dancingmaster of the upper class would play the lounger by trade; here a cast-iron political economist trying to remember a line of poetry, or to introduce a bit of a metaphor -- a bad one too -- where ever so good a one would be out of place; and there a poet losing himself utterly on the subject of free-trade; here a man of wit playing the fine-gentleman, there the fine-gentleman crowding himself into a group of authors, and affecting to deal in repartee -- here a sketchpainter who would be a critic, there a critic who would be a a painter; here a fellow with a -- but enough.	414:417	0:840
