identifier1	identifier2	annotator	judgment	comment	lemma
humboldt_uebersicht_1825-103-29	2532889X_1955-04-27_01_122.tcf.xml-18-20	FWetzel	4	 	Mulatte
2532889X_1955-06-05_01_078.tcf.xml-11-23	2532889X_1951-06-02_01_163.tcf.xml-9-15	FWetzel	0	 	Mulatte
26120215_1952_05_04_01_292.tcf.xml-38-11	peschel_voelkerkunde_1874-1717-4	FWetzel	3	 	Mulatte
2532889X_1958-11-08_01_107.tcf.xml-7-23	2532889X_1970-09-13_01_059.tcf.xml-1-9	FWetzel	2	 	Mulatte
humboldt_uebersicht_1825-82-34	humboldt_uebersicht_1825-128-33	FWetzel	4	 	Mulatte
26120215_1952_07_19_01_043.tcf.xml-26-23	humboldt_uebersicht_1825-136-25	FWetzel	3	 	Mulatte
2532889X_1972-09-03_01_079.tcf.xml-7-29	26120215_1948_08_03_01_037.tcf.xml-2-6	FWetzel	4	 	Mulatte
26120215_1952_06_01_01_032.tcf.xml-18-14	2532889X_1970-08-30_01_187.tcf.xml-48-7	FWetzel	2	 	Mulatte
blumenbach_naturgeschichte_1830-329-30	justi_velazquez01_1888-2372-24	FWetzel	4	 	Mulatte
humboldt_aequinoktial03_1859-3567-29	humboldt_uebersicht_1825-187-26	FWetzel	4	 	Mulatte
2532889X_1988-05-25_01_113.tcf.xml-12-15	26120215_1970_11_15_01_075.tcf.xml-14-30	FWetzel	3	 	Mulatte
2532889X_1982-07-10_01_068.tcf.xml-9-28	26120215_1952_07_01_01_042.tcf.xml-31-24	FWetzel	3	 	Mulatte
humboldt_aequinoktial02_1859-1042-4	humboldt_uebersicht_1825-139-31	FWetzel	4	 	Mulatte
peschel_voelkerkunde_1874-1717-4	peschel_voelkerkunde_1874-1515-62	FWetzel	4	 	Mulatte
26120215_1952_06_01_01_032.tcf.xml-18-14	2532889X_1952-08-12_01_051.tcf.xml-38-40	FWetzel	3	 	Mulatte
weismann_keimplasma_1892-3339-9	humboldt_aequinoktial04_1859-2119-17	FWetzel	4	 	Mulatte
humboldt_uebersicht_1825-128-33	humboldt_uebersicht_1825-85-27	FWetzel	4	 	Mulatte
humboldt_uebersicht_1825-172-32	2532889X_1958-11-08_01_107.tcf.xml-7-23	FWetzel	2	 	Mulatte
26120215_1952_05_04_01_292.tcf.xml-38-11	pfeiffer_frauenfahrt01_1850-426-9	FWetzel	3	 	Mulatte
peschel_voelkerkunde_1874-1717-4	26120215_1979_05_09_01_076.tcf.xml-68-2	FWetzel	3	 	Mulatte
humboldt_aequinoktial01_1859-2983-6	26120215_1952_06_01_01_032.tcf.xml-18-14	FWetzel	3	 	Mulatte
blumenbach_naturgeschichte_1830-329-30	2532889X_1972-02-21_01_251.tcf.xml-4-19	FWetzel	4	 	Mulatte
2532889X_1981-07-16_01_074.tcf.xml-5-14	2532889X_1955-02-18_01_133.tcf.xml-46-14	FWetzel	3	 	Mulatte
2532889X_1970-12-14_01_145.tcf.xml-7-8	humboldt_uebersicht_1825-48-50	FWetzel	2	 	Mulatte
2532889X_1946-11-12_01_120.tcf.xml-29-5	blumenbach_naturgeschichte_1814-307-41	FWetzel	3	 	Mulatte
blumenbach_naturgeschichte_1814-307-41	2532889X_1966-07-26_01_100.tcf.xml-40-4	FWetzel	3	 	Mulatte
26120215_1985_04_13_01_109.tcf.xml-10-38	2532889X_1958-08-16_01_074.tcf.xml-25-36	FWetzel	2	 	Mulatte
blumenbach_naturgeschichte_1830-322-41	2532889X_1964-07-11_01_146.tcf.xml-21-6	FWetzel	3	 	Mulatte
2532889X_1968-01-20_01_237.tcf.xml-2-25	26120215_1987_10_21_01_147.tcf.xml-8-10	FWetzel	4	 	Mulatte
2532889X_1989-07-19_01_065.tcf.xml-4-3	humboldt_aequinoktial01_1859-2639-34	FWetzel	4	 	Mulatte
26120215_1952_06_28_01_030.tcf.xml-39-8	2532889X_1970-09-13_01_059.tcf.xml-1-9	FWetzel	2	 	Mulatte
humboldt_uebersicht_1825-97-29	peschel_voelkerkunde_1874-1553-2	FWetzel	3	 	Mulatte
heine_reisebilder04_1831-1161-13	2532889X_1971-08-05_01_101.tcf.xml-14-15	FWetzel	4	 	Mulatte
26120215_1983_01_21_01_124.tcf.xml-20-24	humboldt_uebersicht_1825-164-30	FWetzel	4	 	Mulatte
peschel_voelkerkunde_1874-459-35	26120215_1952_06_25_01_237.tcf.xml-11-14	FWetzel	3	 	Mulatte
berg_ostasien04_1873-2793-14	2532889X_1958-11-08_01_107.tcf.xml-7-23	FWetzel	2	 	Mulatte
2532889X_1955-02-18_01_133.tcf.xml-46-14	humboldt_aequinoktial03_1859-3567-29	FWetzel	3	 	Mulatte
