identifier1	identifier2	annotator	judgment	comment	lemma
Vernehmen-c1-i11	Vernehmen-c1-i56	stekade	0	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c1-i56	stekade	3	 	Vernehmen
Vernehmen-c2-i38	Vernehmen-c1-i56	stekade	3	 	Vernehmen
Vernehmen-c2-i51	Vernehmen-c1-i56	stekade	1	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c1-i27	stekade	3	 	Vernehmen
Vernehmen-c1-i19	Vernehmen-c2-i51	stekade	1	 	Vernehmen
Vernehmen-c1-i19	Vernehmen-c2-i51	FWetzel	3	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c1-i27	FWetzel	3	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c2-i51	FWetzel	4	 	Vernehmen
Vernehmen-c1-i11	Vernehmen-c1-i56	FWetzel	3	 	Vernehmen
Vernehmen-c2-i38	Vernehmen-c1-i56	FWetzel	3	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c1-i56	FWetzel	3	 	Vernehmen
Vernehmen-c1-i19	Vernehmen-c1-i56	FWetzel	3	 	Vernehmen
Vernehmen-c1-i27	Vernehmen-c1-i56	FWetzel	2	 	Vernehmen
Vernehmen-c2-i51	Vernehmen-c1-i56	FWetzel	3	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c2-i51	stekade	1	 	Vernehmen
Vernehmen-c1-i27	Vernehmen-c1-i56	stekade	3	 	Vernehmen
Vernehmen-c1-i19	Vernehmen-c1-i56	stekade	3	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c1-i27	Zori	4	 	Vernehmen
Vernehmen-c1-i27	Vernehmen-c1-i56	Zori	4	 	Vernehmen
Vernehmen-c1-i11	Vernehmen-c1-i56	Zori	2	 	Vernehmen
Vernehmen-c2-i38	Vernehmen-c1-i56	Zori	4	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c1-i56	Zori	4	 	Vernehmen
Vernehmen-c2-i51	Vernehmen-c1-i56	Zori	4	 	Vernehmen
Vernehmen-c1-i19	Vernehmen-c1-i56	Zori	4	 	Vernehmen
Vernehmen-c1-i57	Vernehmen-c2-i51	Zori	4	 	Vernehmen
Vernehmen-c1-i19	Vernehmen-c2-i51	Zori	4	 	Vernehmen
