lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
uppfattning	nan	1895	2	bib15760600_18951015_146401_122_0002_alto.xml-27-9	 	som i händelserna och traktaterna talar mot den norska uppfattningen.	55:68	0:69
uppfattning	nan	1895	2	bib19227462_18950130_147640_25_0003_alto.xml-1-26	 	Innan vi gå vidare, stanna vi ett ögonblick vid de nära fem fintryckta sidorna 158 — 163, som inrymma en exposé af den Harnackska uppfattningen af apostolicum.	130:143	0:159
uppfattning	nan	1895	2	bib19277277_18950512_147683_128_0005_alto.xml-104-13	 	det måste erkännas, och otvifvelaktigt porträttlikt, men likväl af tämligen prosaisk uppfattning och säger oss jusi ingenting.	85:96	0:126
uppfattning	nan	1826	1	bib13506739_18260614_144030_124_0008_alto.xml-14-8	 	uppdrag med en beflnlsamhct, som röjde sann uppfattning af de heliga motiver, hwilka utgjorde Sällstapcts föreningSpunet.	44:55	0:121
uppfattning	nan	1901	2	bib11653790_19010308_145648_19_0003_alto.xml-60-24	 	hvilken vinnlägger sig om att så mycket som möjligt återgifva uttalanden af sakkunniga personer inom olika orter, skrifver följande: » Den gäagse uppfattningen om Dalarnes särställning », yttrade en framstående man inom länet, » och om dea förmenta mindre faran för bolagsvälde inom Dalarne än inom de nordligare länen behöfver mycket modifieras för att stämma med rätta förhållandet.	146:159	0:384
uppfattning	nan	1896	2	bib15975090_18960213_148377_20_0002_alto.xml-62-22	 	Af ett dylikt tillkännagifvande, offentliggjordt på sjelfva den höga födelsedagen, var det rätt naturligt att de flesta skulle få den uppfattningen, att konungen med varm hand skänkt 20,000 kronor till det välgörande ändamålet och för ett visst uppgifvet fall eventuelt utlofvat en lika stor summa.	134:147	0:298
uppfattning	nan	1895	2	bib15873371_18951106_145112_303_0003_alto.xml-188-60	 	trädande från stortingsvensterns sida, som Sverige såg under förra stortingsperioden, då de Moursund-LövlandBka dagordningarna antegos och utgifterna till det gemensamma konsulat- ooh diplomat-väsendet beviljades vilkorligt, liksom i början af innevarande år, då man genast vägrade att behandla förslaget att återbetala, hvad Sverige förskottsvis lagt ut för Norge, har väl också styrkt en så dan uppfattning.	397:408	0:409
uppfattning	nan	1900	2	bib11653838_19000803_147024_31_0003_alto.xml-88-29	 	af en trossats här i landet att Sverige var femtio år efter sin tid och att Norge i sjelfva verket drog det svenska statsskeppet i släptåg — en vräng uppfattning som hr Gosses uttalanden endast äro egnade att bestyrka.	150:161	0:218
uppfattning	nan	1825	1	bib11653828_18251205_144028_282_0003_alto.xml-15-47	 	Äbergsson i den smårå och otacksamma rolen af cn förnäm herre, oupphörligt bedragen af sina omilfliingar, ulan att fåfalla i löjlighet, eller giswa något utbrokt-åt sin förtrytelse och dermcv någon lyftning ål karaktcrcn, samt Hr Torslow såsom Cherubin, spelte alla lilio rigkig uppfattning of sina roler, nied natur och wärme, men ingen öf« wcrdrift Mill Strömstedt, säsoln Grcfw.nnan / och Hr Ciderwall sokn Torriiio, hade obetydliga roler, Ulen wörö nästan de, soln bast hördes, ech hwilkas organ tycktes lättast och ulan ansträngning fylla fa!en.	279:290	0:550
uppfattning	nan	1817	1	bib11653828_18170219_144028_41_0003_alto.xml-3-4	 	Försök till en ny uppfattning af hufwudgrunderna för Allmänna Spräk, läran.	18:29	0:75
uppfattning	nan	1897	2	bib11653815_18970315_146944_30_0004_alto.xml-51-19	 	bosatta i sydstaterna, isynnerhet i Syd-Karolina, Mississippi och Louisiana Det har visat sig att den förut gängse uppfattningen att negrerna öka sig hastigare än de hvita är oriktig.	115:128	0:183
uppfattning	nan	1825	1	bib13506739_18250311_144030_58_0002_alto.xml-19-0	 	uppfattningen af deras egendom wore rätta mättstocken fö » den aktning man hmie för deras personer.	0:13	0:99
uppfattning	nan	1822	1	bib19227291_18221127_145289_48_0003_alto.xml-6-103	 	— ly n.ir kragan är om konstitutionella Monarkier mäste man alltid företrädeSwis återkomma dit, — i England är det wanliaast Ministrarnc sjelfiva som framkomma med nya projekter, Nationens Repre, sentanier » ihöra dem da med den största uppmärksamhet, och de kai som sedan hällas, för eiler mot, angi inga nya först & gt; g uran blott partiell » ändringar och totalt ant«ga » de eller förkastande af det redan framställda; deija kai äro tillfällets skapelser, icke krior, utacbrrade dagar och, veckor förut wid strifbordet; deras kraft ligger mera i LmnetS klara uppfattning och jkacpstnniza bedömmande, i sakkännedomens widd och bewiSningens påtaglighet, än i ordställningens prydlighet och bildernas glans, och de personer scm Tola gro högst fa, mot dem som votera.	563:574	0:767
uppfattning	nan	1895	2	bib15650814_18950715_146365_162_0002_alto.xml-16-25	 	& gt; är öfverskriften: » Huru bör Sverige förhålla sig under unionskonllikten ' J » är genom sin lugna, på sak gående uppfattning af den betydenhet, att vi anse oss böra återgifva den äfven för våra läsare in extenso.	119:130	0:218
