lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
durchdenken	NOUN	1850	1	durchdenken-c1-i27	 	Der lieben Sonnen Lauf und Pracht hat nun den Tag vollführet, auf einem Blatt pfiff, und dabei das Lied durchdachte, kam sein Nachbar Stähler hinter ihm her, der ein wenig geschwinder gegangen war, und sich eben nicht viel um die untergehende Sonne bekümmert haben mochte.	104:115	0:272
durchdenken	NOUN	1850	1	durchdenken-c1-i0	 	Dieses Wechselverhältniß ist sehr merkwürdig und wer es recht durchdenken kann, dem entziffern sich darin alle Geheimnisse des Schlaflebens.	62:73	0:140
durchdenken	NOUN	1850	1	durchdenken-c1-i16	 	Er durchdachte alle Tage, die sie mit einander gelebt hatten, fand in jedem ein Paradies, und verwunderte sich, daß er nicht damalen vor lauter Wonne gejauchzet hatte.	3:14	0:167
durchdenken	NOUN	1968	2	durchdenken-c2-i81	 	„Das Studium des Marxismus-Leninismus regte mich an, die politischen Probleme unserer Zeit tiefer zu durchdenken.	101:112	0:113
durchdenken	NOUN	1850	1	durchdenken-c1-i36	 	Die Frage, ob Palmerston oder ein andrer englischer Minister geneigt sein würde, Arm in Arm mit dem gothaisirenden Liberalismus und mit der Fronde am preußischen Hofe Europa zu einem ungleichen Kampfe herauszufordern und englische Interessen auf dem Altar der deutschen Einheitsbestrebungen zu opfern, — die weitere Frage, ob England dazu ohne andern continentalen Beistand als den einer in coburgische Wege geleiteten preußischen Politik im Stande sein würde — diese Fragen bis an's Ende durchzudenken, fühlte niemand den Beruf, am allerwenigsten die Fürsprecher derartiger Experimente.	489:502	0:587
durchdenken	NOUN	1968	2	durchdenken-c2-i24	 	„Die Erhöhung der Qualität der pädagogischen Arbeit ist eine Aufgabe, die man immer wieder neu durchdenken muß\", formulierte die Lehrerin Gerda Peiser von der Werner-Seelenbinder-Oberschule in Gera.	95:106	0:198
durchdenken	NOUN	1850	1	durchdenken-c1-i2	 	Die Parsen sollen gleichfalls, wie der Sad-der Bundehesh vorschreibt, am Abende, ehe sie einschlafen, nochmals sämmtliche Thaten, die sie den ganzen Tag über vollbracht haben, durchdenken und prüfen, ob sie gesündigt haben oder nicht.	176:187	0:234
durchdenken	NOUN	1850	1	durchdenken-c1-i43	 	Wer den Begriff des unendlichen Raumes und der unendlichen Zeit wahrhaft erfasst hat und in allen seinen Folgesätzen durchdenkt, hat auch den unendlichen und allmächtigen Gott als den Schöpfer und Lenker des Weltalls gefunden; weil das unendliche Weltall seit Ewigkeit ist und in Ewigkeit sein wird, muss es auch einen unendlichen und ewigen Gott geben, der dieses All geschaffen hat und erhält.	117:127	0:395
durchdenken	NOUN	1968	2	durchdenken-c2-i13	 	Aber sie alle werden die Lage neu durchdenken und daraus die notwendigen Konsequenzen ziehen müssen.	34:45	0:100
durchdenken	NOUN	1850	1	durchdenken-c1-i10	 	Diese Auffassung war bei den Alexandrinern schwerlich eine tief durchdachte, wie ja denn das Fragen nach den Gründen und dem innern Zusammenhange der sprachlichen Erscheinungen auch den besten Grammatikern des Alterthums — vielleicht mit einziger Ausnahme des grübelnden Apollonius Dyskolos — fern lag.	64:75	0:302
