identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1989-08-24_01_034.tcf.xml-5-8	nn_nrhz290_1849-104-21	stekade	2	 	vorweisen
26120215_1964_06_07_01_426.tcf.xml-33-18	raabe_odfeld_1889-604-46	stekade	2	 	vorweisen
nettelbeck_lebensbeschreibung02_1821-593-16	2532889X_1975-12-13_01_349.tcf.xml-4-10	stekade	3	 	vorweisen
2532889X_1987-04-24_01_149.tcf.xml-127-27	keller_sinngedicht_1882-1590-20	stekade	2	 	vorweisen
2532889X_1987-04-24_01_149.tcf.xml-127-27	heckert_schulgesetzgebung_1847-5018-33	stekade	3	 	vorweisen
2532889X_1970-11-07_01_037.tcf.xml-127-11	26120215_1978_10_16_01_071.tcf.xml-20-13	stekade	3	 	vorweisen
2532889X_1970-02-09_01_168.tcf.xml-11-7	nettelbeck_lebensbeschreibung02_1821-1374-17	stekade	3	 	vorweisen
nettelbeck_lebensbeschreibung02_1821-593-16	baumgart_poetik_1887-7809-17	stekade	2	 	vorweisen
26120215_1975_02_11_01_297.tcf.xml-28-12	26120215_1984_05_28_01_028.tcf.xml-6-14	stekade	3	 	vorweisen
nettelbeck_lebensbeschreibung02_1821-593-16	nn_nrhz067_1848-62-16	stekade	2	 	vorweisen
2532889X_1987-04-24_01_149.tcf.xml-127-27	humboldt_aequinoktial04_1859-949-29	stekade	3	 	vorweisen
26120215_1984_05_28_01_028.tcf.xml-6-14	2532889X_1975-12-13_01_349.tcf.xml-4-10	stekade	2	 	vorweisen
nn_nrhz290_1849-104-21	2532889X_1990-06-29_01_363.tcf.xml-16-18	stekade	3	 	vorweisen
treitschke_geschichte05_1894-9817-34	brunner_rechtsgeschichte02_1892-11402-5	stekade	3	 	vorweisen
2532889X_1970-02-09_01_168.tcf.xml-11-7	2532889X_1987-11-09_01_175.tcf.xml-14-13	stekade	3	 	vorweisen
2532889X_1970-03-26_01_175.tcf.xml-7-5	2532889X_1986-08-08_01_056.tcf.xml-9-16	stekade	2	 	vorweisen
2532889X_1990-06-29_01_363.tcf.xml-16-18	26120215_1986_04_19_01_170.tcf.xml-393-21	stekade	3	 	vorweisen
2532889X_1987-04-24_01_149.tcf.xml-127-27	goethe_leben02_1812-1153-34	stekade	3	 	vorweisen
