identifier	cluster
fic_1823_7241.txt-2696-39	7
nf_1851_771607.txt-895-20	5
fic_1850_7304.txt-6199-15	8
fic_1836_7330.txt-906-24	0
fic_1846_544.txt-4054-4	0
nf_1843_748690.txt-930-35	0
fic_1856_9779.txt-12362-10	9
fic_1843_7325.txt-2684-30	0
fic_1856_1281.txt-5817-3	10
mag_1849_555588.txt-11-76	3
mag_1828_553896.txt-106-75	4
fic_1854_3384.txt-4381-6	0
fic_1858_1282.txt-2609-29	2
fic_1852_2751.txt-1912-29	1
fic_1848_7265.txt-233-16	0
fic_1859_270.txt-3834-16	11
mag_1831_554132.txt-58-3	1
nf_1830_754783.txt-149-5	0
fic_1835_7134.txt-2847-8	3
fic_1843_7161.txt-86-53	0
nf_1839_747931.txt-1181-67	0
fic_1848_7193.txt-3557-10	0
fic_1835_7134.txt-2849-6	1
fic_1854_70.txt-3392-9	1
fic_1824_7285.txt-1251-1	1
fic_1840_8909.txt-1254-28	2
fic_1847_7190.txt-1258-35	5
fic_1852_69.txt-8377-30	3
mag_1859_567209.txt-67-52	1
fic_1846_557.txt-277-13	12
fic_1833_7321.txt-153-38	13
mag_1851_555701.txt-85-38	2
fic_1851_746.txt-7285-14	0
fic_1852_3726.txt-438-30	1
nf_1844_747533.txt-1826-21	0
fic_1834_7032.txt-158-3	4
fic_1843_7208.txt-9542-27	14
mag_1848_555521.txt-456-54	0
fic_1847_7094.txt-1086-27	15
fic_1856_2880.txt-3291-31	0
fic_1854_9826.txt-5835-1	3
nf_1845_747928.txt-2558-21	0
fic_1852_69.txt-8436-1	0
nf_1836_747779.txt-2487-39	2
fic_1849_7006.txt-1503-17	2
nf_1832_747503.txt-183-39	3
fic_1827_7270.txt-1511-15	16
fic_1835_7134.txt-1491-10	0
nf_1852_771569.txt-425-17	0
fic_1840_7057.txt-2488-17	0
fic_1852_69.txt-6817-5	0
nf_1844_749098.txt-1153-20	2
fic_1842_7158.txt-552-30	3
fic_1856_2655.txt-2882-5	1
fic_1855_9053.txt-304-12	0
fic_1840_7292.txt-3726-20	17
fic_1854_7839.txt-770-8	2
fic_1852_69.txt-8320-9	1
fic_1836_7111.txt-160-14	0
fic_1860_9188.txt-913-29	2
fic_1851_2590.txt-330-13	0
fic_1852_2751.txt-3110-9	1
fic_1847_8807.txt-160-7	0
fic_1855_2301.txt-3798-6	1
nf_1852_771569.txt-1224-21	0
fic_1860_1818.txt-307-31	0
fic_1855_9053.txt-251-7	1
fic_1853_3465.txt-1838-5	0
fic_1835_7327.txt-3458-5	0
fic_1842_7158.txt-2901-4	0
fic_1853_9805.txt-563-1	0
nf_1844_772139.txt-959-63	0
fic_1856_9797.txt-996-13	4
fic_1842_7206.txt-360-64	0
mag_1855_505250.txt-360-18	0
fic_1839_7182.txt-972-30	3
fic_1856_9779.txt-10876-62	1
fic_1856_2367.txt-2617-9	0
fic_1846_7121.txt-807-14	0
