lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Ausnahmegesetz	NN	1964	2	2532889X_1964-10-23_01_041.tcf.xml-16-6	 	Ein demokratischer Staat benötigt nicht diese Ausnahmegesetze, um den inneren Frieden zu bewahren.	46:61	0:98
Ausnahmegesetz	NN	1950	2	2532889X_1950-09-19_01_013.tcf.xml-10-15	 	Das Grpßberliner Komitee der Kämpfer ' für den Frieden stellt in seinem Protest gegen die Ausnahmegesetze m Westberlin fest:	90:105	0:124
Ausnahmegesetz	NN	1959	2	2532889X_1959-09-11_01_118.tcf.xml-2-8	 	Fortbestehen des Besatzungsregimes in Westberlin verlangt und ein Ausnahmegesetz gegen die wachsenden oppositionellen Kräfte angekündigt hatte.	66:80	0:143
Ausnahmegesetz	NN	1848	1	nn_nrhz083_1848-32-29	 	Die Ausstellungen des Herrn Dahlmann würden nur dann gerechtfertigt sein, wenn die „Gleichheit vor dem Gesetz“ mehr als ein bloßes „Rechtssprüchwort“ werden und alle Ausnahmegesetze ausschließen solle.	166:181	0:201
Ausnahmegesetz	NN	1948	2	2532889X_1948-10-22_01_041.tcf.xml-12-18	 	Als die Reichstagsmehrheit nach dem ersten Attentat auf den „Heldenkaiser\" Wilhelm I. der Regierung Bismarck das Ausnahmegesetz „gegen die gemeingefährlichen Bevölkerungen der Sozialdemokratie\" nicht bewilligt hatte, folgte drei Wochen später prompt ein zweites Attentat.	113:127	0:271
Ausnahmegesetz	NN	1974	2	2532889X_1974-06-19_01_112.tcf.xml-4-19	 	Als unabdingbare Bestandteile solcher Bedingungen werden die sofortige Einführung eines Gesetzes über die demokratischen Rechte, die Außerkraftsetzung der Ausnahmegesetze, die Freilassung aller Internierten und der Rückzug der britischen Truppen in ihre Garnisonen bezeichnet.	155:170	0:276
Ausnahmegesetz	NN	1947	2	26120215_1947_07_20_01_009.tcf.xml-4-1	 	Das Ausnahmegesetz zur Bestrafung der Faschisten und Verräter und zur Säuberung des Staatsapparates soll Ende des Jahres außer Kraft gesetzt werden, um „die innere Lage zu normalisieren\" und die „Faschisten im Lande zu beruhigen\".	4:18	0:230
Ausnahmegesetz	NN	1889	1	treitschke_geschichte04_1889-4219-5	 	Die Sechs Artikel waren kein Ausnahmegesetz, wie die Liberalen behaupteten, sie enthielten im Wesentlichen nur die authentische Interpretation bestehender Bundesgesetze.	29:43	0:169
Ausnahmegesetz	NN	1968	2	2532889X_1968-11-09_01_283.tcf.xml-9-23	 	Das war zugleich ein innerpolitischer Terrorknüppel gegen Andersdenkende, die ja auf diese Weise ständig bedroht wurden, als „Untermenschen\" unter Ausnahmegesetz gestellt zu werden.	147:161	0:181
Ausnahmegesetz	NN	1951	2	26120215_1951_04_26_01_029.tcf.xml-29-14	 	Eine Regierun «, die das Recht verletzt und und ihre Untertanen wahlweise unter Ausnahmegesetz stellen will, hat keinen Anspruch auf Beachtung ihrer Gesetze.	80:94	0:157
