lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
medium	 	1829	1	bib15650837_18290530_146391_43_0004_alto.xml-7-23	 	detta är, samt en stor kammare med del i k. k vä ' nra botte jemte kontor vch wedbod, samt i medier!a maningen 2 rm och kök, kontor vch wedboÄ samt twenne wiydvkamrar me kontor vch wedbvdar.	93:99	0:190
medium	 	1822	1	bib19223423_18221030_145063_87_0003_alto.xml-4-8	 	fiol undertecknad, fern uppehåller sig härstädes till media nästa mecka, finneg till salu Baro.	54:59	0:95
medium	 	1798	1	bib13506739_17980509_144030_105_0007_alto.xml-6-10	 	behagade med det ff, nd&gt; ainiiiast« och innom medium af nästa Maij manad fine flulder til undertecknade Curalorer betala; som tredje gängen kungöres.	49:55	0:152
medium	 	1827	1	bib11653823_18270531_144010_125_0002_alto.xml-0-7	 	kronas Krono:, nagasin, inom medier af nästa Juli!	29:35	0:50
medium	 	1803	1	bib13506739_18031006_144030_228_0004_alto.xml-4-25	 	Den 4 i denne manad bvrtkom frän G.irden N:o 161 pä Hornsgatan eller sa kaiiat Knifsmedens, en swart Gumse och en hwit Tacka med Media ^&gt; m halsen med en » g ump uti.	129:134	0:169
medium	 	1895	2	bib19227291_18951224_145289_153_0002_alto.xml-116-19	 	sig prof. W. för arkivstudier tor drottning Kristinas historia f. n. i Paris, hvarifrån han först i mediet af nästa månad är att förvänta hem.	100:106	0:142
medium	 	1895	2	bib15873371_18950802_145112_207_0002_alto.xml-14-31	 	till det andra genom en oändlig rad gradationer, och alla eiler nästan alla fenomen, tilldragniog, suggestion etc., som man frambringar under sömnen, kunna hos de flesta medier lika val framkallas i vaket tillstånd.	170:176	0:215
medium	 	1796	1	bib11653828_17960729_144028_170_0003_alto.xml-3-14	 	de sednare 20 ären warit nästan i ek ständigt tillagande til 1550 Ärligen per medium, forn gör en telökning of 31,112 Personer, som Skiftet wunnir under denna tiden; ty 1775 steg Folkmängden icke högre än lil 146, 603.	78:84	0:218
medium	 	1830	1	bib19277277_18301001_147682_227_0004_alto.xml-42-10	 	Om Fröken Emelie S.... k.... S ej inom media af Oktober mänad instnuer sig nied det arbete hou emortagit pL Norr, sä » tsärtcS bennes » anin i detta Blad; är det sätt eller pantsatt, igenlöses det af egaren.	39:44	0:207
medium	 	1899	2	bib11653811_18990201_145317_17_0003_alto.xml-153-16	 	klara sken se vi, att bordet lyfter sig från golfvet och att draperiet bak om mediet blåser upp som ett segel, hvilket vinden kommer att svälla ut.	78:84	0:147
medium	 	1808	1	bib19225792_18080730_147359_31_0008_alto.xml-6-8	 	behagade infinna sig hos Kronhusklockaren Anders Fröberg inom media Augusti monad, de förre nied räkning och de sednare med betalning, emedan fluträkning dä kommer att upprättas och begrafningsonikostnaderne afdragne warda.	62:67	0:223
medium	 	1797	1	bib13506739_17970607_144030_127_0004_alto.xml-11-17	 	Friberg, behagade de förre sina skulder betala och de senare ingiswa sine Rakningar til Sterbhuset inom media instundande Junii, i anseende til förestående Bousteckning, som tredje gängen kungöreö.	104:109	0:197
