lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
kemisk	 	1806	1	bib11653828_18060528_144028_119_0003_alto.xml-9-4	 	ingZ med hwarannan en kemisk förenma, dä jag twertom funnit st, i / att ' blott antaga tn blandning och sedan, att wattnet skiljer fig frSn spriten genom utdunstning och torkning pä kärlets yta; sä är klart, att träkarl eller deg porer aga förmåga » ister T. teori, att dekomponera bränwin, d, ä. att åtskilja den chemie?	22:28	0:321
kemisk	 	1827	1	bib11653828_18270824_144028_197_0002_alto.xml-12-57	 	författaren will wisa, att man icke har anledning att giäöja sig Lfwcr Brunnsmedi, cinens förkofran sedan hans lid; och utgäende derefter frän en af allmänna erfarenhe » ten gifwen sats, nemligen huru ofta en stor mans misiförständ eller blott misityd« ning kan förmä sprida fördomar, will han wisa detta wara fallet med kemiska a » ualpsens ofelbarhet.	321:328	0:353
kemisk	 	1806	1	bib11653828_18060701_144028_147_0001_alto.xml-0-53	 	Dagen halsades med styckeskott, stom förkunnade den förcstäende Högtidligheten » Ester etr Sagen förut af Promotor Chemiä Profefloren Hr I^han Afzelius utfärdgdt xrogramm, hade en talrik samling af alla Ständ, sä wal Akademiens som Stadens Ämbetsmän, som flere till Sraden af denna anledning ankomne Främmande, infunnit sig i Kemiska LaborakoriiHflset chör att wara Procestionen följaktige till KatedralsKyrkan.	326:333	0:411
kemisk	 	1821	1	bib13506739_18210406_144030_81_0008_alto.xml-13-5	 	10) Ett nntt uppfunnit Kemiskt Pulver, hwarmed man t största hast kan borttaga felffrifna ord eller bokstäfwer och bläckfläckar ur papper, utan art fe nägot tecken efter Pulvret.	23:30	0:178
kemisk	 	1820	1	bib13506739_18201222_144030_298_0008_alto.xml-0-20	 	» nist frän Mayland, dcn äran att gifwa respektive Ällmenhetcn tisskanna, att man hos honom kan erhälla följande Kemiska Präparater, hmilkas godhet, grundade pa anställda prof, blttwit godkänd af mänga Utländssa Mcdicinal-Fakulteter, och af dem bestyrkt med trowärdigc bcwis, samt öswerallt upptagne med största bifall.	113:120	0:319
kemisk	 	1820	1	bib13506739_18201222_144030_298_0008_alto.xml-1-6	 	O Ett ganfla nytt uppfunnit hwitt Kemiskt Pulver hwarmed man kan färga ridt och grått HJtr smart eller mörkbrunt.	34:41	0:113
kemisk	 	1823	1	bib13506739_18231013_144030_236_0005_alto.xml-15-0	 	Kemiska Elddon för 24 st. satsen, Nattlampor i Lädor a 12 p.	0:7	0:60
kemisk	 	1820	1	bib13506739_18201018_144030_242_0003_alto.xml-12-9	 	1) Ett ganffa n » tt uppfunnit hwitt Kemiskt Pulver, hwarmed man kan färga rödt och grätt här swart eller mörkbrunt.	37:44	0:116
kemisk	 	1896	2	bib11653811_18960727_145317_113_0001_alto.xml-0-20	 	Olika slag af Gödningsämnen, nu inkomna, säljas, efter den mängd af fosforsyra, qväfve ock kali härvarande kemiska stations analyser visa de hålla, till billiga priser från lager såväl kär i Kalmar som Bj Örnö ock Djursvik.	107:114	0:223
kemisk	 	1895	2	bib15650814_18950702_146365_151_0001_alto.xml-2-26	 	Jordbrukare, som äro intresserade för ifrågavarande telegram eller hafva direkt telefonförbindelse med Örebro och önska få del af vaderlekstelegrammen, torde anmäla sig å Örebro kemiska station.	178:185	0:194
kemisk	 	1901	2	bib11653811_19010816_145317_125_0001_alto.xml-25-2	 	mottager till kemisk tvättning och rengöring efter fru Andersons berömda method handskar, herr, dam- och barnkläder, alla slags hattar och mössor, herrhalsdukar, broderier, pelsverk, brysselmattor, plymer, spetsar, band, sorgereps m. in.	14:20	0:237
