identifier	cluster
bib19225772_18040307_148004_28_0004_alto.xml-3-13	0
bib13506739_18210807_144030_182_0006_alto.xml-6-1	0
bib19225772_18241217_148004_146_0003_alto.xml-1-21	4
bib19225772_18230604_148004_62_0003_alto.xml-11-10	0
bib11653806_18070918_145120_107_0001_alto.xml-5-10	0
bib13506739_18290319_144030_65_0004_alto.xml-3-1	0
bib11653823_18241129_144010_278_0008_alto.xml-1-3	0
bib19225772_18280813_148004_92_0003_alto.xml-6-3	0
bib15650837_18060712_146391_55_0004_alto.xml-3-36	0
bib19223423_18170709_145063_54_0003_alto.xml-0-7	0
bib11653806_18021119_145120_127_0002_alto.xml-8-24	0
bib11653823_18260810_144010_183_0002_alto.xml-15-9	-1
bib11653806_18050920_145120_106_0001_alto.xml-3-14	-1
bib13506739_18201020_144030_244_0009_alto.xml-4-2	-1
bib11653828_18010827_144028_194_0004_alto.xml-5-6	-1
bib19227291_18130805_145289_32_0002_alto.xml-5-109	-1
bib13506739_18100728_144030_174_0002_alto.xml-6-61	-1
bib13506739_18200621_144030_141_0003_alto.xml-3-8	-1
bib11653828_18081209_144028_287_0002_alto.xml-16-12	0
bib13506739_18031024_144030_242_0006_alto.xml-0-2	0
bib13506739_18210806_144030_181_0005_alto.xml-0-22	-1
bib19225792_18020529_147359_22_0005_alto.xml-1-32	0
bib13506739_18051010_144030_235_0006_alto.xml-8-3	0
bib19223423_18281210_145063_99_0002_alto.xml-4-7	0
bib11653828_17980328_144028_72_0002_alto.xml-4-34	0
bib13506739_18020910_144030_206_0006_alto.xml-3-18	0
bib11653806_18000723_145120_84_0002_alto.xml-0-9	0
bib19225772_18050710_148004_77_0003_alto.xml-10-28	0
bib19277277_18300324_147682_69_0005_alto.xml-40-38	0
bib19223423_18280726_145063_60_0002_alto.xml-4-31	3
bib19225772_17940923_148003_76_0004_alto.xml-4-6	0
bib19223423_18300807_145063_63_0003_alto.xml-6-7	0
bib13506739_18180512_144030_106_0007_alto.xml-13-2	0
bib13506739_17970308_144030_55_0003_alto.xml-12-5	0
bib19277277_18260727_147682_171_0004_alto.xml-23-14	-1
bib19225772_18151213_148004_145_0004_alto.xml-8-15	-1
bib13506739_18131030_144030_252_0004_alto.xml-15-16	0
bib13506739_18200703_144030_150_0006_alto.xml-1-22	0
bib13506739_18211112_144030_265_0003_alto.xml-2-16	0
bib19277277_18300626_147682_144_0002_alto.xml-18-8	0
bib13506739_17911215_144030_291_0003_alto.xml-0-1	0
bib19225772_18041005_148004_116_0003_alto.xml-1-27	-1
bib11653806_18030126_145120_9_0002_alto.xml-0-38	0
bib19225792_18230405_147359_13_0005_alto.xml-1-46	0
bib19225772_18070605_148004_62_0003_alto.xml-5-30	0
bib19225792_17940322_147359_12_0005_alto.xml-1-29	0
bib19225772_18230708_148004_75_0003_alto.xml-10-10	0
bib13506739_18170512_144030_108_0011_alto.xml-11-1	-1
bib13506739_18110411_144030_85_0006_alto.xml-5-14	0
bib11653828_17970412_144028_84_0001_alto.xml-4-8	2
bib13506739_18240526_144030_121_0011_alto.xml-19-22	0
bib19277277_18260517_147682_111_0003_alto.xml-21-3	0
bib19225772_18290527_148004_59_0003_alto.xml-10-16	0
bib15650837_18020717_146391_57_0004_alto.xml-1-21	0
bib19223423_18300807_145063_63_0003_alto.xml-0-22	0
bib15650837_18240306_146391_19_0004_alto.xml-1-46	0
bib11653828_18110329_144028_74_0004_alto.xml-3-1	-1
bib13506739_18110628_144030_147_0003_alto.xml-3-10	0
bib13506739_18010519_144030_111_0008_alto.xml-5-21	-1
bib11653806_18120515_145120_55_0001_alto.xml-1-12	0
bib13506739_18160618_144030_139_0006_alto.xml-18-1	0
bib19225772_18100815_148004_92_0003_alto.xml-2-19	0
bib13506739_18020618_144030_135_0003_alto.xml-14-21	0
bib11653823_18241126_144010_276_0008_alto.xml-2-3	-1
bib11653828_18210223_144028_45_0003_alto.xml-12-28	0
