lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Schmiere	NN	1982	2	2532889X_1982-07-13_01_068.tcf.xml-22-16	 	Fritz Marquardt, Rolf Ludwig, Jürgen Heinrieh widerstanden weitgehend der Verlockung, einmal richtig „Schmiere\" zu. machen, Die im Stück diskutierte Frage nach dem gesunden Kompromiß zwischen „ernsthafter\" und „unterhaltender\" Kunst beantwortete der Film nicht verbal, sondern gleichsam als Ganzes:	102:110	0:298
Schmiere	NN	1858	1	avelallemant_gaunerthum02_1858-1635-5	 	Diese schwierige Aufgabe haben die Schmiren zu erfüllen, zu denen für jeden einzelnen Massematten gewöhnlich die erfahrensten und gewandtesten Gauner von dem Balmassematten gewählt werden.	35:43	0:188
Schmiere	NN	1898	1	wrangel_luxusfuhrwerk_1898-1763-1	 	Zum Schmieren der Geschirre ist die unter dem Namen „Everett ’s liquid blacking“ bekannte, flüssige englische Schuhwichse am meisten zu empfehlen.	4:13	0:146
Schmiere	NN	1831	1	gerstner_mechanik01_1831-11038-1	 	Die Schmiere, welche hier in flüssigem Oehl besteht, wird durch die mit einer Schraube gewöhnlich geschlossene Oeffnung B eingegossen und vertheilt sich auf der ganzen Länge der Achse; damit aber das Rad von der Achse nicht ablaufen könne, ist die letztere wie Fig. 3 zeigt, von A bis n abgedreht und es werden zwei 6 Zoll hohe und ½ Zoll dicke gusseiserne Platten, (Fig. 4 und 5) mit den Schnitten abwechselnd auf einander gelegt, zur bessern Haltung Filze zwischen diese Platten und das Rad eingelegt und das Ganze mit 4 Schrauben an das Rad befestigt.	4:12	0:554
Schmiere	NN	1858	1	avelallemant_gaunerthum02_1858-1638-28	 	Sehr oft müssen sich aber die Schmiren versteckt aufstellen, namentlich wenn in der Nähe ein Militärposten steht, oder Nachtwächter und Patrouillen häufig passiren; diese versteckten Schmiren werden mit dem Kunstausdruck betuchte Schmiren bezeichnet.	183:191	0:250
Schmiere	NN	1871	1	parthey_jugenderinnerungen01_1871-367-12	 	Dieser trockne Qualm war mir nicht weniger zuwider als die vorher angewendete Schmiere, und ich suchte den Athem so lange anzuhalten, bis der ärgste Dunst sich verzogen.	78:86	0:169
Schmiere	NN	1858	1	avelallemant_gaunerthum02_1858-1011-6	 	Außerhalb des Hauses ist es den Schmiren meistens nicht sehr schwer, den in später Nacht vielleicht aus fröhlicher Gesellschaft zurückkehrenden Freier durch Fragen, Bemerkungen u. dgl. aufzuhalten.	32:40	0:197
Schmiere	NN	1960	2	26120215_1960_02_28_01_505.tcf.xml-41-6	 	Seit Jahr und Tag standen Polizisten Schmiere, wenn die echten Ganoven Geldschränke knackten und Juweliergeschäfte ausraubten.	37:45	0:126
Schmiere	NN	1976	2	26120215_1976_12_15_01_157.tcf.xml-4-29	 	Spielfilm: 16.55 Nachrichten; 17.00 (F / sw) Fußball-FDGB-Pokal / Mit Berichten von den Viertelfinal-Spielen: 18.45 Programmvorschau; 18.50 Sandmännchen: 19.00 Fett und Schmiere: 19.2a Das Wetter: 19.30 (F) Aktuelle Kamera; 20.00 (F) Diagnose:	169:177	0:243
Schmiere	NN	1977	2	26120215_1977_11_17_01_166.tcf.xml-14-12	 	Märchenspiel von kasten Film des der Sowjetunion ■ nehmenden 17.00 Fett und Schmiere Besuch der MMM Pawel Maljarewski 17.00 (F) Nachrichten Kinderfernsehens 17.25 (F) Nachrichten Geschichten Stummfilmgrotesken in Leipzig 15.40 (F) Die neue Straßen-17.03 (F) Quedlinburg 18.00 (F) Medizin nach 17.30 (F) Sieben Seiten dec 16.30 (F) Sturm auf den 18.00 (F) Medizin nach verkehrsordnung (3)	76:84	0:387
Schmiere	NN	1953	2	26120215_1953_11_01_02_360.tcf.xml-46-16	 	Er fuhr sich mit der Hand übers Gesicht und merkte nicht, daß dort eine rötlich-graue Schmiere /urückblieb.	86:94	0:107
Schmiere	NN	1953	2	26120215_1953_04_18_01_166.tcf.xml-6-18	 	Tolksdorf erschlug die Greisin mit einem Beil, während seine Geliebte, Regina Pieth, vor dem Laden Schmiere 6tand.	99:107	0:114
Schmiere	NN	1831	1	gerstner_mechanik01_1831-10932-19	 	Zur Schmiere im Winter werden 4 gallons oder 30 ℔ Fischthran mit 26 ℔ russischem Talg geschmolzen; diese Schmiere ist daher flüssiger als die erste, und hat die Consistenz wie beiläufig unser Schmalz.	105:113	0:200
Schmiere	NN	1964	2	26120215_1964_01_07_01_139.tcf.xml-11-24	 	Festgenommen wurde Sonntae der 18jährige Westberliner Bereitschaftspollzist Lutz G.. der bei dem Einbruch einer dreiköpfigen Bande in einer Gaststätte in der Weddinger Otawistraße » Schmiere\" gestanden hatte.	182:190	0:208
