lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
vergönnen	VVPP	1801	1	schiller_stuart_1801-3104-16	 	Jetzt endlich, jetzt am Morgen ihres Todes, Wird ihr die langentbehrte Gegenwart Der Ihrigen vergönnt — O theurer Sir, Ich will nicht fragen, wie es euch erging, Euch nicht die Leiden nennen, die wir litten, Seitdem man euch von unsrer Seite riß, Ach, dazu wird wohl einst die Stunde kommen!	93:101	0:291
vergönnen	VVPP	1974	2	26120215_1974_12_22_01_144.tcf.xml-23-5	 	War es früher nur wenigen vergönnt, den Gesang der Engel zu hören, so ist	26:34	0:73
vergönnen	VVPP	1949	2	26120215_1949_05_24_01_030.tcf.xml-1-6	 	Es war dem greisen Komponisten nicht vergönnt, im Alter die Früchte seines reichen Lebens zu genießen.	37:45	0:102
vergönnen	VVPP	1971	2	2532889X_1971-03-06_01_244.tcf.xml-14-39	 	Anläßlich Ihres heutigen ' Ehrentages möchten wir Ihnen herzlich für alles danken, was Sie unserem Volk gegeben haben, Wir verbinden damit gleichzeitig den Wunsch, daß Ihnen noch viele Jahre Schaffenskraft, beste Gesundheit und persönliches Wohlergehen vergönnt seien.	253:261	0:268
vergönnen	VVPP	1843	1	lewald_jenny01_1843-2000-29	 	Wollen wir uns selbst um das Glück bringen, uns zu sehen, uns zu sprechen und Trost für unser Leid in dem Beisammensein zu suchen, das uns vergönnt ist?	139:147	0:152
vergönnen	VVPP	1951	2	2532889X_1951-11-07_01_010.tcf.xml-65-4	 	Es war Lenin nicht vergönnt, den Aufbau des Sozialismus zu erleben.	19:27	0:67
vergönnen	VVPP	1881	1	robert_griechische_1881-1135-54	 	Memnon ist, wie Achill, Sohn einer Göttin, Memnon in vollständiger hephaistischer Rüstung, wie sie auch Achill trägt, kurz der Kampf mit Memnon und seine Besiegung ist so sehr der Glanz-und Höhepunkt aller achilleischer Grossthaten, dass auf sie, da Troia einzunehmen, dem Sohne der Thetis nicht vergönnt war, nur noch sein tragischer Tod folgen konnte“.	296:304	0:354
vergönnen	VVPP	1950	2	2532889X_1950-12-22_01_060.tcf.xml-7-38	 	So wie wir von ganzem Herzen wünschen, daß uns der Frieden erhalten bleibt, so wünschen wir gleichzeitig, daß unserem besten Freund, Generalissimus ' Stalin, noch viele Jahre der Arbeit zum Wohle der Menschheit vergönnt sind.	211:219	0:225
vergönnen	VVPP	1977	2	2532889X_1977-02-14_01_059.tcf.xml-21-5	 	Daß ihm noch recht lange vergönnt sein möge, in der gleichen Art weiterzuerzählen, ist unser Wunsch am heutigen Tag.	25:33	0:116
vergönnen	VVPP	1947	2	26120215_1947_01_28_01_190.tcf.xml-5-3	 	Es Ist ihnen vergönnt. das Tor in eine Imaginäre Stadt zu durcHschreiten.	13:21	0:73
