identifier	cluster
lehnert_seehaefen01_1891-6206-24	2
fontane_brandenburg01_1862-1647-10	3
hug_familie_1896-2797-17	2
arnimb_guenderode01_1840-1081-50	0
hug_familie_1896-2798-19	0
grimm_odenwald_1843-772-30	1
burckhardt_cicerone_1855-3805-7	2
burckhardt_cicerone_1855-2153-6	2
erbkam_tagebuch03_1844-1768-32	1
wilamowitz_aristoteles01_1893-1257-25	2
burckhardt_cicerone_1855-2765-14	2
burckhardt_cicerone_1855-1558-5	2
brehm_thierleben05_1869-9887-58	1
immermann_muenchhausen04_1839-1061-40	2
berlepsch_alpen_1861-1899-22	2
menzel_literatur02_1828-1230-53	5
justi_velazquez01_1888-3086-9	2
seume_syrakus_1803-3164-12	2
wanderley_bauconstructionslehre01_1877-1816-16	1
raabe_akten_1896-1533-18	2
beck_eisen01_1884-1622-4	2
jhering_recht0201_1854-1168-54	1
steub_tirol_1846-7117-15	1
jhering_recht0201_1854-1570-10	0
kretzer_timpe_1888-1174-6	2
schubin_etiquette_1887-330-13	0
raabe_akten_1896-1984-9	2
schleiermacher_hermeneutik_1838-84-11	0
schweiger_armenien_1878-2526-17	2
paul_titan01_1800-2392-147	2
gutzkow_zeitgenossen02_1842-1896-9	0
lehnert_seehaefen01_1891-751-11	2
scheffel_ekkehard_1855-5687-14	2
brehm_thierleben04_1867-19541-39	1
burckhardt_cicerone_1855-590-18	1
burckhardt_cicerone_1855-1564-17	2
erbkam_tagebuch03_1844-270-13	1
rhode_schall_1800-206-23	2
seume_syrakus_1803-2969-3	2
beck_eisen02_1895-10021-86	2
rueckert_brahmane02_1837-766-10	0
huber_reisejournal_1811-1322-16	2
paul_titan01_1800-438-57	0
erbkam_tagebuch01_1842-2148-15	1
wilamowitz_aristoteles01_1893-1254-78	1
erbkam_tagebuch03_1844-73-16	1
lehnert_seehaefen02_1892-5502-17	2
paul_titan01_1800-577-47	1
simmel_differenzierung_1890-108-72	0
pueckler_briefe03_1831-457-17	2
menzel_literatur01_1828-1481-41	1
dilthey_geisteswissenschaften_1883-175-46	2
nn_nrhz231b_1849-209-18	1
fouque_frauen_1826-1137-39	0
kurz_sonnenwirth_1855-7711-16	0
menzel_literatur01_1828-991-63	5
varnhagen_denkwuerdigkeiten03_1838-920-11	1
poelitz_poetik_1825-3203-5	6
varnhagen_denkwuerdigkeiten02_1837-241-26	2
savigny_system04_1841-2094-11	1
wanderley_bauconstructionslehre01_1877-1615-66	2
jhering_recht0202_1858-984-20	1
schweiger_armenien_1878-1618-26	1
raabe_akten_1896-1533-31	2
burckhardt_cicerone_1855-5496-5	2
varnhagen_rahel03_1834-1807-48	0
jhering_recht0201_1854-1219-19	1
stifter_nachsommer02_1857-763-6	2
2532889X_1982-02-10_01_107.tcf.xml-3-27	1
26120215_1956_07_21_01_079.tcf.xml-10-26	1
26120215_1977_06_04_01_133.tcf.xml-29-13	0
26120215_1972_07_23_01_333.tcf.xml-3-26	2
2532889X_1967-07-16_01_363.tcf.xml-15-26	1
2532889X_1963-08-29_01_030.tcf.xml-20-8	1
2532889X_1990-08-08_01_166.tcf.xml-225-15	4
