lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Aufrichtung	NOUN	1850	1	Aufrichtung-c1-i35	 	Jn derselben Weise, durch Aufrichtung seiner Stacheln nämlich, soll er sich gegen die Angriffe des Hechtes zu schützen suchen, und diesen gefräßigsten aller unserer Süßwasserfische dadurch ebenfalls entweder vom Angriffe abbringen, oder an Leib und Leben gefährden.	26:37	0:265
Aufrichtung	NOUN	1850	1	Aufrichtung-c1-i96	 	Dass aber die Israeliten beim Exodus die Kunst des Metallgusses bereits kannten, geht aus der Aufrichtung des goldenen Kalbes (des ägyptischen Apis) hervor.	94:105	0:156
Aufrichtung	NOUN	1850	1	Aufrichtung-c1-i45	 	Livorno, von Montesquieu „das Meisterwerk der Mediceischen Dynastie“ genannt, ist eine staatskluge Schöpfung dieser Herrscherfamilie, welche mit der Aufrichtung des Seeplatzes Livorno einerseits die alte Rivalin Pisa tödlich trafen, anderseits Florenz einen eigenen Hafen gaben, der es unabhängig von Genua, Venedig und Pisa machte.	149:160	0:332
Aufrichtung	NOUN	1968	2	Aufrichtung-c2-i24	 	Das faschistische Notstandsgesetz des SA-Innenministers Schröder, an dem der SPD-Vorstand einer Radio-Erklärung Erlers zufolge „mitzuarbeiten grundsätzlich bereit ist\", stellt faktisch den dritten Staatsstreich der Adenauer-Regierung zur Aufrichtung und zum Ausbau ihrer militaristischklerikalen Diktatur dar.	238:249	0:309
Aufrichtung	NOUN	1850	1	Aufrichtung-c1-i13	 	Die beiden Hierarchien, an deren Aufrichtung die vergangenen Jahrhunderte gearbeitet, die geistliche und die weltliche, waren in einem tiefen allgemeinen Zwiespalt.	33:44	0:164
Aufrichtung	NOUN	1850	1	Aufrichtung-c1-i8	 	Nach der stattgehabten Aufrichtung lasse der Abrichter sogleich wieder nach, um das Pferd nicht unwillig zu machen.	23:34	0:115
Aufrichtung	NOUN	1850	1	Aufrichtung-c1-i6	 	Wesshalb die preussische Reitinstruction die Aufrichtung in den Vordergrund stellt, lässt sich aus dem Material nicht wohl ersehen.	45:56	0:131
Aufrichtung	NOUN	1850	1	Aufrichtung-c1-i39	 	Er bedeutet nicht mehr jene ehrlose Kleinfürstenpolitik, welche das Ausland gegen den Kaiser zu Hilfe rief und die Marken des Reichs an die Fremden verrieth; er bedeutet die Aufrichtung einer großen deutschen Macht, die das Vaterland im Osten und im Westen mit starker Hand vertheidigt, aber nach ihrem eigenen Willen, unabhängig von der Reichsgewalt.	174:185	0:351
Aufrichtung	NOUN	1850	1	Aufrichtung-c1-i64	 	Trotz der vortrefflichen Aufrichtung hatten sich so und so viele verworfen und wollten ungeachtet alles Zerrens mit der kleinen Trense sich nicht richtig zäumen, entweder ging’s, wie sie es auf Trensen gelernt, himmelhoch, oder wie die Kandare es ihnen gestattete, unendlich tief.	25:36	0:280
Aufrichtung	NOUN	1968	2	Aufrichtung-c2-i28	 	Die sozialpolitischen Organisationen müssen, darum den Kampf des Proletariats für den Sturz des Kapitalismus, für die Aufrichtung der proletarischen Diktatur, für den Aufbau des Sozialismus mit allen Kräften unterstützen, weil nur auf dieser Grundlage die Überwindung des Elends der Massen, die Erkämpfung eines menschenwürdigen Lebens für alle Werktatigen möglich ist.	118:129	0:369
Aufrichtung	NOUN	1968	2	Aufrichtung-c2-i22	 	Eine starke Fraktion der KPD im Bundestag, das bedeutet die Aufrichtung des nationalen Gewissens der Deutschen, das bedeutet, einen treuen Freund und Wächter zu haben gegen die Pläne der Verräter und Agenten der Kolonialherren, das bedeutet, einen zuverlässigen, Garanten zu schaffen, der die nationale Meinung des Volkes vertritt und eine Tribüne des Protestes gegen die Verletzung der nationalen Interessen -des deutschen Volkes zu errichten.	60:71	0:444
Aufrichtung	NOUN	1968	2	Aufrichtung-c2-i19	 	Genosse Thälmann gab auf dieser Tagung in einem ausführlichen Referat eine Analyse der Lage, die zur Aufrichtung der Hitlerdiktatur führte, und legte die Aufgaben dar, die sich daraus für die Partei ergaben.	101:112	0:207
Aufrichtung	NOUN	1968	2	Aufrichtung-c2-i6	 	Nach 1933 Waren sie der festen Überzeugung, daß Ihre Partei einmal geläutert und erneuert aus der großen Prüfung hervorgehen würde, die die Aufrichtung der' faschistischen Schreckens herrschaft bedeutet hatte.	140:151	0:209
