lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Mulatte	 	1955	2	2532889X_1955-02-18_01_133.tcf.xml-46-14	 	Ein paar Schritte abseits stand — eine erloschene Zigarette im Mundwinkel — ein helläugiger Mulatte (offenbar der Chef der Gruppe)	92:99	0:130
Mulatte	 	1879	1	zoeckler_lehre_1879-2224-46	 	Friedreich fügte dem noch etliche weitere Fälle von mehr als 170jährigem Alter hinzu; ein Ungar zu Temesvar, welcher 1726 noch lebte, sei 172 (seine gleichfalls noch lebende Frau 165) Jahre alt gewesen; ferner ein 1797 zu Friedrichsstadt in Nordamerika verstorbener Mulatte 180 Jahre; der 1738 verstorbene Portugiese Taveira de Lima sogar 198 Jahre; endlich sollten dem Zeugnisse Riley’s zufolge „unter den Arabern in der Wüste nahe an 200jährige Menschen vorkommen ‟.	266:273	0:468
Mulatte	 	1892	1	lehnert_seehaefen02_1892-2579-11	 	Von den 624.000 Einwohnern Jamaicas sind nur 16.418 Weisse, 108.400 Mulatten, 487.386 Neger, 13.000 Coulies (Indier und Yucateken), die auf fünf Jahre contractlich als Arbeiter gebunden sind.	68:76	0:191
Mulatte	 	1825	1	humboldt_uebersicht_1825-178-29	 	6) Lucanas hat 14 Doktrinas, 44 Gemeinden und 15727 Einwohner: 27 Geistliche, 862 Spanier und Kreolen, 12700 Jndier, 2076 Mestizen und 60 freie Mulatten.	144:152	0:153
Mulatte	 	1825	1	humboldt_uebersicht_1825-162-28	 	Bevölkerung 111559 Seelen: 176 zum Klerus gehörig, 45 Mönche, 82 Nonnen, 5378 Spanier und Kreolen, 75284 Jndier, 29621 Mestizen, 943 freie Mulatten und 30 Sklaven.	139:147	0:163
Mulatte	 	1848	1	nn_nrhz017_1848-480-19	 	In Hayti geht das Morden ärger fort, als je; die Rache der Schwarzen wüthet insbesondere gegen die Mulatten.	99:107	0:108
Mulatte	 	1815	1	blumenbach_naturgeschichte_1815-201-53	 	Nun aber ähneln ja oft Kinder zum Sprechen bloß ihrem Vater; – Bätzen, die sich kurz hintereinander mit mehreren männlichen Hunden belaufen haben, werfen oft Junge, die diesen verschiedenen Vätern ähneln; – zweyerley Menschenrassen, z. B. Negern und Weiße, zeugen mit einander nothwendigen Mittelschlag, nähmlich Mulatten; – und wenn nun vollends ungleiche Gattungen (verschiedene Species) von Thieren oder Gewächsen einander befruchten, so entstehen Bastarde, die eben so viel von der väterlichen als von der mütterlichen Gestaltung an sich haben.	313:321	0:548
Mulatte	 	1825	1	humboldt_uebersicht_1825-111-32	 	5) Moquequa enthält 6 Doktrinas, 6 Gemeinden und 28279 Einwohner: 53 Welt-, 29 Klostergeistliche, 5596 Spanier und Kreolen, 17272 Jndier, 2916 Mestizen, 887 freie Mulatten und 1526 Sklaven.	163:171	0:189
Mulatte	 	1825	1	humboldt_uebersicht_1825-124-33	 	— Die Volkszahl beläuft sich auf 230967 Seelen, davon sind 460 Welt-, 160 Klostergeistliche, 162 Ordensschwestern, 19098 Spanier und Kreolen, 115647 Jndier, 76949 Mestizen, 13757 freie Mulatten und 4725 Sklaven	185:193	0:210
Mulatte	 	1892	1	lehnert_seehaefen02_1892-2764-63	 	Seither haben sich die ungünstigen Verhältnisse des Weltmarktes für Colonialproducte, welche nebst anderen Umständen auf allen westindischen Inseln eine Bewegung in absteigender Linie verursacht haben, freilich auch auf Portorico fühlbar gemacht; allein da letztere Insel sich relativ ruhiger und geordneter innerer Zustände erfreute und auch die erst 1873 erfolgte Aufhebung der Sclaverei, dank dem starken Ueberwiegen der Weissen und Mulatten über die Neger, sich nur wenig fühlbar machen konnte, endlich auch die Bevölkerung sich fortwährend in ziemlich starker Progression vermehrte und noch vermehrt, so trat auch ein eigentlicher Stillstand auf Portorico nicht ein, vielmehr hat sich Production und Handel auch in der zweiten Hälfte dieses Jahrhunderts langsam, aber sichtlich erhoben.	436:444	0:791
Mulatte	 	1955	2	2532889X_1955-02-18_01_133.tcf.xml-59-1	 	Der Mulatte trieb zur Eile:	4:11	0:27
Mulatte	 	1892	1	lehnert_seehaefen02_1892-2845-60	 	In die nun folgende Friedensepoche bis zum Jahre 1848, in welchem auf Martinique die Sclaverei infolge der Februar-Revolution ohne irgend welchen Uebergang aufgehoben wurde, fallen mehrere, theils im Keime erstickte, theils erst nach blutigen Kämpfen unterdrückte Verschwörungen und Aufstände der Neger und Farbigen; die bedeutendsten waren die in den Jahren 1824 und 1833 von den Mulatten in Scene gesetzten Revolutionen.	381:389	0:422
Mulatte	 	1947	2	26120215_1947_09_11_01_110.tcf.xml-58-18	 	Mein Männlein saß bereits unter seinesgleichen, die Tafelrunde bestand aus vier bis fünf Mitmäusen, einem traurigen Mulatten und dein alten Barbier aus dem Nachbarhaus, den sicher der Pinsel vereist war.	116:124	0:203
Mulatte	 	1952	2	26120215_1952_11_22_01_035.tcf.xml-13-2	 	Neger und Mulatten werden von den Leuten, auf die es ankommt, verachtet.	10:18	0:72
Mulatte	 	1981	2	2532889X_1981-11-14_01_101.tcf.xml-24-32	 	Obwohl ein Drittel der Virgin Islanders mit dem jährlich 1 Million Besucher anlockenden Tourismus-Geschäft dem Haupterwerbszweig des Archipels — verbundene Tätigkeiten ausübt, gibt es in dieser Branche fast keine Schwarzen oder Mulatten in mittleren oder gar gehobeneren Positionen.	228:236	0:282
Mulatte	 	1816	1	blumenbach_naturgeschichte_1816-283-31	 	Race heißt aber im genauern Sinne ein solcher durch Degeneration entstandener Charakter, der durch die Fortpflanzung unausbleiblich und nothwendig forterbt, wie z. B. wenn Weiße mit den Negern, Mulatten, oder mit Amerikanischen Indianern Mestissen zeugen: welches hingegen bey den Spielarten keine nothwendige Folge ist; wie z. B. wenn blauäugige Blonde mit braunäugigen Brünetten Kinder zeugen.	194:202	0:395
Mulatte	 	1989	2	2532889X_1989-04-14_01_100.tcf.xml-5-28	 	Seit 1804 ist Haiti unabhängig -einer der ersten Staaten der Region, von den heute etwa sechs Millionen Einwohnern Haitis sind 90 Prozent Schwarze, neun Prozent Mulatten und weniger als ein Prozent Weiße.	161:169	0:204
Mulatte	 	1816	1	blumenbach_naturgeschichte_1816-197-53	 	Nun aber ähneln ja oft Kinder zum Sprechen bloß ihrem Vater; – Bätzen, die sich kurz hintereinander mit mehreren männlichen Hunden belaufen haben, werfen oft Junge, die diesen verschiedenen Vätern ähneln; – zweyerley Menschenracen, z. B. Neger und Weiße, zeugen mit einander nothwendigen Mittelschlag, nähmlich Mulatten; – und wenn nun vollends ungleiche Gattungen (verschiedene Species) von Thieren oder Gewächsen einander befruchten, so entstehen Bastarde, die eben so viel von der väterlichen als von der mütterlichen Gestaltung an sich haben.	311:319	0:546
Mulatte	 	1831	1	heine_reisebilder04_1831-1161-13	 	Der Kreole verlangt die Rechte des Europäers, spreizt sich aber gegen den Mulatten, und sprüht Zorn, wenn dieser sich ihm gleichstellen will.	74:82	0:141
