identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib11653828_18220612_144028_134_0004_alto.xml-7-48	bib11653828_18300421_144028_90_0003_alto.xml-14-17	Benjamin	4.0	 	2023-07-03 17:41:13.226	uppfattning
bib19227291_18290128_145289_5_0006_alto.xml-6-37	bib19227462_18951024_147640_248_0003_alto.xml-22-28	Benjamin	3.0	 	2023-07-03 17:42:10.582	uppfattning
bib19227306_18291209_147700_49_0002_alto.xml-16-124	bib11653828_18161129_144028_279_0004_alto.xml-2-5	Benjamin	3.0	 	2023-07-03 17:43:25.666	uppfattning
bib11653825_18130215_145134_20_0004_alto.xml-4-20	bib11653838_19020228_147024_9_0001_alto.xml-45-41	Benjamin	3.0	 	2023-07-03 17:45:34.651	uppfattning
bib11653828_18300503_144028_100_0002_alto.xml-17-11	bib11653828_18300421_144028_90_0003_alto.xml-14-17	Benjamin	4.0	 	2023-07-03 17:50:11.007	uppfattning
bib11653790_19030220_12541_14_0004_alto.xml-106-1	bib19223423_18201209_145063_98_0002_alto.xml-4-19	Benjamin	4.0	 	2023-07-03 17:50:37.913	uppfattning
bib19227462_18951007_147640_233_0005_alto.xml-61-4	bib11653828_18301210_144028_287_0002_alto.xml-7-20	Benjamin	4.0	 	2023-07-03 17:51:55.986	uppfattning
bib19227291_18290128_145289_5_0006_alto.xml-6-37	bib19223423_18080709_145063_55_0002_alto.xml-8-27	Benjamin	3.0	 	2023-07-03 17:54:39.082	uppfattning
bib19225792_18130619_147359_25_0001_alto.xml-0-6	bib15760600_18950316_146401_32_0003_alto.xml-226-9	Benjamin	2.0	 	2023-07-03 17:55:25.596	uppfattning
bib11653828_18180523_144028_115_0001_alto.xml-8-16	bib15869824_18950323_145700_24_0003_alto.xml-107-0	Benjamin	2.0	 	2023-07-03 17:55:40.978	uppfattning
bib19277277_18951002_147683_268_0006_alto.xml-39-15	bib19227291_18960324_145289_36_0002_alto.xml-7-19	Benjamin	4.0	 	2023-07-03 17:57:35.866	uppfattning
bib11653828_18141025_144028_247_0004_alto.xml-1-6	bib15650837_18950731_146391_175_0003_alto.xml-97-7	Benjamin	4.0	 	2023-07-03 17:58:43.339	uppfattning
bib11653828_18230403_144028_75_0002_alto.xml-4-60	bib19223423_18201209_145063_98_0002_alto.xml-4-19	Benjamin	4.0	 	2023-07-03 17:58:59.194	uppfattning
bib11653828_18290425_144028_94_0004_alto.xml-8-52	bib19225758_18950510_144022_108_0002_alto.xml-58-41	Benjamin	3.0	 	2023-07-03 17:59:33.791	uppfattning
bib15873371_18951026_145112_293_0004_alto.xml-40-6	bib19225758_18950308_144022_57_0005_alto.xml-124-9	Benjamin	4.0	 	2023-07-03 17:59:45.153	uppfattning
bib11653815_18950627_146944_75_0004_alto.xml-8-10	bib11653830_18970308_146968_19_0003_alto.xml-22-14	Benjamin	4.0	 	2023-07-03 18:00:41.223	uppfattning
bib19227462_18951024_147640_248_0003_alto.xml-22-28	bib19277277_18300121_147682_16_0001_alto.xml-15-3	Benjamin	4.0	 	2023-07-03 18:00:58.419	uppfattning
bib11653790_19010308_145648_19_0003_alto.xml-60-24	bib15975087_18950724_145596_112_0002_alto.xml-111-23	Benjamin	4.0	 	2023-07-03 18:01:22.953	uppfattning
bib11653828_18161129_144028_279_0004_alto.xml-2-5	bib19277277_18950703_147683_177_0005_alto.xml-82-35	Benjamin	3.0	 	2023-07-03 18:01:57.102	uppfattning
bib11653823_18230321_144010_67_0003_alto.xml-2-56	bib11653790_19000518_145648_39_0003_alto.xml-32-22	Benjamin	3.0	 	2023-07-03 18:02:23.573	uppfattning
bib11653838_19000803_147024_31_0003_alto.xml-88-29	bib19225758_18950308_144022_57_0005_alto.xml-124-9	Benjamin	4.0	 	2023-07-03 18:04:09.307	uppfattning
bib19227462_18951007_147640_233_0005_alto.xml-61-4	bib19225792_18130619_147359_25_0001_alto.xml-0-6	Benjamin	2.0	 	2023-07-03 18:05:21.229	uppfattning
bib15650814_18950109_146365_8_0002_alto.xml-97-5	bib19277277_18951002_147683_268_0006_alto.xml-39-15	Benjamin	4.0	 	2023-07-03 18:05:41.881	uppfattning
bib15650814_18950715_146365_162_0002_alto.xml-16-25	bib11653830_18970308_146968_19_0003_alto.xml-22-14	Benjamin	4.0	 	2023-07-03 18:06:10.441	uppfattning
bib11653828_18161129_144028_279_0004_alto.xml-2-5	bib11653828_18170219_144028_41_0003_alto.xml-3-4	Benjamin	4.0	 	2023-07-03 18:06:34.85	uppfattning
bib11653830_18950308_146968_29_0002_alto.xml-30-15	bib11653828_18281205_144028_280_0004_alto.xml-3-25	Benjamin	4.0	 	2023-07-03 18:07:18.144	uppfattning
bib15873371_18950704_145112_178_0002_alto.xml-115-19	bib19223423_18201209_145063_98_0002_alto.xml-4-19	Benjamin	4.0	 	2023-07-03 18:07:25.546	uppfattning
bib19227291_18290128_145289_5_0006_alto.xml-6-37	bib15978012_18950607_148361_130_0002_alto.xml-7-4	Benjamin	4.0	 	2023-07-03 18:07:46.035	uppfattning
bib11653828_18180224_144028_45_0003_alto.xml-1-6	bib19227462_18950926_147640_224_0003_alto.xml-290-31	Benjamin	3.0	 	2023-07-03 18:08:16.339	uppfattning
bib11653823_18270119_144010_15_0001_alto.xml-11-13	bib11653828_18151208_144028_286_0001_alto.xml-7-50	Benjamin	4.0	 	2023-07-03 18:08:39.146	uppfattning
bib11653830_18950823_146968_96_0003_alto.xml-119-6	bib13506739_18250311_144030_58_0002_alto.xml-19-0	Benjamin	2.0	 	2023-07-03 18:08:59.995	uppfattning
bib19227462_18951024_147640_248_0003_alto.xml-22-28	bib19225792_18170301_147359_9_0007_alto.xml-2-23	Benjamin	1.0	 	2023-07-03 18:09:23.857	uppfattning
