identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib19227291_18251109_145289_45_0002_alto.xml-2-38	bib15873371_18950831_145112_237_0004_alto.xml-15-0	Benjamin	4.0	 	2023-07-04 14:09:02.652	vegetation
bib15650835_18950305_146472_19_0004_alto.xml-125-22	bib15873936_18961006_147385_116_0003_alto.xml-149-5	Benjamin	4.0	 	2023-07-04 14:09:12.476	vegetation
bib15650837_18251001_146391_78_0001_alto.xml-5-3	bib19227462_18950808_147640_182_0005_alto.xml-56-12	Josefin_Kokkinakis	4.0	 	2023-06-26 16:41:52.825	vegetation
bib11653828_18150919_144028_217_0001_alto.xml-8-12	bib11653828_18160802_144028_177_0001_alto.xml-3-16	Josefin_Kokkinakis	4.0	 	2023-06-26 16:42:13.673	vegetation
bib15869824_18961219_145700_101_0002_alto.xml-203-33	bib11653790_18950712_145648_29_0003_alto.xml-56-16	Josefin_Kokkinakis	4.0	 	2023-06-26 16:42:35.824	vegetation
bib11653830_18970823_146968_67_0001_alto.xml-67-12	bib15761097_18950427_145020_50_0006_alto.xml-90-8	Josefin_Kokkinakis	4.0	 	2023-06-26 16:42:36.217	vegetation
bib15873371_18950516_145112_132_0002_alto.xml-95-13	bib11653828_18280517_144028_113_0004_alto.xml-4-1	Josefin_Kokkinakis	4.0	 	2023-06-26 16:43:17.515	vegetation
bib19225772_18191005_148004_114_0002_alto.xml-11-9	bib11653823_18300510_144010_106_0001_alto.xml-5-30	Josefin_Kokkinakis	4.0	 	2023-06-26 16:43:31.541	vegetation
bib11653811_19030925_145317_148_0002_alto.xml-49-14	bib15760600_18950720_146401_85_0003_alto.xml-244-10	Josefin_Kokkinakis	4.0	 	2023-06-26 16:43:49.834	vegetation
bib15650837_18251001_146391_78_0001_alto.xml-5-3	bib15650814_18951004_146365_232_0003_alto.xml-126-18	Josefin_Kokkinakis	4.0	 	2023-06-26 16:43:58.451	vegetation
bib11653825_18180606_145134_65_0002_alto.xml-0-13	bib19225758_18950514_144022_111_0003_alto.xml-228-16	Josefin_Kokkinakis	4.0	 	2023-06-26 16:44:22.658	vegetation
bib11653828_18300904_144028_204_0002_alto.xml-12-28	bib19277277_18280821_147682_194_0001_alto.xml-10-29	Josefin_Kokkinakis	4.0	 	2023-06-26 16:44:43.998	vegetation
bib11653828_18300904_144028_204_0002_alto.xml-12-28	bib11653828_18301122_144028_271_0002_alto.xml-0-10	Josefin_Kokkinakis	4.0	 	2023-06-26 16:45:30.473	vegetation
bib11653811_19020723_145317_110_0003_alto.xml-13-3	bib19277277_18300608_147682_129_0001_alto.xml-5-7	Josefin_Kokkinakis	4.0	 	2023-06-26 16:45:50.739	vegetation
bib15650814_18950606_146365_130_0003_alto.xml-34-12	bib11653828_18010724_144028_165_0002_alto.xml-7-9	Josefin_Kokkinakis	4.0	 	2023-06-26 16:46:01.672	vegetation
bib19227462_18950822_147640_194_0003_alto.xml-38-26	bib19277301_18960827_145146_70_0002_alto.xml-138-5	Josefin_Kokkinakis	4.0	 	2023-06-26 16:46:10.341	vegetation
bib11653790_19000706_145648_53_0002_alto.xml-62-56	bib11653811_19030704_145317_101_0003_alto.xml-72-0	Josefin_Kokkinakis	4.0	 	2023-06-26 16:46:26.553	vegetation
bib11653828_18180523_144028_115_0001_alto.xml-7-8	bib19225772_18110712_148004_77_0001_alto.xml-16-7	Josefin_Kokkinakis	4.0	 	2023-06-26 16:46:39.749	vegetation
bib15650837_18290603_146391_44_0001_alto.xml-12-23	bib11653828_18280517_144028_113_0004_alto.xml-4-1	Josefin_Kokkinakis	4.0	 	2023-06-26 16:46:50.481	vegetation
bib19225772_18110723_148004_81_0002_alto.xml-1-13	bib15975087_18950805_145596_119_0001_alto.xml-25-8	Josefin_Kokkinakis	4.0	 	2023-06-26 16:46:58.758	vegetation
bib19227462_18950831_147640_202_0004_alto.xml-100-5	bib19277277_18300505_147682_102_0001_alto.xml-9-14	Josefin_Kokkinakis	4.0	 	2023-06-26 16:48:53.668	vegetation
bib11653811_19030704_145317_101_0003_alto.xml-68-13	bib11653811_19030925_145317_148_0002_alto.xml-49-14	Josefin_Kokkinakis	4.0	 	2023-06-26 16:52:30.744	vegetation
bib19227462_18950808_147640_182_0005_alto.xml-56-12	bib11653828_18161116_144028_268_0001_alto.xml-3-66	Josefin_Kokkinakis	4.0	 	2023-06-26 16:52:52.462	vegetation
bib19277277_18951103_147683_300_0003_alto.xml-162-5	bib11653828_18290527_144028_121_0002_alto.xml-11-21	Josefin_Kokkinakis	4.0	 	2023-06-26 16:53:43.603	vegetation
bib15873371_18951030_145112_296_0003_alto.xml-67-8	bib15650837_18950601_146391_126_0002_alto.xml-136-23	Josefin_Kokkinakis	4.0	 	2023-06-26 16:53:51.551	vegetation
bib11653828_18300301_144028_49_0002_alto.xml-9-32	bib19227291_18170115_145289_3_0002_alto.xml-6-9	Josefin_Kokkinakis	4.0	 	2023-06-26 16:54:04.725	vegetation
bib11653828_18290812_144028_184_0001_alto.xml-8-31	bib19227291_18961121_145289_141_0003_alto.xml-116-21	Josefin_Kokkinakis	4.0	 	2023-06-26 16:54:12.805	vegetation
bib19227462_18951122_147640_273_0003_alto.xml-185-21	bib15760690_18951023_145050_163_0003_alto.xml-98-1	Josefin_Kokkinakis	4.0	 	2023-06-26 16:54:18.843	vegetation
bib11653838_19010816_147024_33_0002_alto.xml-68-0	bib19227462_18950822_147640_194_0003_alto.xml-38-26	Josefin_Kokkinakis	4.0	 	2023-06-26 16:54:27.76	vegetation
bib15760600_18951017_146401_123_0004_alto.xml-50-26	bib11653828_18300302_144028_50_0001_alto.xml-6-24	Josefin_Kokkinakis	4.0	 	2023-06-26 16:54:46.735	vegetation
