identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib11653828_18290516_144028_112_0003_alto.xml-7-8	bib11653828_18290905_144028_205_0002_alto.xml-5-16	Benjamin	1.0	 	2023-07-02 19:09:20.13	notis
bib11653790_18980506_145648_34_0002_alto.xml-90-18	bib15760690_18950704_145050_100_0002_alto.xml-47-12	Benjamin	4.0	 	2023-07-02 19:12:56.881	notis
bib11653811_19000707_145317_103_0003_alto.xml-50-5	bib15869824_18950327_145700_25_0003_alto.xml-130-15	Benjamin	4.0	 	2023-07-02 19:13:16.851	notis
bib11653828_18290701_144028_148_0002_alto.xml-4-34	bib11653828_18231002_144028_228_0002_alto.xml-13-4	Benjamin	1.0	 	2023-07-02 19:17:11.459	notis
bib11653815_18970526_146944_59_0002_alto.xml-45-3	bib11653828_18241004_144028_230_0001_alto.xml-13-1	Benjamin	4.0	 	2023-07-02 19:18:12.638	notis
bib11653790_18990530_145648_41_0003_alto.xml-76-25	bib11653823_18300828_144010_198_0002_alto.xml-23-0	Benjamin	0.0	Sentence 2 not understandable	2023-07-02 19:18:41.306	notis
bib13506739_18300205_144030_29_0002_alto.xml-9-5	bib11653828_18250923_144028_220_0003_alto.xml-8-98	Benjamin	2.0	 	2023-07-02 19:19:33.071	notis
bib11653828_18280617_144028_137_0002_alto.xml-0-10	bib15975090_18950530_148377_63_0003_alto.xml-25-12	Benjamin	1.0	 	2023-07-02 19:20:32.762	notis
bib11653811_18970716_145317_107_0004_alto.xml-11-33	bib19227462_18950814_147640_187_0004_alto.xml-120-2	Benjamin	4.0	 	2023-07-02 19:21:16.179	notis
bib11653828_18300524_144028_117_0001_alto.xml-1-2	bib11653790_18990124_145648_6_0003_alto.xml-99-20	Benjamin	4.0	 	2023-07-02 19:21:43.021	notis
bib19225758_18951227_144022_301_0004_alto.xml-93-50	bib11653823_18300828_144010_198_0002_alto.xml-23-0	Benjamin	0.0	Sentence 2 not understandable	2023-07-02 19:22:03.52	notis
bib11653790_18980506_145648_34_0002_alto.xml-90-18	bib11653828_18270810_144028_185_0002_alto.xml-13-10	Benjamin	1.0	 	2023-07-02 19:22:19.457	notis
bib11653828_18251003_144028_228_0003_alto.xml-4-1	bib19227291_18961217_145289_152_0003_alto.xml-60-2	Benjamin	4.0	 	2023-07-02 19:23:01.304	notis
bib11653828_18221227_144028_301_0003_alto.xml-9-12	bib19349359_18951231_148383_154_0003_alto.xml-69-2	Benjamin	4.0	 	2023-07-02 19:09:44.287	notis
bib11653828_18290813_144028_185_0004_alto.xml-5-17	bib13506739_18291228_144030_300_0004_alto.xml-12-1	Benjamin	1.0	 	2023-07-02 19:10:38.349	notis
bib11653790_18980923_145648_73_0006_alto.xml-38-9	bib15650814_18950206_146365_32_0003_alto.xml-20-3	Benjamin	4.0	 	2023-07-02 19:11:35.888	notis
bib19225758_18951213_144022_291_0005_alto.xml-50-12	bib19227462_18951214_147640_292_0003_alto.xml-213-51	Benjamin	4.0	 	2023-07-02 19:12:13.438	notis
bib11653828_18281112_144028_260_0001_alto.xml-1-10	bib11653790_18980308_145648_19_0001_alto.xml-40-38	Benjamin	1.0	 	2023-07-02 19:13:38.819	notis
bib11653811_19030617_145317_92_0004_alto.xml-40-27	bib15650837_18951130_146391_280_0003_alto.xml-70-8	Benjamin	4.0	 	2023-07-02 19:13:59.858	notis
bib19227291_18961210_145289_149_0001_alto.xml-17-14	bib11653828_18270421_144028_92_0002_alto.xml-9-9	Benjamin	1.0	 	2023-07-02 19:14:44.247	notis
bib11653828_18240819_144028_191_0003_alto.xml-3-7	bib19227291_18960421_145289_48_0003_alto.xml-105-1	Benjamin	4.0	 	2023-07-02 19:15:32.268	notis
bib11653828_18290831_144028_200_0001_alto.xml-0-72	bib19225772_18220716_148004_79_0001_alto.xml-7-23	Benjamin	4.0	 	2023-07-02 19:16:15.708	notis
bib19277349_18950507_147403_58_0004_alto.xml-134-32	bib11653828_18290529_144028_122_0002_alto.xml-13-13	Benjamin	4.0	 	2023-07-02 19:24:07.566	notis
bib11653828_18290430_144028_98_0003_alto.xml-16-58	bib19227291_18961217_145289_152_0003_alto.xml-60-2	Benjamin	4.0	 	2023-07-02 19:24:58.867	notis
bib11653828_18270630_144028_150_0003_alto.xml-5-13	bib11653790_18991114_145648_89_0004_alto.xml-80-7	Benjamin	4.0	 	2023-07-02 19:26:09.8	notis
bib19277277_18950727_147683_201_0007_alto.xml-61-26	bib11653790_18990414_145648_28_0003_alto.xml-102-41	Benjamin	4.0	 	2023-07-02 19:26:47.443	notis
bib11653828_18300525_144028_118_0004_alto.xml-6-1	bib11653828_18251013_144028_237_0003_alto.xml-2-43	Benjamin	4.0	 	2023-07-02 19:28:18.305	notis
bib19223423_18170322_145063_23_0002_alto.xml-3-7	bib11653828_18270810_144028_185_0002_alto.xml-13-10	Benjamin	1.0	 	2023-07-02 19:29:24.179	notis
bib19277277_18951216_147683_343_0005_alto.xml-57-5	bib11653828_18280208_144028_33_0003_alto.xml-6-6	Benjamin	4.0	 	2023-07-02 19:29:43.916	notis
bib11653828_18231027_144028_249_0002_alto.xml-1-19	bib11653828_18251007_144028_232_0003_alto.xml-19-26	Benjamin	4.0	 	2023-07-02 19:31:01.629	notis
bib11653811_19030617_145317_92_0004_alto.xml-40-27	bib11653828_18290819_144028_190_0004_alto.xml-4-20	Benjamin	1.0	 	2023-07-02 19:31:27.054	notis
bib11653828_18290813_144028_185_0004_alto.xml-5-17	bib19227291_18961210_145289_149_0001_alto.xml-17-14	Benjamin	1.0	 	2023-07-02 19:32:37.116	notis
bib15650814_18950206_146365_32_0003_alto.xml-20-3	bib11653790_19020620_145648_48_0003_alto.xml-30-24	Benjamin	4.0	 	2023-07-02 19:34:13.605	notis
