lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i82	 	Sie gehen darauf aus, die Welt in die Zeiten des kalten Krieges zurückzuwerfen und ihre gegen den Frieden und die Lebensinteressen der Völker gerichteten Pläne doch noch zu verwirklichen.	64:78	0:187
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i69	 	Geht und sagt dem Herzog Bernhard,“ schloß Jenatsch und schritt das Haupt übermüthig zurückwerfend dem Eingange zu, „er möge sich vorsehn, daß er sein Elsaß so glücklich den Krallen Frankreichs entwinde wie ich mein Bünden.“	85:98	0:224
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i59	 	Unter den Statuen unterscheidet man erstens eine Classe, in welcher das Hermes-Ideal sich offenbar am höchsten steigert; reife Jünglingsgestalten, voll gediegner Kraft, deren Ausdruck im Gesicht mit einem sanften Lächeln zusammenschmilzt, in fester ruhiger Stellung, die Chlamys von dem Prachtbau der Glieder zurückgeworfen und um den linken Arm gewickelt; wo Hermes offenbar als Vorsteher gymnischer Uebungen und Ertheiler leiblicher Kraft gefaßt ward, wie auch der Palmbaum daneben andeutet.	309:323	0:493
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i58	 	Es ist dadurch die dreyfache Weise für dasselbe vorhanden, wie die Einzelnheit mit dem Unwandelbaren verknüpft ist; einmal geht es selbst sich wieder hervor als entgegengesetzt dem unwandelbaren Wesen; und es ist in den Anfang des Kampfs zurückgeworfen, welcher das Element des ganzen Vorhältnisses bleibt.	238:252	0:306
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i72	 	Nach dem 0:1 griff Uruguav pausenlos an, sah sich aber sechs Minuten vor dem Abpfiff durch einen erfolgreichen Alleingang von Ollerton endgültig zurückgeworfen,	145:159	0:160
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i98	 	b) Ferner werde durch einen „Staatenbund\" die deutsche Staatlichkeit auf den Stand von 1815—1867 (also vor der Reichsoründung) zurückgeworfen.	127:141	0:142
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i86	 	„zweimal durch verlorene Kriege wieder zurückgeworfen worden.\"	39:53	0:62
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i34	 	Gelänge es aber den Kriegsbrandstiftern, einen neuen Weltkrieg zu entfachen, dann wurde unser weiterer Aufstieg nicht nur für einige Zeit unterbrochen werden, wir würden zweifellos in unserem Lebensstandard sehr empfindlich zurückgeworfen.	224:238	0:239
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i38	 	Sie sagte nachher in einer ihrer Crisen aus, dass die neulich mit Gewalt erzwungene Besonnenheit ihr das Leben gekostet haben würde, wenn sie nicht schnell wieder in ihre Krankheit zurückgeworfen wäre.	181:195	0:201
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i4	 	Drittens leidet die Arbeitsmoral in der Produktion, wenn wir im Bemühen um rationelle Arbeit immer wieder zurückgeworfen werden.	106:120	0:128
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i51	 	es erfolgte, daß der König von Dänemark die Schlacht bei Lutter verlor, und auf sein Land zurückgeworfen, daß auch Mansfeld als ein Flüchtling in die östreichischen Provinzen getrieben ward, die er als Sieger und Wiederhersteller zu beschreiten gehofft hatte.	90:104	0:259
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i1	 	Wenn mehrere Platten guten Glases mit parallelen Oberflächen so parallel aufgestellt werden, daß ein Lichtstrahl sie unter 34 Grad Neigung trifft, so wird bekanntlich nur ein Theil des Lichtes von der ersten Platte durchgelassen, und der übrige reflectirt; eben das geschieht an der zweiten, dritten, vierten Platte, aber immer wird desjenigen Lichtes, welches der Zurückwerfung unterworfen ist, weniger, und nach dem Durchgange durch eine große Reihe von Platten hat der Strahl die Eigenschaft erlangt, von einer mit den vorigen parallel gehaltenen Platte gar nicht mehr zurückgeworfen zu werden, sondern ungeschwächt durchzugehen, und sich als polarisirt zu zeigen.	365:378	0:667
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i52	 	Denn der Charakter der inneren Entwicklung der Hauptländer Europas ist ja eben die individuelle Gestalt des Verhältnisses zwischen der staatlichen und der Selbstverwaltung, auf die wir in all diesen Fragen stets zurückgeworfen werden.	212:226	0:234
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i76	 	Zwar ist, wenn man die Strahlen bei der zweiten Spiegelung nicht auf einem an der Hinterseite geschwärzten, sondern auf einem durchsichtigen Glase auffängt, die Menge des durchgehenden Lichtes in allen Fällen, auch dann, wenn erheblich viel Licht zurückgeworfen wird, so groß, daß man die Vermehrung in dem Falle, wo kein Licht reflectirt wird, nicht so auffallend bemerkt; aber wir werden bald Erscheinungen kennen lernen, die in der Färbung des Lichtes uns die deutlichsten Beweise für die Durchlassung derjenigen Strahlen geben, welche bei der Stellung des Spiegels auf 90 ° der Zurückwerfung entzogen werden.	582:595	0:612
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i99	 	Der immer allgemeiner werdende Hang zum Aberglauben, der uns in die Zeiten des Mittelalters zurückwirft, wird durch den alle Kräfte der Erwerbung übersteigenden Luxus und durch das geschwächte Nervensystem der jetzigen Generation (also auch schon 1785!) ungemein befördert.	92:103	0:273
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i81	 	Das Subject von tieferer sittlicher Lebendigkeit, dessen reines Selbstgefühl durch die Unangemessenheit der eigenen Erscheinung, durch Druck des Zufalls und unbesiegte Nachwirkung innerer Unfreiheit gebrochen ist, wird nothwendig in sich zurückgeworfen und vollzieht selbst in sich über sich und die Welt den komischen Prozeß.	238:252	0:326
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i46	 	Höchst wahrscheinlich sind es spiegelnde Felsen, welche in eine solche Lage zu unserer Erde kommen, dass sie das Licht der Sonne zurükwerfen.	129:140	0:141
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i78	 	— Das Denken, statt im Uebergange von Subjecte zum Prädicate weiter zu kommen, fühlt sich, da das Subject verloren geht, vielmehr gehemmt, und zu dem Gedanken des Subjects, weil es dasselbe vermisst, zurückgeworfen; oder es findet, da das Prädicat selbst als ein Subject, als das Seyn, als das Wesen ausgesprochen ist, welches die Natur des Subjects erschöpft, das Subject unmittelbar auch im Prädicate; und nun statt dass es im Prädicate in sich gegangen die freye Stellung des Räsonnirens erhielte, ist es in den Inhalt noch vertieft oder wenigstens ist die Foderung vorhanden, in ihn vertiest zu seyn. —	200:214	0:606
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i95	 	Eine Teilung würde uns auch auf diesem Gebiet weit zurückwerfen und unseren Standard unter den der übrigen Nahostländer senken.	51:63	0:127
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i26	 	Man ließ uns die Steinfclötze aus der Bucht die steile Treppe heraufwälzen, die in den Berg gehauen ist und waren wir oben angekommen, dann ließ man uns diese Sternklötze wieder ins Meer zurückwerfen.	187:199	0:200
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i68	 	An Schichtgrenzflächen im Boden werden diese Frschutterunc. swellen wieder nach oben zurückgeworfen.	85:99	0:100
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i55	 	Die dänische Seeleutegewerkschaft erklärte, daß mit dem neuen DIS-Register „die Gewerkschaftsbewegung um 100 Jahre zurückgeworfen wird\".	115:129	0:136
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i84	 	Deutschland in einen Zustand vormarzheher Zerrissenheit zurückzuwerfen und zum Spielball des nach neuen Kriegen dürstenden westlichen Finanzkapitals zu machen.	56:70	0:159
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i29	 	Ein durchsichtiger Körper, der in einer gewissen Farbe erscheint wenn das Licht hindurchfällt, kann bey zurückgeworfenem Licht dieselbe Farbe haben, wenn das Licht dieser Farbe von der hinteren Fläche des Körpers zurückgeworfen wird, oder von der Luft die daran stößt.	213:227	0:268
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i59	 	„Nee\", sagte sie, ohne jeden Respekt Im Ton, den Kopf zurückwerfend, die Mundwinkel herunterziehend.	54:67	0:100
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i24	 	In der That nämlich ergiebt sich aus dem Obigen, daß es vielleicht möglich ist, über einzelne Theile und Aufgaben der innern Verwaltung als abgeschlossene, für sich bestehende Fragen nachzudenken, daß es aber unmöglich bleibt, das Ganze der Verwaltung — ob man sie nun „Polizei“ oder anders nennt, gleichviel — aufzufassen, ohne eine Gesammtanschauung des Staats zum Grunde zu legen, oder vielmehr unwiderstehlich auf sie zurückgeworfen zu werden.	422:436	0:447
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i8	 	Das letzte Mal ikam die führende deutsche Kommunistin nach Berlin, um dort am 30. 'August 1932 als Alterspräsidentin den neugewählten Reichstag zu eröffnen „Das Gebot der Stunde ist die Einheitsfront aller Werktätigen, um den Faschismus zurückzuwerfen\", sagte sie in ihrer Eröffnungsrede.	237:251	0:288
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i14	 	Es ist wahr, daß die Erscheinungen sich diesem gemäß verhalten; denn wenn der zweite Spiegel in der Richtung bleibt, daß er die in der frühern Richtung polarisirten Strahlen nicht zurückwirft, so sieht man immer dieselbe Farbe, schwächer oder lebhafter erscheinen, wenn man die Hauptlinie des Blättchens in eine schiefe Richtung gegen die erste Polarisations-Ebne bringt.	180:191	0:371
zurückwerfen	VERB	1968	2	zurückwerfen-c2-i93	 	Solche Pflanzen müssen, um sich vor Verbrennung zu schützen, die infraroten WärmestrahJen, die roten, orangefarbenen und gelben Strahlen zurückwerfen, Dadurch bekommen sie für unser Auge eine gelbliche bis rötliche Färbung.	137:149	0:223
zurückwerfen	VERB	1850	1	zurückwerfen-c1-i25	 	Die weißen Oberflächen geben mehr Licht zurück, als die grauen, und eine schwarze Oberfläche zeigt, je schwärzer sie erscheint, desto weniger erleuchtende Wirkung; — das völlige Schwarz würde uns da erscheinen, wo gar keine Lichtstrahlen zurückgeworfen würden.	238:252	0:260
