identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib19277277_18950329_147683_86_0005_alto.xml-40-14	bib19277277_18271203_147682_283_0004_alto.xml-4-29	Josefin_Kokkinakis	4.0	 	2023-06-27 11:50:10.487	uträtta
bib11653828_17971125_144028_271_0002_alto.xml-5-9	bib15873371_18950717_145112_191_0002_alto.xml-94-28	Josefin_Kokkinakis	0.0	Do not understand  sentence one	2023-06-27 11:51:10.798	uträtta
bib19227291_18970812_145289_96_0002_alto.xml-137-8	bib11653828_18270724_144028_170_0004_alto.xml-8-14	Josefin_Kokkinakis	4.0	 	2023-06-27 11:51:39.869	uträtta
bib11653828_18281206_144028_281_0003_alto.xml-7-27	bib19277180_18951104_147374_90_0004_alto.xml-28-21	Josefin_Kokkinakis	4.0	 	2023-06-27 11:52:04.524	uträtta
bib13506739_18211019_144030_245_0015_alto.xml-15-10	bib11653838_19030522_147024_21_0002_alto.xml-95-6	Josefin_Kokkinakis	4.0	 	2023-06-27 11:54:18.687	uträtta
bib15761097_18951112_145020_134_0002_alto.xml-119-13	bib11653828_18210922_144028_222_0002_alto.xml-7-0	Josefin_Kokkinakis	3.0	 	2023-06-28 10:42:19.598	uträtta
bib15761570_18950327_146176_54_0001_alto.xml-37-28	bib19277277_18270514_147682_111_0004_alto.xml-19-10	Josefin_Kokkinakis	4.0	 	2023-06-28 10:42:32.609	uträtta
bib11653790_18990711_145648_53_0003_alto.xml-109-38	bib11653828_17921115_144028_265_0003_alto.xml-8-27	Josefin_Kokkinakis	3.0	 	2023-06-28 10:43:25.112	uträtta
bib11653828_18290916_144028_214_0003_alto.xml-10-23	bib11653828_17961201_144028_276_0003_alto.xml-2-13	Josefin_Kokkinakis	4.0	 	2023-06-28 10:46:37.087	uträtta
bib11653828_18100628_144028_148_0002_alto.xml-6-90	bib15975087_18950828_145596_132_0004_alto.xml-61-44	Josefin_Kokkinakis	4.0	 	2023-06-28 10:46:45.88	uträtta
bib13506739_18260615_144030_125_0001_alto.xml-11-12	bib11653790_18990711_145648_53_0003_alto.xml-109-38	Josefin_Kokkinakis	4.0	 	2023-06-28 10:47:33.956	uträtta
bib19277277_18290601_147682_124_0006_alto.xml-11-21	bib15873371_18950717_145112_191_0002_alto.xml-94-28	Josefin_Kokkinakis	4.0	 	2023-06-28 10:48:04.798	uträtta
bib11653823_18250820_144010_191_0001_alto.xml-15-16	bib11653830_18950607_146968_64_0003_alto.xml-11-10	Josefin_Kokkinakis	4.0	 	2023-06-28 10:48:44.96	uträtta
bib19227462_18951018_147640_243_0002_alto.xml-75-14	bib13506739_18210228_144030_49_0015_alto.xml-15-20	Josefin_Kokkinakis	4.0	 	2023-06-28 10:49:24.681	uträtta
bib19277277_18280613_147682_136_0004_alto.xml-42-36	bib19277346_18240911_147394_37_0002_alto.xml-10-10	Josefin_Kokkinakis	4.0	 	2023-06-28 10:49:39.286	uträtta
bib13506739_18040302_144030_52_0009_alto.xml-14-9	bib11653790_18950802_145648_32_0006_alto.xml-30-12	Josefin_Kokkinakis	4.0	 	2023-06-28 10:49:48.317	uträtta
bib19227462_18950514_147640_111_0006_alto.xml-231-4	bib19277277_18270514_147682_111_0004_alto.xml-19-10	Josefin_Kokkinakis	4.0	 	2023-06-28 10:50:14.015	uträtta
bib19277301_18960521_145146_41_0003_alto.xml-88-22	bib19277277_18280513_147682_111_0001_alto.xml-17-25	Josefin_Kokkinakis	4.0	 	2023-06-28 10:50:26.307	uträtta
bib11653830_18950805_146968_88_0002_alto.xml-55-22	bib11653830_18950607_146968_64_0003_alto.xml-11-10	Josefin_Kokkinakis	4.0	 	2023-06-28 10:50:36.809	uträtta
bib19225792_18090204_147359_5_0007_alto.xml-3-4	bib11653811_18951214_145317_194_0006_alto.xml-123-24	Josefin_Kokkinakis	4.0	 	2023-06-28 10:50:46.679	uträtta
