identifier1	identifier2	annotator	judgment	comment	lemma
ledebur_eisenhuettenkunde_1884-14016-15	thaer_landwirthschaft04_1812-2451-11	Zori	4	 	zersetzen
dilthey_geisteswissenschaften_1883-4629-18	samter_erfindungen_1896-12317-16	Zori	2	 	zersetzen
patzig_msgermfol841842_1828-4674-1	2532889X_1950-01-07_01_043.tcf.xml-58-4	Zori	2	 	zersetzen
26120215_1968_10_07_01_194.tcf.xml-98-35	treviranus_biologie04_1814-734-22	Zori	2	 	zersetzen
dilthey_geisteswissenschaften_1883-1341-83	2532889X_1961-05-15_01_041.tcf.xml-98-27	Zori	4	 	zersetzen
26120215_1990_04_28_01_478.tcf.xml-3-2	2532889X_1949-09-08_01_010.tcf.xml-5-12	Zori	3	 	zersetzen
thaer_landwirthschaft02_1810-2627-11	alexis_ruhe04_1852-770-36	Zori	2	 	zersetzen
2532889X_1956-03-01_01_023.tcf.xml-18-24	thaer_landwirthschaft02_1810-3252-24	Zori	3	 	zersetzen
libelt_hs6623ii_1828-2150-38	2532889X_1989-09-09_01_213.tcf.xml-7-19	Zori	4	 	zersetzen
2532889X_1965-09-18_01_056.tcf.xml-21-34	paul_katzenberger01_1809-1358-66	Zori	2	 	zersetzen
griesinger_psychische_1845-572-34	thaer_landwirthschaft02_1810-2279-27	Zori	2	 	zersetzen
dilthey_geisteswissenschaften_1883-4629-18	2532889X_1950-05-14_01_034.tcf.xml-344-27	Zori	4	 	zersetzen
2532889X_1950-09-01_01_071.tcf.xml-41-30	2532889X_1979-01-09_01_166.tcf.xml-17-1	Zori	4	 	zersetzen
2532889X_1970-03-17_01_079.tcf.xml-19-15	2532889X_1948-10-15_01_038.tcf.xml-20-16	Zori	4	 	zersetzen
beck_eisen04_1899-7612-15	thaer_landwirthschaft02_1810-2270-31	Zori	4	 	zersetzen
2532889X_1966-11-18_01_119.tcf.xml-7-29	ledebur_eisenhuettenkunde_1884-1845-36	stekade	2	 	zersetzen
libelt_hs6623ii_1828-2150-38	26120215_1983_06_04_01_467.tcf.xml-21-10	stekade	3	 	zersetzen
2532889X_1987-10-24_01_365.tcf.xml-5-1	26120215_1983_02_05_01_092.tcf.xml-71-52	stekade	1	 	zersetzen
26120215_1962_09_28_01_268.tcf.xml-14-2	libelt_hs6623ii_1828-2150-38	stekade	1	 	zersetzen
urbanitzky_electricitaet_1885-8670-27	curtius_alterthum01_1875-2280-20	stekade	1	 	zersetzen
26120215_1990_02_15_01_031.tcf.xml-26-14	quenstedt_mineralogie_1854-7983-7	stekade	2	 	zersetzen
2532889X_1955-12-08_01_054.tcf.xml-14-10	samter_erfindungen_1896-12317-16	stekade	1	 	zersetzen
2532889X_1970-03-17_01_079.tcf.xml-19-15	2532889X_1953-04-15_01_066.tcf.xml-47-4	stekade	3	 	zersetzen
liebig_agricultur_1840-218-49	2532889X_1949-09-08_01_010.tcf.xml-5-12	stekade	1	 	zersetzen
