identifier	cluster
2532889X_1947-06-10_01_049.tcf.xml-10-2	sense2
2532889X_1948-02-05_01_130.tcf.xml-5-2	sense2
2532889X_1949-02-06_01_163.tcf.xml-82-15	sense2
2532889X_1949-04-06_01_054.tcf.xml-62-14	sense2
2532889X_1949-07-16_01_087.tcf.xml-8-3	sense2
2532889X_1952-10-08_01_019.tcf.xml-357-9	sense2
2532889X_1954-07-25_01_051.tcf.xml-19-14	sense2
2532889X_1955-10-25_01_121.tcf.xml-58-16	sense2
2532889X_1956-09-07_01_041.tcf.xml-18-6	sense2
2532889X_1958-09-27_01_157.tcf.xml-14-13	sense2
2532889X_1965-12-17_01_165.tcf.xml-376-25	sense2
2532889X_1971-11-28_01_047.tcf.xml-25-13	sense2
2532889X_1972-04-14_01_342.tcf.xml-7-9	sense2
2532889X_1973-09-22_01_089.tcf.xml-26-22	sense2
2532889X_1976-06-22_01_063.tcf.xml-23-7	sense2
26120215_1947_04_24_01_126.tcf.xml-7-9	sense2
26120215_1948_08_13_01_091.tcf.xml-15-17	sense2
26120215_1948_12_21_01_020.tcf.xml-6-1	sense2
26120215_1949_10_22_01_196.tcf.xml-28-16	sense2
26120215_1970_07_24_01_094.tcf.xml-56-11	sense2
26120215_1971_02_12_01_346.tcf.xml-34-7	sense2
26120215_1976_03_02_01_025.tcf.xml-160-22	sense2
26120215_1977_12_01_01_218.tcf.xml-48-22	sense2
26120215_1978_03_11_01_040.tcf.xml-35-10	-1
26120215_1986_09_08_01_015.tcf.xml-13-39	sense2
brehm_thierleben01_1864-6441-1	sense1
droysen_alexander_1833-1874-35	sense1
droysen_alexander_1833-2064-57	sense1
droysen_alexander_1833-2077-10	sense1
erbkam_tagebuch02_1843-2490-21	sense1
erbkam_tagebuch02_1843-2502-22	sense1
fontane_stechlin_1899-7913-12	sense1
freud_hysterie_1895-3853-35	sense2
humboldt_aequinoktial02_1859-811-59	sense1
humboldt_aequinoktial03_1859-2103-12	sense1
humboldt_aequinoktial04_1859-1451-6	sense1
humboldt_aequinoktial04_1859-1988-16	-1
humboldt_aequinoktial04_1859-2007-29	sense1
humboldt_aequinoktial04_1859-2016-1	sense1
lehnert_seehaefen01_1891-3266-10	sense1
mommsen_roemische01_1854-4605-25	sense1
mommsen_roemische01_1854-5155-79	sense1
mueller_hellenische02_1824-5697-51	sense1
nn_nrhz193_1849-455-27	sense1
nn_nrhz300i_1849-169-15	sense1
pfeiffer_frauenfahrt01_1850-1876-7	sense1
schubin_vollmondzauber02_1899-785-4	sense1
treitschke_geschichte01_1879-6912-37	sense1
vischer_aesthetik030203_1854-1875-31	sense1
vischer_auch02_1879-1069-21	sense2
