identifier	cluster
2532889X_1950-06-06_01_033.tcf.xml-51-23	-1
2532889X_1961-03-30_01_045.tcf.xml-6-9	sense1
2532889X_1966-11-28_01_141.tcf.xml-12-1	sense0
2532889X_1973-10-26_01_046.tcf.xml-10-22	-1
2532889X_1975-10-08_01_036.tcf.xml-17-9	sense1
2532889X_1987-11-14_01_073.tcf.xml-17-30	sense1
2532889X_1988-11-11_01_091.tcf.xml-4-24	sense1
2532889X_1990-06-05_01_224.tcf.xml-40-7	sense1
2532889X_1990-10-01_01_102.tcf.xml-13-1	sense1
26120215_1947_02_18_01_055.tcf.xml-24-52	sense1
26120215_1951_01_21_01_028.tcf.xml-61-22	-1
26120215_1952_01_06_01_236.tcf.xml-16-24	-1
26120215_1952_03_16_01_388.tcf.xml-7-16	-1
26120215_1956_07_22_02_192.tcf.xml-7-0	-1
26120215_1960_02_03_01_306.tcf.xml-10-5	-1
26120215_1964_08_02_01_129.tcf.xml-29-30	-1
26120215_1975_06_27_01_111.tcf.xml-3-13	sense0
26120215_1985_06_18_01_080.tcf.xml-16-19	sense1
26120215_1985_09_26_01_090.tcf.xml-33-14	sense1
26120215_1988_12_20_01_107.tcf.xml-29-10	-1
26120215_1989_05_26_01_048.tcf.xml-10-3	sense1
26120215_1989_10_21_01_225.tcf.xml-11-1	sense0
26120215_1990_03_10_01_570.tcf.xml-2-8	sense1
26120215_1990_10_13_01_206.tcf.xml-2-5	sense1
26120215_1990_12_18_01_315.tcf.xml-34-3	sense1
beyer_poetik01_1882-14241-24	sense0
beyer_poetik01_1882-15784-15	sense0
beyer_poetik01_1882-17007-22	sense0
beyer_poetik01_1882-17039-17	sense0
beyer_poetik01_1882-17040-22	sense0
beyer_poetik01_1882-17041-6	sense0
beyer_poetik01_1882-17247-77	sense0
beyer_poetik01_1882-17976-10	sense0
beyer_poetik01_1882-18181-6	sense0
beyer_poetik01_1882-3724-6	sense0
beyer_poetik03_1884-2033-7	sense0
beyer_poetik03_1884-2863-10	sense0
beyer_poetik03_1884-4074-23	sense0
gottschall_poetik_1858-3887-10	sense0
grimm_meistergesang_1811-1993-32	sense0
grimm_meistergesang_1811-1993-54	sense0
grimm_meistergesang_1811-2157-70	sense0
grimm_meistergesang_1811-384-1	sense0
grimm_meistergesang_1811-433-16	sense0
grimm_meistergesang_1811-530-5	sense0
grimm_meistergesang_1811-702-55	sense0
grimm_meistergesang_1811-710-26	sense0
grimm_meistergesang_1811-757-20	sense0
wilamowitz_aristoteles02_1893-1605-313	sense0
wilamowitz_aristoteles02_1893-1605-362	sense0
