identifier	cluster
2532889X_1966-03-29_01_056.tcf.xml-3-9	sense2
2532889X_1969-09-03_01_021.tcf.xml-31-16	sense2
2532889X_1974-12-15_01_163.tcf.xml-76-16	sense2
2532889X_1976-05-21_01_087.tcf.xml-148-17	sense2
2532889X_1976-07-01_01_039.tcf.xml-9-12	sense2
2532889X_1980-01-02_01_075.tcf.xml-13-12	sense2
2532889X_1984-05-25_01_041.tcf.xml-218-9	sense2
2532889X_1985-11-30_01_005.tcf.xml-58-8	sense2
2532889X_1985-12-21_01_309.tcf.xml-8-9	sense2
2532889X_1986-04-19_01_186.tcf.xml-36-16	sense1
2532889X_1986-11-07_01_041.tcf.xml-221-12	sense2
2532889X_1986-11-22_01_058.tcf.xml-151-8	sense2
2532889X_1987-04-08_01_081.tcf.xml-6-0	sense2
2532889X_1987-12-22_01_038.tcf.xml-30-1	sense2
2532889X_1989-10-28_01_142.tcf.xml-66-14	sense2
2532889X_1990-06-14_01_105.tcf.xml-18-11	sense2
26120215_1946_06_28_01_228.tcf.xml-26-7	sense1
26120215_1973_03_11_01_405.tcf.xml-74-15	sense2
26120215_1981_04_07_01_039.tcf.xml-14-24	sense2
26120215_1986_03_04_01_009.tcf.xml-16-13	sense2
26120215_1986_10_11_01_374.tcf.xml-69-17	sense2
26120215_1987_08_01_01_439.tcf.xml-4-3	sense2
26120215_1988_12_09_01_025.tcf.xml-43-23	sense2
26120215_1989_05_09_01_199.tcf.xml-3-20	sense2
26120215_1989_05_19_01_015.tcf.xml-31-35	sense2
boltzmann_gastheorie02_1898-2150-15	sense1
boltzmann_gastheorie02_1898-992-25	sense1
borinski_poetik_1895-983-4	sense2
clausewitz_krieg03_1834-1102-43	sense1
hoff_atome_1877-75-13	sense1
humboldt_kosmos04_1858-4158-7	sense1
liebig_agricultur_1840-2252-6	sense1
lorinser_branntweinpest_1845-486-29	sense2
lorinser_branntweinpest_1845-82-8	sense2
mach_mechanik_1883-1089-10	sense2
mach_mechanik_1883-1546-10	sense1
mach_mechanik_1883-1818-18	sense1
mach_mechanik_1883-2753-6	sense1
mach_mechanik_1883-2785-4	sense2
mach_mechanik_1883-2854-10	sense1
mach_mechanik_1883-2870-26	sense1
mach_mechanik_1883-3732-58	sense1
mach_mechanik_1883-601-16	sense1
mach_mechanik_1883-718-34	sense1
reil_curmethode_1803-1290-37	sense2
reil_curmethode_1803-2800-7	sense2
reil_curmethode_1803-2996-5	sense2
vischer_aesthetik030204_1857-2054-19	sense2
vischer_aesthetik030204_1857-2195-4	sense2
wundt_medizinische_1867-1046-1	sense1
