identifier1	identifier2	annotator	judgment	comment	lemma
anpflanzen-c1-i16	anpflanzen-c1-i45	FWetzel	2	 	anpflanzen
anpflanzen-c1-i49	anpflanzen-c1-i41	FWetzel	3	 	anpflanzen
anpflanzen-c1-i60	anpflanzen-c1-i45	FWetzel	2	 	anpflanzen
anpflanzen-c1-i45	anpflanzen-c1-i49	FWetzel	3	 	anpflanzen
anpflanzen-c1-i3	anpflanzen-c1-i45	FWetzel	2	 	anpflanzen
anpflanzen-c1-i60	anpflanzen-c1-i45	stekade	2	 	anpflanzen
anpflanzen-c1-i45	anpflanzen-c1-i49	stekade	0	 	anpflanzen
anpflanzen-c1-i16	anpflanzen-c1-i45	stekade	2	 	anpflanzen
anpflanzen-c1-i49	anpflanzen-c1-i41	stekade	3	 	anpflanzen
anpflanzen-c1-i3	anpflanzen-c1-i45	stekade	2	 	anpflanzen
anpflanzen-c1-i45	anpflanzen-c1-i49	Zori	3	 	anpflanzen
anpflanzen-c1-i49	anpflanzen-c1-i41	Zori	2	 	anpflanzen
anpflanzen-c1-i60	anpflanzen-c1-i45	Zori	2	 	anpflanzen
anpflanzen-c1-i3	anpflanzen-c1-i45	Zori	1	 	anpflanzen
anpflanzen-c1-i16	anpflanzen-c1-i45	Zori	2	 	anpflanzen
