lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
konduktör	 	1805	1	bib11653828_18051015_144028_239_0001_alto.xml-7-9	 	att de underminerat nagra delar af klippan samt lagt konduktörer hela wägen utät nästan intill Spanssa Lägret.	53:64	0:110
konduktör	 	1823	1	bib19223423_18230521_145063_41_0003_alto.xml-7-11	 	diebelS tum tjockt och 17 tum t diameter, med behörige Konduktörer af siipad Koppar.	55:66	0:84
konduktör	 	1801	1	bib11653825_18011119_145134_137_0004_alto.xml-8-9	 	De som hafwa fordran eller Leo styldige ester aflidne Konduktören Benjamin Westn.an, behagade, i anseende til Bourteckning, anmäla Set i Sterbhuset inom Novemdct månads flut; sam tredje gängen kuns göres.	54:65	0:204
konduktör	 	1895	2	bib11653790_18951011_145648_42_0005_alto.xml-105-21	 	kopplen mellan vagnarne midt i tåget och de sista sju af dem började rulla i väg åt Korsnäs till, trotsande konduktörens försök att genom nedsläppande af de s. k. fällbromsarnc hejda dem — skrufbromsen hann han aldrig använda — och sprängande grind på grind, som fanns på vägen.	108:120	0:278
konduktör	 	1901	2	bib11653811_19010928_145317_150_0003_alto.xml-153-23	 	man endast gör ett det allra lilla blygsammaste försök att åka gratis på gamla makulerade jernvägsbiljetter, och detta redan lyckats hvad på konduktörer oeh dylika kontrollörer beträffar, så kommer vår Herre i form af en förglömd blecklåda och tassar till vederbörande fripassagerare, så att han helt gladeligt spårar ur och åker in på en bangård, der man endast ser en massa små gallerfönster på stationshuset.	141:152	0:411
konduktör	 	1895	2	bib19227291_18950827_145289_102_0003_alto.xml-13-2	 	Hon lemnar konduktören sina sex sous, som hon har inlagda i en bit papper —.	11:22	0:76
konduktör	 	1802	1	bib19223423_18021008_145063_81_0004_alto.xml-6-17	 	Pä AnkarkronaS Backe är upphittat en större BsmullS-duk, sam ägaren pä beflrifning kan äterfä uti afledne Konduktören Granstedt- huS.	106:117	0:133
konduktör	 	1895	2	bib15975087_18950529_145596_82_0002_alto.xml-88-7	 	Wärfningspatent har utfärdats frän Göla lifgarde för konduktör Frans Joh.	53:62	0:73
konduktör	 	1895	2	bib15650837_18950917_146391_216_0004_alto.xml-66-2	 	Alla utom konduktören, lokomotivföraren, eldaren och — oxfösarne.	10:21	0:65
konduktör	 	1805	1	bib11653825_18050909_145134_108_0001_alto.xml-0-14	 	» ned pension; wid Fortifikationen: för Löjt » runnen i Armeen och Konduktören L.	67:78	0:81
konduktör	 	1899	2	bib11653811_18990113_145317_6_0004_alto.xml-20-6	 	hans resa gick biljetten ut, konduktören bråkade, den gamle biet ovettig, de råkade i handgemäng, och sedan den gamle hade gifvit konduktören ett par örfilar, ryckte konduktören den ena polisongen af den gamle mannen och kastade ut honom från tåget.	29:40	0:249
konduktör	 	1896	2	bib15975090_18961031_148377_136_0003_alto.xml-40-9	 	Deras hållning blef allt mera hotande, så att konduktören fann för godt att taga vara på penningbössan, hvilken som vanligt hängde inne i vagnen.	46:57	0:145
konduktör	 	1903	2	bib11653811_19031019_145317_162_0002_alto.xml-12-29	 	ett persontåg från Petersburg mellan Diinaborg och Telskov öfverfallit af röfvare, som sprungo upp i bagage vagnen, medan tåget var i full gång sårade och bundo två konduktörer samt plundrade resgodset, hvarefter de flydde och lyckades undkomma till skogen.	165:176	0:257
konduktör	 	1824	1	bib13506739_18240705_144030_152_0005_alto.xml-8-4	 	' underrättelse fäs af Konduktören L. Sifwert, som träffas wid Bankens Byggnad.	23:34	0:79
konduktör	 	1804	1	bib11653828_18040428_144028_97_0004_alto.xml-9-50	 	De af den respektive Allmänheten, som ästnnda Timmermän af imdertecknadS Boggmästare-werfstad, som ärv inöswade i Tross- Qwarn- Spinneri- och andra Mekaniska Werk och Husbyggnader, täckas hädanefter anmäla sig hemm » wid min Werkstad pä Södermalm och StadsTrägärdSgatan N-o 87, nLra Catharina Kyrka, eller hes Hr Konduktören och Byggmästaren Estenberg, boende pä Drottninggatan och hörnet af CarduanSmakaregränden, 2:ne trappor upp, eller wid Konduktörens Mekaniska Werkstad pä Kungsholmen och PjperkträgärdSgatan N:o 67.	313:324	0:521
konduktör	 	1823	1	bib11653828_18231027_144028_249_0004_alto.xml-13-20	 	stenar ur mennistors bläsor, och anwände sa Boltås pelare, doppad i matten, nied «, l dubbel konduktör, mot dessa stenar.	93:102	0:121
konduktör	 	1802	1	bib11653828_18021214_144028_286_0004_alto.xml-6-20	 	I anseende dertill pitt sä fä samlades ivid sista sammankomsten, rS anmodas Herrar K rodi t eren ulr afledne Konduktör D. ForfimauS Konkurs att enhälligt sammanträda i något angeläget ärende, i morgen Onödsg, vä Källaren Winfatet wid Regeringsgatan k!.	109:118	0:252
konduktör	 	1899	2	bib11653790_18990310_145648_19_0004_alto.xml-10-6	 	i kupéerna, och den tjänstvillige konduktören, som känner ryttmä3taren, slår upp en dörr och ropar: — Här är plats!	34:45	0:115
konduktör	 	1824	1	bib13506739_18240724_144030_169_0004_alto.xml-4-14	 	Wid den för Bankens räkning pästäende Byggnad erfordras ätstilligt Glasmästare-arbete, om ljwars beskaffenhet Konduktören Sifwert, som alla Sönckedagar träffas wid Byggnaden, lemnar njrmae upplys » ning; och kunna bugade Spekulanter inlemna förseglade anbud derä, inom denna mliwdS stut, i Bankens Revisions-Kontor c » trappa upp i Gamla Baukohaset, alla Söcknedagar ifrän kloik.	110:121	0:379
konduktör	 	1828	1	bib11653828_18281128_144028_274_0004_alto.xml-3-65	 	Som utgifvandet af ett dylikt arbete är förbundet med ganska stora kostnader, önskas Subskription derå för att åtminstone bli betäckt för utgifterna, då de som antingen behöfva dessa Etuder eller eljest vilja uppmun » tra företaget, behagade anteckna sina namn å dertill upprättade listor, åtföljda af ett profhäfte, som finnas att tillgå i de flesta Boklå-j dor, hos Hr Konduktör Westerling vid Regeringsgatan samt i Hr HasseJgrens Ritfärgsförsäljningsmagasin, och innefatta planscherna N:ris 1, 16, 32 och 48, för att göra arbetets plan åskådlig.	371:380	0:548
konduktör	 	1895	2	bib15975087_18950812_145596_123_0003_alto.xml-135-6	 	stationsinspektor Per Granberg, Kattarp, konduktör G. Hedin, lokomotioförarne Andersson och Forsberg, de irenne sistnämnde frän Helsingborg.	41:50	0:140
konduktör	 	1895	2	bib11653830_18950626_146968_71_0003_alto.xml-50-1	 	en konduktör ropar namnet på stationen så otydligt, att endast ett vant öra kan uppfatta något, man får själfv öppna dörren och hoppa ut.	3:12	0:137
konduktör	 	1803	1	bib11653828_18030503_144028_98_0004_alto.xml-7-6	 	Kopist i Konungen » Konrli och Konduktör ivid Dest Mustimi.	31:40	0:59
konduktör	 	1804	1	bib19223423_18040627_145063_51_0004_alto.xml-5-5	 	Afra wäningen uti ofledne Herr Konduktören Granstedt- hus wid Skeppsbrogata », bcstäcnsc af Lex rum, Kök och Brygghus, är nästa Michaeli att hyra.	31:42	0:146
konduktör	 	1895	2	bib19277277_18950604_147683_149_0005_alto.xml-95-10	 	har det konstaterats att den döde i lifs tiden varit konduktören vid statens jernvägar Axel Wig, boende härstädes.	53:64	0:114
konduktör	 	1895	2	bib11653790_18951018_145648_43_0006_alto.xml-222-17	 	Morgonväckaren, som mannen kallas, har ett mycket stort antal kunder: kuskar, affärsmän, konduktörer o. s. v., och han förtjänar mycket penningar.	89:100	0:146
konduktör	 	1895	2	bib15650814_18950411_146365_86_0003_alto.xml-87-1	 	årig konduktör vid Weichsel-banan, Anton Wisniewski, bebodde jämte sin 29ånga hustru och fyra små barn mellan ett halft och sex år gamla samt sina svärföräldrar ett litet rum, hvilket äfven tjänade som kök.	5:14	0:206
konduktör	 	1828	1	bib11653828_18280702_144028_149_0003_alto.xml-7-11	 	Twänne unga Holländare, som jemte Dr Rumney sörö med denna konduktörs diligence och hade höre talas om mannens fixa ide, wille, antingen för ro flull eller i a » ' sig: att kurera honom, med mäld öfwertyga honom, alt han ej more tjockare än en manlig mansperson.	59:69	0:262
konduktör	 	1802	1	bib11653806_18020406_145120_36_0002_alto.xml-8-9	 	För egne Kompositioner efter gifw!t Programme, hade Konduktören Gustaf Maur.	52:63	0:76
konduktör	 	1803	1	bib11653806_18030715_145120_72_0003_alto.xml-1-7	 	Majestät af särskilt Rad behagat förlänga bkmälte Konduktörs utrikes Pccmisflon pa ottcrligare ser mänader, räknadt isrän den 8 nästlidnc Juni, inom hwilken tids förlopp han bör fig bär inställa, eller laga förfall bos mig anmäla, emedan Konduktören i vnnat tall, till följe af Kongl.	50:60	0:284
konduktör	 	1802	1	bib11653806_18020804_145120_82_0002_alto.xml-9-2	 	Rbrdejag begge konduktörerne med fingrarne as en hand, som jag förut fuktat med Salmiak » watten, antingen sä, att jag fattade först ben ena sedan den andra metall-träden, eller ock begge pä en gäng, sä kände patienten en swagare stör genom öronen och ett starkare brännande; dessa känningar moro nägot starkare, när jag pä samma sätt med fingrarna förentc den yttersta zink-brickan med den yttersta koppar-brickan.	15:28	0:415
konduktör	 	1827	1	bib13506739_18271222_144030_300_0004_alto.xml-3-0	 	Konduktör WesterlingS Konsthandel wid Regkringsgatan, Qw Trollhättan, Huset Nio 17, en trappa upp.	0:9	0:98
konduktör	 	1895	2	bib15650835_18951008_146472_84_0003_alto.xml-168-14	 	När bon kom till den första stora anknytningsstationen, blef hon rysligt förlägen när konduktören ropade in i kupén:\" Alla byta onr här!\"	86:97	0:137
konduktör	 	1895	2	bib19227462_18951204_147640_283_0002_alto.xml-162-39	 	den senast under åren 1871 och 1872 verkstälda röjning af ifrågavarande del af riksgränsen blifvit utförd af allenast en officer från hvardtdera riket, förklarat att departementet ansåge fördelaktigare om röjningen under nästkommande år kunde verkställas af två lag konduktörer, hvilka samtidigt before gränsen, det ena från röset n:r 204 till röset n:r 240 och det andra från sist nämda ros till gränsen mot Finland, under hvilken förutsättning två officerare från hvartdera riket borde till arbetets utförande beordras.	266:277	0:521
konduktör	 	1827	1	bib13506739_18270929_144030_228_0006_alto.xml-2-4	 	derrättelse torde lemnas ttll Konduktör Blom, hwilken träffas alla dagar wld Brobvaguaden ä Blasieholmen.	30:39	0:105
konduktör	 	1804	1	bib11653828_18040427_144028_96_0004_alto.xml-3-76	 	hemma nid Werkstaden, dä de skola uppge gatans namn och nummcrn pS huset der l&gt; e bo, samt deas dem, svin redan äro i arbete, skola ivara förledde imd sine arbetSpolletter för att fä dem pässrifne as Hr Konduktören Estenberg, som hädanefter kommer att sörestZ min Bvggmästare-Werfstad; och kominer ej att erkännas nägon Mästerräkning pä mina Arbetare, ester d. zo inmwarandc April, som ej är försedd med-Hr Konduktörens och nnvettecknads namn.	410:422	0:446
konduktör	 	1895	2	bib19225758_18950830_144022_201_0005_alto.xml-121-11	 	Hvad slutligen beträffar trafikafdelnmgens personal, så kan i fråga örn konduktörs- och öfrig tågpersonal sägas ungefär detsamma som om maskinafdelningens motsvarande personal.	72:83	0:176
konduktör	 	1898	2	bib11653811_18980902_145317_134_0003_alto.xml-124-23	 	som anförare för det röfvarband, som för kort tid sedan hejdat ett helt jernvägståg, plundrat passagerarne och dödat (konduktörerna, konduktörerna, som satte sig till motvärn.	133:146	0:175
konduktör	 	1895	2	bib15761097_18950822_145020_99_0002_alto.xml-73-4	 	det tillämnade vådahoppet af konduktören, som trädde emellan och afstyrde detsamma.	29:40	0:83
konduktör	 	1900	2	bib11653811_19000905_145317_137_0002_alto.xml-94-10	 	Vid Oskars värn hade konduktören sett honom sitta, som konduktören tyckte, sofvande.	55:66	0:84
konduktör	 	1818	1	bib13506739_18180108_144030_5_0001_alto.xml-1-1	 	— Konduktören RoseliuS vch Skräddaren Fick frän Upsala, bo pä Källaren Freden.	2:13	0:78
konduktör	 	1825	1	bib13506739_18250415_144030_85_0003_alto.xml-6-32	 	m.: och kunna hugade spekulanter om qvantitet och beskaffenhet, Mändagen och Tisdagen den 25 ock 26 April erhälla närmare underrättelse pä stället, dä i afseeude vä ByggnadS-Matcrialicrne och Jnstrumcntalierne Konduktören Sifvert och i afseende pä Inveniarii-perscdlarne Kammar-Drängen Lundqwist efterfrägas.	210:221	0:308
konduktör	 	1901	2	bib11653811_19010202_145317_19_0003_alto.xml-101-21	 	» Damverlden » mo 5 har utkommit med ett ytterst rikhaltigt innehål ], hvarur må nämnas: Spårvagn med qvinnlig konduktör i Valparaiso, med 2 ill.; En ödesdiger färd, högst intressant berättelse af Beryl Goldie, öfversatt för » Damverlden »; Citronens användning i hemmen; Emanuel von Giebel; Svar från prinsessan Mary Karadja o. s. v.	111:120	0:334
konduktör	 	1899	2	bib11653811_18991011_145317_156_0003_alto.xml-183-9	 	Ö. har utarbetat en modell till en elektrisk konduktör, hvilken medels flytande luft skall hållas vid låg temperatur, och han tror, att den skall bli både praktisk och billig.	45:54	0:175
konduktör	 	1829	1	bib13506739_18290819_144030_190_0004_alto.xml-17-7	 	banko i de siesta Bollädor, hos Konduktör Wester.	32:41	0:49
konduktör	 	1826	1	bib19277277_18261220_147682_296_0002_alto.xml-18-10	 	En samling OljesärgS-Malningar af utmärkte Jtalienfle Mästare, litt Herr Konduktören WesterlingS Konsthandel wid Regeringsgatan.	73:84	0:128
