identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
fic_1853_9158.txt-3583-0	fic_1974_10580.txt-7446-30	st189492	2.0	 	2023-12-06 23:51:37.784	stroke_vb
fic_1860_9072.txt-1823-30	nf_1833_747463.txt-2204-17	st189492	2.0	 	2023-12-06 23:51:47.761	stroke_vb
nf_1849_755107.txt-2037-20	nf_1833_747463.txt-2204-17	st189492	0.0	Noun - Verb	2023-12-06 23:52:14.43	stroke_vb
fic_1853_9158.txt-3583-0	mag_1856_522858.txt-209-22	st189492	2.0	 	2023-12-06 23:52:35.272	stroke_vb
nf_1833_747463.txt-2204-17	mag_2004_414155.txt-34-7	st189492	0.0	Verb - Noun	2023-12-06 23:52:50.451	stroke_vb
fic_1853_9158.txt-3583-0	fic_1853_9158.txt-3583-2	st189492	4.0	 	2023-12-06 23:52:58.245	stroke_vb
nf_1833_747463.txt-2204-17	fic_1974_10580.txt-7446-30	st189492	2.0	 	2023-12-06 23:53:06.039	stroke_vb
nf_1833_747463.txt-2204-17	fic_1841_8303.txt-315-28	st189492	1.0	 	2023-12-06 23:53:25.306	stroke_vb
nf_1833_747463.txt-2204-17	fic_1981_10681.txt-5565-25	st189492	3.0	 	2023-12-06 23:53:33.584	stroke_vb
fic_1853_9158.txt-3583-0	fic_1855_602.txt-1945-5	st189492	4.0	 	2023-12-06 23:53:41.832	stroke_vb
fic_1853_9158.txt-3583-0	mag_1851_566048.txt-412-13	st189492	1.0	 	2023-12-06 23:53:48.508	stroke_vb
fic_1853_9158.txt-3583-0	mag_1978_431951.txt-54-16	st189492	2.0	 	2023-12-06 23:54:01.789	stroke_vb
fic_1834_2652.txt-1829-8	nf_1833_747463.txt-2204-17	st189492	2.0	 	2023-12-06 23:54:14.767	stroke_vb
fic_1853_9158.txt-3583-0	mag_2004_414155.txt-34-7	st189492	0.0	Verb Noun	2023-12-06 23:54:24.875	stroke_vb
fic_1853_9158.txt-3583-0	nf_1849_755107.txt-2037-20	st189492	2.0	 	2023-12-06 23:55:30.512	stroke_vb
fic_1853_9158.txt-3583-0	fic_1853_3819.txt-945-17	st189492	4.0	 	2023-12-06 23:56:03.763	stroke_vb
fic_1853_9158.txt-3583-0	mag_2000_368013.txt-19-24	st189492	0.0	Verb - Noun	2023-12-06 23:56:15.809	stroke_vb
fic_1855_602.txt-1945-5	fic_1853_3819.txt-945-17	st189492	2.0	 	2023-12-06 23:56:26.897	stroke_vb
fic_1853_9158.txt-3583-0	fic_1976_10607.txt-1735-15	st189492	1.0	 	2023-12-06 23:56:35.53	stroke_vb
fic_1853_9158.txt-3583-2	fic_1855_602.txt-1945-5	st189492	4.0	 	2023-12-06 23:56:39.48	stroke_vb
nf_1833_747463.txt-2204-17	fic_1853_3819.txt-945-17	st189492	4.0	 	2023-12-06 23:56:45.415	stroke_vb
fic_1853_9158.txt-3583-0	fic_1981_10681.txt-5565-25	st189492	1.0	 	2023-12-06 23:57:11.561	stroke_vb
fic_1853_9158.txt-3583-2	nf_1833_747463.txt-2204-17	st189492	4.0	 	2023-12-06 23:57:17.768	stroke_vb
mag_1856_522858.txt-209-22	nf_1833_747463.txt-2204-17	st189492	2.0	 	2023-12-06 23:57:27.294	stroke_vb
fic_1855_602.txt-1945-5	nf_1833_747463.txt-2204-17	st189492	4.0	 	2023-12-06 23:57:33.41	stroke_vb
fic_1853_9158.txt-3583-0	nf_1833_747463.txt-2204-17	st189492	4.0	 	2023-12-06 23:57:43.074	stroke_vb
nf_1833_747463.txt-2204-17	mag_2000_368013.txt-19-24	st189492	0.0	Verb - Noun	2023-12-06 23:57:57.668	stroke_vb
fic_1853_9158.txt-3583-0	nf_1833_747463.txt-2204-17	amariac810	4.0	 	2023-12-19 01:30:24.73	stroke_vb
fic_1853_9158.txt-3583-0	mag_1978_431951.txt-54-16	amariac810	2.0	 	2023-12-19 01:30:29.171	stroke_vb
nf_1833_747463.txt-2204-17	mag_2004_414155.txt-34-7	amariac810	2.0	 	2023-12-19 01:30:35.137	stroke_vb
fic_1853_9158.txt-3583-0	mag_2004_414155.txt-34-7	amariac810	2.0	 	2023-12-19 01:30:38.433	stroke_vb
fic_1853_9158.txt-3583-0	nf_1849_755107.txt-2037-20	amariac810	2.0	 	2023-12-19 01:30:50.507	stroke_vb
fic_1853_9158.txt-3583-0	mag_1856_522858.txt-209-22	amariac810	2.0	 	2023-12-19 01:30:57.581	stroke_vb
