identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib11653828_18281111_144028_259_0001_alto.xml-3-9	bib19277346_18100407_147394_12_0006_alto.xml-6-2	Josefin_Kokkinakis	1.0	 	2023-07-02 19:09:33.803	granskare
bib11653828_18260911_144028_210_0001_alto.xml-11-21	bib19225772_18110809_148004_89_0002_alto.xml-3-19	Josefin_Kokkinakis	3.0	 	2023-07-02 19:10:57.449	granskare
bib19227462_18950108_147640_6_0003_alto.xml-184-28	bib13506739_18250723_144030_167_0005_alto.xml-23-5	Josefin_Kokkinakis	2.0	 	2023-07-02 19:11:09.365	granskare
bib19227462_18951203_147640_282_0003_alto.xml-110-48	bib11653828_18281114_144028_262_0003_alto.xml-10-50	Benjamin	3.0	 	2023-07-01 11:55:26.211	granskare
bib11653830_18950104_146968_2_0003_alto.xml-60-28	bib15650837_18950822_146391_194_0004_alto.xml-73-10	Benjamin	3.0	 	2023-07-01 11:56:20.528	granskare
bib11653828_18260710_144028_156_0003_alto.xml-8-11	bib11653828_18010122_144028_17_0002_alto.xml-0-66	Benjamin	3.0	 	2023-07-01 11:58:10.83	granskare
bib11653811_19030715_145317_107_0002_alto.xml-91-21	bib19225758_18950111_144022_9_0003_alto.xml-156-3	Benjamin	3.0	 	2023-07-01 11:58:50.889	granskare
bib19225758_18951116_144022_268_0006_alto.xml-51-69	bib11653828_18260710_144028_156_0004_alto.xml-1-34	Benjamin	4.0	 	2023-07-01 12:00:22.834	granskare
bib11653828_18241116_144028_267_0001_alto.xml-3-10	bib19227462_18950925_147640_223_0003_alto.xml-204-0	Benjamin	4.0	 	2023-07-01 12:01:53.783	granskare
bib13506739_18200626_144030_144_0002_alto.xml-8-11	bib11653790_18981118_145648_89_0005_alto.xml-46-27	Benjamin	4.0	 	2023-07-01 12:02:20.952	granskare
bib15650814_18951003_146365_231_0003_alto.xml-21-15	bib11653790_18981118_145648_89_0005_alto.xml-46-27	Benjamin	3.0	 	2023-07-01 12:02:55.113	granskare
bib11653811_19030627_145317_97_0002_alto.xml-147-39	bib13506739_18290522_144030_117_0001_alto.xml-19-13	Benjamin	4.0	 	2023-07-01 12:03:34.166	granskare
bib13506739_18271224_144030_301_0004_alto.xml-10-3	bib19277277_18950202_147683_32_0002_alto.xml-52-51	Benjamin	2.0	 	2023-07-01 12:06:03.423	granskare
bib15975090_18960606_148377_70_0003_alto.xml-64-5	bib11653790_18981118_145648_89_0005_alto.xml-46-27	Benjamin	4.0	 	2023-07-01 12:06:54.2	granskare
bib19227462_18951024_147640_248_0003_alto.xml-29-4	bib13506739_18240913_144030_212_0003_alto.xml-1-2	Benjamin	4.0	 	2023-07-01 12:09:44.682	granskare
bib19227462_18951024_147640_248_0003_alto.xml-29-4	bib19277330_18951003_0_117_0002_alto.xml-87-15	Benjamin	4.0	 	2023-07-01 12:09:58.687	granskare
bib11653828_18300416_144028_86_0001_alto.xml-0-27	bib19223423_18141012_145063_81_0002_alto.xml-1-0	Benjamin	4.0	 	2023-07-01 12:10:57.046	granskare
bib19277346_18120125_147394_4_0001_alto.xml-2-5	bib13506739_18250723_144030_167_0005_alto.xml-23-5	Benjamin	4.0	 	2023-07-01 12:11:25.728	granskare
bib19277346_18100407_147394_12_0006_alto.xml-6-2	bib11653811_19000420_145317_59_0003_alto.xml-85-2	Benjamin	4.0	 	2023-07-01 12:11:54.012	granskare
bib11653828_17910412_144028_84_0002_alto.xml-1-47	bib19277277_18951219_147683_346_0006_alto.xml-114-13	Benjamin	4.0	 	2023-07-01 12:13:33.181	granskare
bib19277277_18301217_147682_294_0001_alto.xml-11-16	bib13506739_18200701_144030_149_0003_alto.xml-6-10	Benjamin	1.0	 	2023-07-01 12:15:04.905	granskare
bib19223423_18220206_145063_11_0003_alto.xml-4-21	bib11653828_18260907_144028_207_0003_alto.xml-6-148	Benjamin	3.0	 	2023-07-01 12:17:07.671	granskare
bib13506739_18290917_144030_215_0004_alto.xml-31-1	bib11653811_19010329_145317_49_0003_alto.xml-158-36	Benjamin	1.0	 	2023-07-01 12:18:34.79	granskare
bib13506739_18240913_144030_212_0003_alto.xml-1-2	bib13506739_18300405_144030_78_0001_alto.xml-2-25	Benjamin	4.0	 	2023-07-01 12:19:05.21	granskare
bib15650837_18950620_146391_141_0004_alto.xml-5-6	bib13506739_18240113_144030_9_0004_alto.xml-11-30	Benjamin	1.0	 	2023-07-01 12:19:25.931	granskare
bib19349359_18950606_148383_66_0003_alto.xml-95-4	bib19223423_18010902_145063_71_0004_alto.xml-0-14	Benjamin	4.0	 	2023-07-01 12:19:54.359	granskare
bib19225772_18101116_148004_132_0002_alto.xml-0-55	bib15650837_18951203_146391_282_0002_alto.xml-141-7	Benjamin	4.0	 	2023-07-01 12:21:19.824	granskare
bib11653811_19021205_145317_187_0002_alto.xml-23-41	bib11653828_18281103_144028_252_0001_alto.xml-7-1	Benjamin	1.0	 	2023-07-01 12:21:44.398	granskare
bib19349359_18950108_148383_3_0002_alto.xml-8-41	bib13506739_18240918_144030_217_0005_alto.xml-2-2	Benjamin	4.0	 	2023-07-01 12:21:52.11	granskare
bib11653828_18210323_144028_69_0005_alto.xml-11-2	bib19227291_18950115_145289_6_0002_alto.xml-74-3	Benjamin	4.0	 	2023-07-01 12:22:33.546	granskare
bib13506739_18231227_144030_299_0003_alto.xml-1-2	bib13506739_18291026_144030_248_0004_alto.xml-20-2	Benjamin	4.0	 	2023-07-01 12:22:56.349	granskare
bib11653828_18200219_144028_41_0001_alto.xml-8-13	bib19225772_18110927_148004_110_0003_alto.xml-1-4	Benjamin	1.0	 	2023-07-01 12:23:14.012	granskare
bib11653811_18960817_145317_125_0001_alto.xml-70-27	bib19223423_18010902_145063_71_0004_alto.xml-0-14	Benjamin	4.0	 	2023-07-01 12:23:59.872	granskare
bib11653828_18180619_144028_138_0003_alto.xml-5-31	bib15650837_18950822_146391_194_0004_alto.xml-73-10	Benjamin	4.0	 	2023-07-01 12:25:43.886	granskare
bib13506739_18291026_144030_248_0004_alto.xml-20-2	bib15650814_18950103_146365_2_0003_alto.xml-59-1	Benjamin	1.0	 	2023-07-01 12:25:59.4	granskare
bib11653790_18950308_145648_11_0006_alto.xml-183-7	bib13506739_18240913_144030_212_0003_alto.xml-1-2	Benjamin	4.0	 	2023-07-01 12:26:06.395	granskare
