identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
fic_1839_7068.txt-800-5	news_2007_637878.txt-23-19	st189492	0.0	Can't really determine what bars mean in the second sentence	2023-11-28 12:41:42.605	bar_nn
mag_1820_553220.txt-63-6	fic_1847_7343.txt-75-28	st189492	1.0	 	2023-11-28 12:44:51.887	bar_nn
nf_1834_747938.txt-891-22	fic_1845_7170.txt-5850-9	st189492	4.0	 	2023-11-28 12:57:50.385	bar_nn
mag_1828_553911.txt-101-18	nf_1963_774222.txt-1117-19	st189492	1.0	 	2023-11-28 13:02:52.475	bar_nn
mag_1989_492439.txt-6-25	fic_1978_10636.txt-27104-7	st189492	1.0	 	2023-11-28 13:04:08.8	bar_nn
fic_1847_7343.txt-75-28	mag_1995_414327.txt-11-1	st189492	1.0	 	2023-11-28 13:05:23.153	bar_nn
fic_1970_10535.txt-1319-11	fic_1989_10790.txt-3942-6	st189492	1.0	 	2023-11-28 13:05:34.085	bar_nn
fic_1860_7915.txt-320-87	nf_1834_747938.txt-891-26	st189492	1.0	 	2023-11-28 13:06:25.286	bar_nn
nf_1834_747938.txt-892-30	fic_1966_10469.txt-1265-9	st189492	1.0	 	2023-11-28 13:07:19.437	bar_nn
fic_1850_7171.txt-3724-16	fic_1840_7256.txt-3046-1	st189492	1.0	 	2023-11-28 13:07:53.596	bar_nn
fic_1859_9192.txt-10215-27	fic_1856_1562.txt-1235-42	st189492	1.0	 	2023-11-28 13:08:27.023	bar_nn
nf_1998_775166.txt-88-20	fic_1970_782004.txt-928-31	st189492	1.0	 	2023-11-28 13:08:30.384	bar_nn
mag_1835_565085.txt-133-11	mag_1977_490797.txt-632-9	st189492	1.0	 	2023-11-28 13:14:03.071	bar_nn
fic_1835_7133.txt-535-26	fic_1994_53930.txt-65-10	st189492	1.0	 	2023-11-28 13:14:05.502	bar_nn
fic_1852_69.txt-7946-13	nf_1843_747536.txt-1320-10	st189492	1.0	 	2023-11-28 13:15:14.986	bar_nn
nf_1852_771569.txt-558-20	news_2003_603945.txt-25-2	st189492	1.0	 	2023-11-28 13:16:06.284	bar_nn
fic_1983_23972.txt-314-7	mag_2002_416592.txt-45-2	st189492	1.0	 	2023-11-28 13:16:43.215	bar_nn
nf_1844_747607.txt-6839-38	nf_1997_746546.txt-5-2	st189492	1.0	 	2023-11-28 13:16:51.041	bar_nn
nf_1841_747644.txt-1703-81	fic_1847_7343.txt-75-28	st189492	1.0	 	2023-11-28 13:32:56.604	bar_nn
fic_1848_7193.txt-12821-20	fic_1969_10517.txt-622-7	st189492	4.0	 	2023-11-28 13:34:37.094	bar_nn
fic_1845_7170.txt-5850-9	mag_2002_416592.txt-45-2	st189492	4.0	 	2023-11-28 13:34:39.815	bar_nn
fic_1860_8118.txt-4019-8	news_2003_603945.txt-25-2	st189492	1.0	 	2023-11-28 13:35:06.168	bar_nn
fic_1859_9220.txt-7735-27	mag_1850_589456.txt-285-8	st189492	1.0	 	2023-11-28 14:35:15.749	bar_nn
nf_1834_747938.txt-891-22	mag_1843_565272.txt-372-29	st189492	1.0	 	2023-11-28 20:47:21.313	bar_nn
fic_1853_9158.txt-1083-12	fic_1966_10473.txt-3245-16	st189492	1.0	 	2023-11-28 20:49:25.009	bar_nn
fic_1847_7343.txt-75-28	mag_1841_554975.txt-467-21	st189492	1.0	 	2023-11-28 21:01:50.453	bar_nn
news_2003_603945.txt-25-2	fic_1989_10789.txt-3471-25	st189492	1.0	 	2023-11-28 21:08:29.094	bar_nn
fic_1842_7158.txt-56-7	nf_1963_774222.txt-1117-19	st189492	1.0	 	2023-11-28 21:14:25.789	bar_nn
fic_1856_1281.txt-3974-34	fic_1827_9763.txt-5322-11	st189492	1.0	 	2023-11-28 21:15:31.293	bar_nn
fic_1848_7193.txt-12821-20	mag_1843_565272.txt-372-29	st189492	1.0	 	2023-11-28 21:15:41.873	bar_nn
mag_1846_524077.txt-140-15	fic_1965_10457.txt-1390-16	st189492	1.0	 	2023-11-28 21:16:48.129	bar_nn
fic_1853_9158.txt-3216-38	fic_1827_9763.txt-5322-11	st189492	1.0	 	2023-11-28 21:17:36.778	bar_nn
fic_1860_7915.txt-320-87	news_2003_603945.txt-25-2	st189492	1.0	 	2023-11-28 21:18:16.152	bar_nn
nf_1843_747536.txt-1320-10	fic_1970_10535.txt-1319-11	st189492	1.0	 	2023-11-28 21:19:23.575	bar_nn
