lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
ledning	 	1819	1	bib11653828_18190406_144028_79_0002_alto.xml-10-4	 	delserna; men ren ledning hail deria noin gisivit förstaden ar af högst i wigt för hivar och en, s m f6eer akt öfwer de individuclla utwldga sina åsigter af Staternas nuwae	18:25	0:172
ledning	 	1825	1	bib11653823_18250124_144010_18_0001_alto.xml-1-87	 	Under lugn och trygghet hofwa Swea Inbyggare fortsatt sina fredliga yrken; Landet, stonadt frän allmänna sorger och olyckor, icke okända för andra folkflag, har g!foit sin frukt, och ymniga stördar belönat odlarens Utöda, lläringarne hofwa njutit eN ostörd framgäng, säkerheten sin ärd, Lazar och Religion deras helgd) allt, som fern Krppniuntra ttiennissans arbetshäg, tillfredsställa hennes Hlällhets-begär; allt hwad som äger rätt att utwidga hennes förställd, och förädla hennes hjerta, har, under ledningen af en mild Försyn, inom Fäderneslandet medfört tref » laad och förkofran,, Med wördnad och undcrgifwenhet er« ' änne & lt; WZ, att detta warit och är den Allgodes werk, och tvä Wart eget samwcte gifwcr Ost det wittnesbörd- att WZ - ned yttersta sorgfällighet, enligt Wärl Konungsliga kall, natot öfwcr Landets angelägenheter, och sökt bereda Märt rogna Folks wälgäng, prise WZ för framgängcn af Wära - adcrliga omsoraer Wcrldarnes ewige Styresinan, frän avilken all » välsignelse, och all god och fullkomlig gäfva kommer.	502:511	0:1033
ledning	 	1824	1	bib11653828_18241015_144028_240_0002_alto.xml-12-14	 	läsningarne böra ste pä modersmålet och wara beräknade pä, att lemna de studerande ledning och uppmuntran till sjrlfwerksamhet lil.	83:90	0:131
ledning	 	1829	1	bib13506739_18291005_144030_230_0005_alto.xml-17-15	 	funnit anmärkt, har Utstottet i dennä hänsigt troget trampat GeneralTullstyrelsens fotspar, eller följt ledningen af det project till ny Tull-Tara, hwilket utaf Gencral-Tullstyrclsen blifwit Utstottet meddeladr.	104:113	0:211
ledning	 	1897	2	bib11653811_18970616_145317_91_0001_alto.xml-65-2	 	sina lärares ledning Ängö några folkskoleklasser i måndags göra en gratisresa till Färjestaden med & gt;.Sexan », som välvilligt stälts till deras disposition af Kalmarsundsbolaget.	13:20	0:181
ledning	 	1899	2	bib11653811_18991216_145317_194_0005_alto.xml-40-10	 	utgifves under år 1900 efter samma plan och under samma ledning som hittills.	56:63	0:77
ledning	 	1821	1	bib19223423_18210526_145063_42_0004_alto.xml-3-8	 	Staden cj annorlunda fär ske, än genom ledning, vch akt den eller de.	39:46	0:69
ledning	 	1896	2	bib15873936_18960702_147385_75_0002_alto.xml-120-33	 	Fagersta bruks aktiebolag har hos k. m:t gjort ansökning om tillstånd, att, efter iakttagande af vederbörliga försiktighetsmått vid korsningar af telefonledning och vägar, få på stolpar uppsätta oell begagna eletriska ledningar från en under byggnad varanda kraftstation vid Semla vattenfall i Vestanfors socken för öfverförande af kraft tiil följande verk och grufvor, nämligen: hagersta bruk 250 till 500 effektiva hästkrafter, Stortäksgrufvan 50 till 100 hästkrafter, Augustagrufvan 40 hästkrafter och Malmkärra i Norbergs socken 150 till 250 hästkrafter.	218:227	0:558
ledning	 	1826	1	bib15650837_18261004_146391_79_0002_alto.xml-4-15	 	Rctactioncn ar redan anbrab och det senaste bladet Lxectatour för i dag wisar sig under ledningen af en annan Redacreur.	88:97	0:120
ledning	 	1903	2	bib11653790_19030217_12541_13_0003_alto.xml-6-22	 	Emellertid fungerar allt, sorn hittills kunnat profvas, utmärkt väl och torde äfven gifva anledning till åtskilliga förändringar af den äldre ledningen till Horndal, enär vid dennas anläggning åtskilliga uppfinningar, särskildt beträffande strömmens reglerande då ioke voro kända, säger vår meddelare.	142:151	0:301
