identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib19225758_18950518_144022_115_0002_alto.xml-172-5	bib13506739_18051010_144030_235_0006_alto.xml-8-3	Benjamin	3.0	 	2023-07-01 22:58:57.501	krita
bib13506739_18170512_144030_108_0011_alto.xml-11-1	bib11653811_18970714_145317_106_0001_alto.xml-40-56	Benjamin	4.0	 	2023-07-01 22:59:11.308	krita
bib13506739_18201106_144030_258_0011_alto.xml-3-1	bib11653828_18210223_144028_45_0003_alto.xml-12-28	Benjamin	3.0	 	2023-07-01 23:00:01.398	krita
bib11653830_18960113_146968_4_0004_alto.xml-162-8	bib13506739_18110411_144030_85_0006_alto.xml-5-14	Benjamin	3.0	 	2023-07-01 23:00:31.63	krita
bib19277277_18260517_147682_111_0003_alto.xml-21-3	bib19225772_18230708_148004_75_0003_alto.xml-10-10	Benjamin	4.0	 	2023-07-01 23:00:44.624	krita
bib19225772_18260815_148004_93_0006_alto.xml-6-6	bib13506739_17970308_144030_55_0003_alto.xml-12-5	Benjamin	4.0	 	2023-07-01 23:00:59.948	krita
bib19225772_18240622_148004_70_0003_alto.xml-3-19	bib15760690_18950323_145050_47_0001_alto.xml-2-0	Benjamin	3.0	 	2023-07-01 23:01:22.502	krita
bib13506739_18131104_144030_256_0006_alto.xml-8-3	bib15975090_18950702_148377_77_0003_alto.xml-120-19	Benjamin	3.0	 	2023-07-01 23:01:36.03	krita
bib15650814_18950903_146365_205_0004_alto.xml-119-16	bib19225758_18950516_144022_113_0003_alto.xml-16-7	Benjamin	3.0	 	2023-07-01 23:01:58.043	krita
bib15761097_18950330_145020_38_0006_alto.xml-80-7	bib15761570_18950822_146176_138_0004_alto.xml-71-20	Benjamin	4.0	 	2023-07-01 23:02:59.499	krita
bib15650835_18950618_146472_52_0004_alto.xml-46-13	bib19225772_18050710_148004_77_0003_alto.xml-10-28	Benjamin	4.0	 	2023-07-01 23:03:16.761	krita
bib15650814_18950121_146365_18_0002_alto.xml-27-13	bib11653823_18230207_144010_31_0003_alto.xml-5-7	Benjamin	1.0	 	2023-07-01 23:03:32.716	krita
bib19225792_17940322_147359_12_0005_alto.xml-1-29	bib15650814_18951219_146365_297_0013_alto.xml-13-43	Benjamin	3.0	 	2023-07-01 23:04:03.829	krita
bib11653811_19031118_145317_179_0002_alto.xml-36-47	bib11653811_18980907_145317_137_0001_alto.xml-72-26	Benjamin	1.0	 	2023-07-01 23:05:15.577	krita
bib11653811_19020929_145317_149_0004_alto.xml-50-15	bib11653811_19021108_145317_172_0004_alto.xml-71-24	Benjamin	2.0	 	2023-07-01 23:05:52.379	krita
bib13506739_18140618_144030_138_0006_alto.xml-4-9	bib15760690_18950706_145050_101_0001_alto.xml-71-5	Benjamin	3.0	 	2023-07-01 23:06:07.732	krita
bib15760690_18950313_145050_41_0002_alto.xml-130-4	bib11653806_18021119_145120_127_0002_alto.xml-8-24	Benjamin	1.0	 	2023-07-01 23:06:18.754	krita
bib11653828_18080802_144028_176_0002_alto.xml-10-40	bib11653828_17970412_144028_84_0001_alto.xml-4-8	Benjamin	4.0	 	2023-07-01 23:07:14.526	krita
bib19277277_18300324_147682_69_0005_alto.xml-40-38	bib19223423_18300807_145063_63_0003_alto.xml-6-7	Benjamin	3.0	 	2023-07-01 23:07:51.706	krita
bib15873936_18950302_147385_27_0003_alto.xml-222-35	bib15650837_18020717_146391_57_0004_alto.xml-1-21	Benjamin	3.0	 	2023-07-01 23:08:32.097	krita
bib11653838_19020926_147024_39_0003_alto.xml-111-12	bib19277277_18950711_147683_185_0001_alto.xml-49-36	Benjamin	1.0	 	2023-07-01 23:10:13.786	krita
bib13506739_18290319_144030_65_0004_alto.xml-3-1	bib15873936_18960519_147385_58_0004_alto.xml-28-29	Benjamin	3.0	 	2023-07-01 23:10:23.697	krita
bib11653811_19020210_145317_22_0004_alto.xml-38-13	bib19225772_18240622_148004_70_0003_alto.xml-3-19	Benjamin	3.0	 	2023-07-01 23:13:01.212	krita
bib15650814_18950905_146365_207_0003_alto.xml-142-12	bib19225772_18210523_148004_59_0002_alto.xml-9-2	Benjamin	3.0	 	2023-07-01 23:13:25.735	krita
bib11653811_18990911_145317_139_0003_alto.xml-94-7	bib15760690_18951221_145050_197_0005_alto.xml-91-5	Benjamin	3.0	 	2023-07-01 23:13:36.671	krita
bib15760690_18951019_145050_161_0001_alto.xml-22-0	bib11653823_18230207_144010_31_0003_alto.xml-5-7	Benjamin	3.0	 	2023-07-01 23:13:48.009	krita
bib11653828_18130809_144028_181_0003_alto.xml-5-15	bib11653790_18950531_145648_23_0006_alto.xml-50-8	Benjamin	4.0	 	2023-07-01 23:14:38.653	krita
bib13506739_18200502_144030_100_0007_alto.xml-4-42	bib19225772_18210523_148004_59_0002_alto.xml-9-2	Benjamin	4.0	 	2023-07-01 23:14:45.737	krita
bib19227462_18951231_147640_304_0002_alto.xml-184-2	bib11653815_18970716_146944_80_0002_alto.xml-34-7	Benjamin	4.0	 	2023-07-01 23:15:08.087	krita
bib19227462_18950828_147640_199_0003_alto.xml-73-20	bib19227306_18300421_147700_16_0001_alto.xml-10-64	Benjamin	4.0	 	2023-07-01 23:15:45.901	krita
bib13506739_18210807_144030_182_0006_alto.xml-6-1	bib19225792_18020529_147359_22_0005_alto.xml-1-32	Benjamin	3.0	 	2023-07-01 23:16:03.43	krita
bib11653815_18950110_146944_4_0003_alto.xml-96-17	bib13506739_17911215_144030_291_0003_alto.xml-0-1	Benjamin	3.0	 	2023-07-01 23:16:14.0	krita
bib15975090_18950404_148377_40_0003_alto.xml-113-8	bib15760690_18951228_145050_200_0001_alto.xml-70-0	Benjamin	3.0	 	2023-07-01 23:16:28.449	krita
bib11653815_18950110_146944_4_0003_alto.xml-96-17	bib19225758_18950803_144022_178_0003_alto.xml-63-0	Benjamin	3.0	 	2023-07-01 23:16:44.774	krita
bib19277277_18300324_147682_69_0005_alto.xml-40-38	bib13506739_18051010_144030_235_0006_alto.xml-8-3	Benjamin	4.0	 	2023-07-01 23:16:53.279	krita
