identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
nf_1858_747890.txt-1297-7	fic_1977_16209.txt-471-4	st189492	0.0	Differnent parts of speech	2023-11-29 13:40:26.376	graft_nn
nf_1858_747890.txt-1297-7	fic_1988_780054.txt-950-10	st189492	0.0	Differnent parts of speech	2023-11-29 13:40:36.17	graft_nn
fic_1988_780054.txt-950-10	mag_1980_491544.txt-125-11	st189492	2.0	 	2023-11-29 13:41:24.252	graft_nn
fic_1988_780054.txt-950-10	fic_1977_16209.txt-471-4	st189492	2.0	 	2023-11-29 13:41:32.806	graft_nn
nf_1858_747890.txt-1297-7	mag_1980_491544.txt-125-11	st189492	0.0	Differnent parts of speech	2023-11-29 13:41:42.537	graft_nn
fic_1977_16209.txt-471-4	mag_1980_491544.txt-125-11	st189492	4.0	 	2023-11-29 13:41:50.0	graft_nn
fic_1977_16209.txt-471-4	mag_1980_491544.txt-125-11	amariac810	4.0	 	2023-12-18 21:43:51.677	graft_nn
fic_1988_780054.txt-950-10	mag_1980_491544.txt-125-11	amariac810	2.0	 	2023-12-18 21:43:58.752	graft_nn
nf_1858_747890.txt-1297-7	fic_1988_780054.txt-950-10	amariac810	2.0	 	2023-12-18 21:44:01.775	graft_nn
nf_1858_747890.txt-1297-7	fic_1977_16209.txt-471-4	amariac810	2.0	 	2023-12-18 21:44:05.456	graft_nn
nf_1858_747890.txt-1297-7	mag_1980_491544.txt-125-11	amariac810	1.0	 	2023-12-18 21:44:41.183	graft_nn
fic_1988_780054.txt-950-10	fic_1977_16209.txt-471-4	amariac810	2.0	 	2023-12-18 21:44:50.389	graft_nn
