identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
mag_1823_553451.txt-373-54	fic_1834_7252.txt-2825-11	st189492	3.0	 	2023-11-29 12:40:00.339	circle_vb
fic_1847_7152.txt-1569-4	fic_1859_9037.txt-676-26	st189492	3.0	 	2023-11-29 12:42:41.821	circle_vb
fic_1827_9759.txt-3987-31	fic_2007_52477.txt-270-44	st189492	1.0	 	2023-11-29 12:28:56.526	circle_vb
fic_1831_8376.txt-519-19	fic_2001_45947.txt-500-29	st189492	3.0	 	2023-11-29 12:29:27.354	circle_vb
mag_1823_553451.txt-373-54	fic_1827_9759.txt-3987-31	st189492	3.0	 	2023-11-29 12:29:45.236	circle_vb
fic_1831_8376.txt-519-19	fic_1833_7028.txt-1089-12	st189492	3.0	 	2023-11-29 12:29:58.955	circle_vb
fic_1827_9759.txt-3987-31	fic_2001_45947.txt-500-29	st189492	3.0	 	2023-11-29 12:30:03.577	circle_vb
fic_1843_7155.txt-169-45	fic_1859_9037.txt-676-26	st189492	3.0	 	2023-11-29 12:37:18.777	circle_vb
mag_1823_553451.txt-373-54	fic_1843_7155.txt-169-45	st189492	3.0	 	2023-11-29 12:37:49.891	circle_vb
fic_1831_8376.txt-519-19	fic_1827_9759.txt-3987-31	st189492	4.0	 	2023-11-29 12:37:56.953	circle_vb
fic_1847_7152.txt-1569-4	fic_1827_9759.txt-3987-31	st189492	2.0	 	2023-11-29 12:38:01.967	circle_vb
fic_1843_7155.txt-169-45	fic_1833_7028.txt-1089-12	st189492	3.0	 	2023-11-29 12:38:07.563	circle_vb
fic_1827_9759.txt-3987-31	fic_1859_9037.txt-676-26	st189492	2.0	 	2023-11-29 12:39:00.318	circle_vb
mag_1823_553451.txt-373-54	fic_1833_7028.txt-1089-12	st189492	1.0	 	2023-11-29 12:39:09.998	circle_vb
fic_1831_8376.txt-519-19	fic_1859_9037.txt-676-26	st189492	2.0	 	2023-11-29 12:39:14.735	circle_vb
fic_1827_9759.txt-3987-31	nf_1849_749269.txt-626-4	st189492	4.0	 	2023-11-29 12:39:30.572	circle_vb
mag_1823_553451.txt-373-54	fic_2001_45947.txt-500-29	st189492	3.0	 	2023-11-29 12:39:38.093	circle_vb
mag_1823_553451.txt-373-54	fic_1859_9037.txt-676-26	st189492	4.0	 	2023-11-29 12:40:06.706	circle_vb
fic_1831_8376.txt-519-19	nf_1849_749269.txt-626-4	st189492	4.0	 	2023-11-29 12:40:16.566	circle_vb
fic_1847_7152.txt-1569-4	fic_2001_45947.txt-500-29	st189492	3.0	 	2023-11-29 12:40:26.576	circle_vb
fic_1831_8376.txt-519-19	fic_1843_7155.txt-169-45	st189492	2.0	 	2023-11-29 12:40:35.979	circle_vb
fic_1847_7152.txt-1569-4	fic_1834_7252.txt-2825-11	st189492	4.0	 	2023-11-29 12:40:58.738	circle_vb
mag_1823_553451.txt-373-54	fic_2007_52477.txt-270-44	st189492	1.0	 	2023-11-29 12:41:03.782	circle_vb
fic_1827_9759.txt-3987-31	fic_1843_7155.txt-169-45	st189492	2.0	 	2023-11-29 12:41:09.809	circle_vb
fic_1847_7152.txt-1569-4	fic_1843_7155.txt-169-45	st189492	4.0	 	2023-11-29 12:41:14.98	circle_vb
fic_1827_9759.txt-3987-31	fic_1834_7252.txt-2825-11	st189492	1.0	 	2023-11-29 12:41:24.056	circle_vb
fic_1831_8376.txt-519-19	fic_1834_7252.txt-2825-11	st189492	1.0	 	2023-11-29 12:41:31.298	circle_vb
mag_1823_553451.txt-373-54	nf_1849_749269.txt-626-4	st189492	1.0	 	2023-11-29 12:41:37.25	circle_vb
fic_1827_9759.txt-3987-31	fic_1833_7028.txt-1089-12	st189492	2.0	 	2023-11-29 12:41:45.255	circle_vb
fic_1847_7152.txt-1569-4	nf_1849_749269.txt-626-4	st189492	1.0	 	2023-11-29 12:42:09.291	circle_vb
fic_1847_7152.txt-1569-4	fic_1831_8376.txt-519-19	st189492	1.0	 	2023-11-29 12:42:12.245	circle_vb
mag_1823_553451.txt-373-54	fic_1831_8376.txt-519-19	st189492	1.0	 	2023-11-29 12:42:25.992	circle_vb
fic_1831_8376.txt-519-19	fic_2007_52477.txt-270-44	st189492	1.0	 	2023-11-29 12:42:29.873	circle_vb
fic_1847_7152.txt-1569-4	fic_1833_7028.txt-1089-12	st189492	3.0	 	2023-11-29 12:42:47.339	circle_vb
fic_1843_7155.txt-169-45	fic_1834_7252.txt-2825-11	st189492	4.0	 	2023-11-29 12:42:52.277	circle_vb
fic_1847_7152.txt-1569-4	mag_1823_553451.txt-373-54	st189492	4.0	 	2023-11-29 12:42:58.706	circle_vb
fic_1843_7155.txt-169-45	fic_1859_9037.txt-676-26	amariac810	2.0	 	2023-12-18 21:24:21.433	circle_vb
fic_1831_8376.txt-519-19	fic_2001_45947.txt-500-29	amariac810	2.0	 	2023-12-18 21:24:25.539	circle_vb
fic_1831_8376.txt-519-19	fic_1833_7028.txt-1089-12	amariac810	2.0	 	2023-12-18 21:24:35.78	circle_vb
mag_1823_553451.txt-373-54	fic_1833_7028.txt-1089-12	amariac810	1.0	 	2023-12-18 21:24:44.754	circle_vb
fic_1847_7152.txt-1569-4	fic_1833_7028.txt-1089-12	amariac810	1.0	 	2023-12-18 21:24:51.686	circle_vb
mag_1823_553451.txt-373-54	fic_2007_52477.txt-270-44	amariac810	1.0	 	2023-12-18 21:24:56.663	circle_vb
fic_1847_7152.txt-1569-4	fic_1831_8376.txt-519-19	amariac810	2.0	 	2023-12-18 21:25:07.219	circle_vb
fic_1847_7152.txt-1569-4	fic_2001_45947.txt-500-29	amariac810	2.0	 	2023-12-18 21:25:13.676	circle_vb
fic_1847_7152.txt-1569-4	nf_1849_749269.txt-626-4	amariac810	3.0	 	2023-12-18 21:25:22.995	circle_vb
fic_1847_7152.txt-1569-4	fic_1843_7155.txt-169-45	amariac810	4.0	 	2023-12-18 21:25:30.318	circle_vb
mag_1823_553451.txt-373-54	fic_1827_9759.txt-3987-31	amariac810	2.0	 	2023-12-18 21:26:09.701	circle_vb
fic_1827_9759.txt-3987-31	fic_2001_45947.txt-500-29	amariac810	2.0	 	2023-12-18 21:26:15.293	circle_vb
fic_1827_9759.txt-3987-31	nf_1849_749269.txt-626-4	amariac810	3.0	 	2023-12-18 21:26:19.581	circle_vb
mag_1823_553451.txt-373-54	fic_2001_45947.txt-500-29	amariac810	3.0	 	2023-12-18 21:26:26.776	circle_vb
fic_1859_9037.txt-676-26	fic_2001_45947.txt-500-29	amariac810	3.0	 	2023-12-18 21:26:29.848	circle_vb
fic_1831_8376.txt-519-19	fic_1843_7155.txt-169-45	amariac810	2.0	 	2023-12-18 21:26:32.786	circle_vb
fic_1831_8376.txt-519-19	fic_1834_7252.txt-2825-11	amariac810	2.0	 	2023-12-18 21:26:37.224	circle_vb
fic_1831_8376.txt-519-19	fic_2007_52477.txt-270-44	amariac810	2.0	 	2023-12-18 21:26:39.494	circle_vb
fic_1833_7028.txt-1089-12	fic_2001_45947.txt-500-29	amariac810	2.0	 	2023-12-18 21:26:47.757	circle_vb
fic_1843_7155.txt-169-45	fic_2007_52477.txt-270-44	amariac810	2.0	 	2023-12-18 21:26:50.152	circle_vb
fic_1827_9759.txt-3987-31	fic_1859_9037.txt-676-26	amariac810	2.0	 	2023-12-18 21:26:54.011	circle_vb
fic_2001_45947.txt-500-29	fic_2007_52477.txt-270-44	amariac810	2.0	 	2023-12-18 21:26:56.896	circle_vb
fic_1843_7155.txt-169-45	fic_1834_7252.txt-2825-11	amariac810	2.0	 	2023-12-18 21:27:24.057	circle_vb
mag_1823_553451.txt-373-54	nf_1849_749269.txt-626-4	amariac810	2.0	 	2023-12-18 21:27:36.422	circle_vb
fic_1833_7028.txt-1089-12	fic_2007_52477.txt-270-44	amariac810	2.0	 	2023-12-18 21:27:52.741	circle_vb
fic_1831_8376.txt-519-19	fic_1859_9037.txt-676-26	amariac810	2.0	 	2023-12-18 21:28:02.581	circle_vb
fic_1834_7252.txt-2825-11	fic_2001_45947.txt-500-29	amariac810	3.0	 	2023-12-18 21:28:07.073	circle_vb
mag_1823_553451.txt-373-54	fic_1843_7155.txt-169-45	amariac810	2.0	 	2023-12-18 21:28:11.777	circle_vb
fic_1847_7152.txt-1569-4	fic_1827_9759.txt-3987-31	amariac810	2.0	 	2023-12-18 21:28:16.685	circle_vb
mag_1823_553451.txt-373-54	fic_1831_8376.txt-519-19	amariac810	2.0	 	2023-12-18 21:28:22.148	circle_vb
fic_1831_8376.txt-519-19	fic_1827_9759.txt-3987-31	amariac810	4.0	 	2023-12-18 21:28:27.569	circle_vb
