lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Kubikmeter	NN	1953	2	26120215_1953_05_07_01_153.tcf.xml-11-31	 	Brasse und zwei weitere Mitangeklagte, der 48jährige Hans K r ö 1 1 n g und der 21jährige Alfred Funder, werden außerdem beschuldigt, 20 Tonnen Kartoffeln und 70 Kubikmeter Holz in der Umgebung von Rheinsberg und Werneuchen aufgekauft und unter Ausnutzung des Schwindelkurses	162:172	0:275
Kubikmeter	NN	1985	2	26120215_1985_02_13_01_186.tcf.xml-4-18	 	Ein integriertes Programm von Wald-und Grasanpflanzungen, Bewässerungsmaßnahmen und anderen Arbeiten soll verhindern, daß alljährlich Milliarden Kubikmeter fruchtbaren Lößbodens in die Flüsse und ins Meer gespült werden, wodurch der Landwirtschaft erhebliche Schäden entstehen so-wie Seen und Flußläufe verschlammen.	145:155	0:316
Kubikmeter	NN	1972	2	26120215_1972_04_21_01_294.tcf.xml-8-22	 	Bis zum Beginn der Badesaison am 15. Mai wird auch der 110 Meter lange und 30 Meter breite Se * mit 6000 Kubikmeter Wasser frisch aufgefüllt	105:115	0:140
Kubikmeter	NN	1976	2	2532889X_1976-07-10_01_007.tcf.xml-23-2	 	21,1 Millionen Kubikmeter Abraum konnten im ersten Halbjahr zusätzlich bewegt werden.	15:25	0:85
Kubikmeter	NN	1834	1	gerstner_mechanik03_1834-5460-16	 	Bande gesagt wurde, nach der Berechnung 18,651, nach der hierüber festgesetzten Bestimmung aber 19,1953 Kubikmeter Wasser in 24 Stunden gibt.	104:114	0:141
Kubikmeter	NN	1985	2	2532889X_1985-01-17_01_117.tcf.xml-32-6	 	„Es galt, 25 Millionen Kubikmeter Schutt zu beseitigen.	23:33	0:55
Kubikmeter	NN	1980	2	2532889X_1980-10-03_01_123.tcf.xml-12-15	 	Etwa 40 Milliarden Tonnen 60prozentigen Eisenerzes sind der Ausgangspunkt des Kursker Komplexes, 1,8 Billionen Kubikmeter Erdgas bestimmen das Profil, des Orenburger.	111:121	0:166
Kubikmeter	NN	1874	1	schliemann_trojanische_1874-1368-42	 	Aber der Abzugsgraben müsste eine Tiefe von 50 Fuss haben, und müsste seine Breite ebenfalls 50 Fuss sein, denn sonst würden seine aus verbrannten Trümmern und loser rother Asche bestehenden Wände einstürzen; es würde somit nöthig sein, 5000 Kubikmeter Schutt wegzuräumen, und eine solche Riesenarbeit kann ich jetzt nicht mehr unternehmen.	242:252	0:340
Kubikmeter	NN	1885	1	urbanitzky_electricitaet_1885-2171-33	 	Ich habe die Maschine mit 20 kleinen Scheiben von nur 13 Centimeter Radius ausführen lassen, so daß ein Apparat entstand, dessen wirksame Theile, abgesehen vom Rotationsmechanismus, nur etwa 0·05 Kubikmeter Raum einnehmen.	196:206	0:222
Kubikmeter	NN	1985	2	2532889X_1985-05-15_01_048.tcf.xml-8-16	 	Für die Kleingärtner lieferte das VEG 170000 Jungpflanzen, 18000 Pappelhölzer mit Pilzbrut und über 2600 Kubikmeter Spezialerde.	105:115	0:128
