identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib19223423_18030126_145063_7_0003_alto.xml-3-4	bib15760690_18950330_145050_50_0004_alto.xml-31-9	Benjamin	4.0	 	2023-07-01 19:59:34.692	konduktör
bib11653830_18950909_146968_103_0002_alto.xml-66-7	bib19277277_18301213_147682_290_0005_alto.xml-11-28	Benjamin	4.0	 	2023-07-01 20:00:56.549	konduktör
bib11653825_18021216_145134_150_0004_alto.xml-4-25	bib11653825_18030307_145134_27_0004_alto.xml-5-23	Benjamin	4.0	 	2023-07-01 20:01:39.207	konduktör
bib11653811_19020409_145317_52_0003_alto.xml-122-11	bib19225758_18950114_144022_11_0003_alto.xml-84-8	Benjamin	4.0	 	2023-07-01 20:01:52.56	konduktör
bib15975090_18950202_148377_14_0002_alto.xml-136-5	bib19277277_18271228_147682_303_0002_alto.xml-8-15	Benjamin	3.0	 	2023-07-01 20:02:21.419	konduktör
bib11653825_18030725_145134_85_0003_alto.xml-11-16	bib19277346_18300313_147394_11_0001_alto.xml-3-95	Benjamin	4.0	 	2023-07-01 20:03:46.177	konduktör
bib15761570_18950504_146176_76_0003_alto.xml-192-8	bib13506739_18170120_144030_15_0005_alto.xml-14-3	Benjamin	3.0	 	2023-07-01 20:04:15.361	konduktör
bib11653806_18020806_145120_83_0002_alto.xml-4-29	bib11653828_18040428_144028_97_0004_alto.xml-9-50	Benjamin	3.0	 	2023-07-01 20:05:03.331	konduktör
bib11653806_18060225_145120_21_0006_alto.xml-5-96	bib13506739_18191011_144030_235_0003_alto.xml-7-19	Benjamin	3.0	 	2023-07-01 20:05:45.624	konduktör
bib11653806_18030830_145120_91_0003_alto.xml-0-24	bib15761097_18950209_145020_17_0002_alto.xml-105-13	Benjamin	3.0	 	2023-07-01 20:06:19.102	konduktör
bib13506739_18240730_144030_174_0004_alto.xml-4-16	bib15650835_18950809_146472_67_0003_alto.xml-58-4	Benjamin	3.0	 	2023-07-01 20:08:33.886	konduktör
bib11653825_18030307_145134_27_0004_alto.xml-5-23	bib13506739_18250205_144030_29_0008_alto.xml-4-42	Benjamin	3.0	 	2023-07-01 20:09:00.707	konduktör
bib11653828_18030428_144028_94_0004_alto.xml-6-5	bib19277180_18950207_147374_11_0004_alto.xml-127-10	Benjamin	3.0	 	2023-07-01 20:09:15.173	konduktör
bib19277277_18301213_147682_290_0005_alto.xml-11-28	bib19277330_18950131_0_13_0003_alto.xml-101-7	Benjamin	3.0	 	2023-07-01 20:09:28.448	konduktör
bib13506739_18180406_144030_77_0001_alto.xml-0-7	bib11653828_18030827_144028_194_0004_alto.xml-9-24	Benjamin	4.0	 	2023-07-01 20:10:39.361	konduktör
bib11653811_18950227_145317_33_0002_alto.xml-126-2	bib13506739_18260615_144030_125_0004_alto.xml-10-13	Benjamin	3.0	 	2023-07-01 20:11:00.763	konduktör
bib19227306_18300303_147700_9_0002_alto.xml-8-51	bib19277330_18950131_0_13_0003_alto.xml-101-7	Benjamin	3.0	 	2023-07-01 20:12:03.514	konduktör
bib13506739_18261129_144030_267_0008_alto.xml-16-12	bib11653806_18030715_145120_72_0003_alto.xml-1-40	Benjamin	4.0	 	2023-07-01 20:12:54.197	konduktör
bib11653811_19030826_145317_131_0004_alto.xml-103-36	bib15650837_18950222_146391_45_0003_alto.xml-28-9	Benjamin	3.0	 	2023-07-01 20:13:32.987	konduktör
bib11653828_18040428_144028_97_0004_alto.xml-9-50	bib15873371_18951010_145112_276_0002_alto.xml-210-3	Benjamin	3.0	 	2023-07-01 20:14:23.551	konduktör
bib11653811_19001215_145317_195_0004_alto.xml-75-22	bib11653811_19031209_145317_191_0004_alto.xml-88-36	Benjamin	4.0	 	2023-07-01 20:14:50.21	konduktör
bib11653828_18020917_144028_212_0002_alto.xml-5-25	bib15761570_18950320_146176_50_0004_alto.xml-30-28	Benjamin	3.0	 	2023-07-01 20:15:33.898	konduktör
