identifier	cluster
2532889X_1959-03-13_01_104.tcf.xml-29-34	sense3
2532889X_1963-03-05_01_016.tcf.xml-3-16	sense3
2532889X_1964-01-31_01_179.tcf.xml-239-7	sense3
2532889X_1964-09-02_01_107.tcf.xml-102-33	-1
2532889X_1965-03-07_01_234.tcf.xml-32-9	sense3
2532889X_1968-04-03_01_171.tcf.xml-21-18	-1
2532889X_1969-09-07_01_200.tcf.xml-37-16	sense3
2532889X_1972-11-27_01_085.tcf.xml-12-5	sense3
2532889X_1976-11-18_01_091.tcf.xml-47-20	sense3
2532889X_1977-08-26_01_087.tcf.xml-25-45	sense3
2532889X_1978-06-09_01_083.tcf.xml-2-32	sense3
2532889X_1978-07-21_01_096.tcf.xml-14-30	sense3
2532889X_1979-12-15_01_109.tcf.xml-18-28	sense3
2532889X_1986-01-14_01_031.tcf.xml-60-15	sense3
2532889X_1989-04-04_01_114.tcf.xml-33-25	sense3
2532889X_1990-04-28_01_305.tcf.xml-4-29	-1
26120215_1963_04_07_01_034.tcf.xml-54-28	-1
26120215_1963_11_29_01_007.tcf.xml-13-8	-1
26120215_1966_04_29_01_295.tcf.xml-3-18	sense3
26120215_1968_09_29_01_271.tcf.xml-44-16	sense3
26120215_1970_07_23_01_183.tcf.xml-22-11	sense3
26120215_1970_09_26_01_179.tcf.xml-10-20	sense2
26120215_1984_08_02_01_043.tcf.xml-10-15	sense2
26120215_1986_10_10_01_075.tcf.xml-7-19	sense3
26120215_1989_07_26_01_156.tcf.xml-20-11	sense3
baumstark_encyclopaedie_1835-3348-26	-1
baumstark_encyclopaedie_1835-3425-29	-1
baumstark_encyclopaedie_1835-3477-40	-1
baumstark_encyclopaedie_1835-3510-14	sense2
baumstark_encyclopaedie_1835-3530-19	sense1
beck_eisen01_1884-8131-33	sense1
beck_eisen02_1895-1004-17	sense1
beck_eisen02_1895-1009-4	sense1
beck_eisen02_1895-13263-28	sense1
beck_eisen02_1895-1381-74	sense1
beck_eisen02_1895-18933-5	sense1
beck_eisen02_1895-19646-33	sense1
beck_eisen02_1895-703-21	sense1
beck_eisen02_1895-8983-27	sense1
beck_eisen03_1897-14128-14	sense1
beck_eisen03_1897-15224-3	sense1
beck_eisen03_1897-17045-9	sense1
berg_ostasien04_1873-4792-15	sense2
humboldt_aequinoktial03_1859-726-26	-1
humboldt_gutachten_1838-60-41	sense1
nn_maehrisches166_1893-368-17	-1
quenstedt_mineralogie_1854-11664-6	sense1
quenstedt_mineralogie_1854-11683-34	sense1
quenstedt_mineralogie_1854-14077-13	sense1
quenstedt_mineralogie_1854-14158-25	sense1
