identifier	cluster
2532889X_1946-07-26_01_006.tcf.xml-71-13	sense1
2532889X_1947-07-15_01_052.tcf.xml-21-12	-1
2532889X_1948-11-04_01_149.tcf.xml-3-7	-1
2532889X_1958-02-05_01_028.tcf.xml-11-16	sense1
2532889X_1961-08-16_01_120.tcf.xml-7-11	-1
2532889X_1964-02-01_01_127.tcf.xml-45-1	-1
2532889X_1964-10-04_01_105.tcf.xml-25-11	sense1
2532889X_1965-04-26_01_156.tcf.xml-23-15	sense1
2532889X_1966-09-02_01_023.tcf.xml-4-3	-1
2532889X_1970-02-12_01_061.tcf.xml-12-31	sense2
2532889X_1972-01-08_01_052.tcf.xml-35-13	sense1
2532889X_1981-11-14_01_331.tcf.xml-73-2	-1
2532889X_1982-07-03_01_255.tcf.xml-27-7	-1
2532889X_1987-03-24_01_052.tcf.xml-34-17	sense1
26120215_1947_03_22_01_039.tcf.xml-23-8	sense1
26120215_1947_09_16_01_212.tcf.xml-4-22	sense1
26120215_1947_12_14_01_055.tcf.xml-13-28	sense1
26120215_1950_01_26_01_006.tcf.xml-2-10	sense1
26120215_1952_10_19_01_050.tcf.xml-118-40	sense1
26120215_1958_12_20_01_214.tcf.xml-24-4	sense1
26120215_1964_07_05_01_083.tcf.xml-10-6	sense1
26120215_1966_08_12_01_264.tcf.xml-74-19	sense1
26120215_1975_09_20_01_447.tcf.xml-24-13	sense1
26120215_1977_02_24_01_074.tcf.xml-4-11	sense1
26120215_1990_05_14_01_201.tcf.xml-5-1	-1
aston_leben_1847-601-55	sense1
beyer_poetik01_1882-4784-9	sense2
beyer_poetik01_1882-7723-51	-1
bismarck_erinnerungen01_1898-2580-27	-1
brehm_thierleben02_1865-16828-2	-1
brehm_thierleben06_1869-14813-64	sense1
curtius_alterthum01_1875-1087-51	sense1
ebers_koenigstochter03_1864-2998-2	sense1
engel_poetik_1806-1411-18	sense1
falke_trachten01_1858-1911-42	sense1
fontane_brandenburg02_1863-2886-11	sense1
goethe_leben03_1814-447-24	sense1
gottschall_poetik_1858-3181-12	-1
heckert_schulgesetzgebung_1847-1650-43	sense2
michelis_reiseschule_1869-2106-36	sense1
oberwinder_buschoff_1892-119-4	sense1
schubin_vollmondzauber01_1899-1107-22	-1
treitschke_geschichte05_1894-1224-8	sense1
vischer_aesthetik0201_1847-711-31	sense1
vischer_aesthetik030204_1857-1159-100	sense2
vischer_aesthetik030205_1857-3107-64	sense1
wackernagel_poetik_1873-4626-64	-1
waiblinger_phaeton01_1823-374-12	sense1
waiblinger_phaeton01_1823-608-3	sense1
wilamowitz_aristoteles01_1893-683-28	sense1
