identifier	cluster
2532889X_1953-11-15_01_044.tcf.xml-9-7	sense2
2532889X_1967-10-08_01_194.tcf.xml-17-24	sense1
2532889X_1970-04-05_01_285.tcf.xml-43-13	sense2
2532889X_1970-06-23_01_052.tcf.xml-8-18	sense2
2532889X_1970-08-18_01_131.tcf.xml-2-49	sense2
2532889X_1970-12-19_01_110.tcf.xml-29-11	sense2
2532889X_1980-08-13_01_045.tcf.xml-63-8	sense2
2532889X_1980-10-10_01_288.tcf.xml-94-4	sense1
2532889X_1982-10-23_01_216.tcf.xml-7-17	-1
2532889X_1984-08-25_01_060.tcf.xml-21-5	sense2
2532889X_1985-08-14_01_159.tcf.xml-17-6	sense2
2532889X_1986-07-14_01_008.tcf.xml-10-14	sense2
26120215_1958_06_07_01_038.tcf.xml-51-26	-1
26120215_1963_10_20_01_406.tcf.xml-134-1	-1
26120215_1967_02_22_01_327.tcf.xml-96-4	sense1
26120215_1969_02_05_01_044.tcf.xml-67-12	sense2
26120215_1969_09_16_01_103.tcf.xml-2-38	sense2
26120215_1972_04_07_01_145.tcf.xml-21-6	sense2
26120215_1972_04_28_01_134.tcf.xml-4-10	sense2
26120215_1973_08_31_01_205.tcf.xml-8-16	sense2
26120215_1975_02_05_01_085.tcf.xml-14-11	-1
26120215_1980_04_26_01_066.tcf.xml-10-11	sense2
26120215_1983_03_17_01_194.tcf.xml-5-4	sense2
26120215_1983_05_14_01_437.tcf.xml-11-13	-1
26120215_1986_11_08_01_399.tcf.xml-1-13	-1
bechstein_dunkelgraf_1854-1902-25	sense1
boelsche_liebesleben01_1898-301-6	sense1
boelsche_liebesleben01_1898-526-55	sense1
boelsche_liebesleben01_1898-5496-26	sense1
boelsche_liebesleben01_1898-995-5	sense1
boelsche_liebesleben01_1898-998-4	-1
boerne_paris03_1833-290-12	-1
brehm_thierleben01_1864-5014-20	sense1
brehm_thierleben06_1869-14181-31	sense1
brehm_thierleben06_1869-8742-14	sense1
brehm_thierleben06_1869-8764-52	sense1
frapan_fluegel_1895-2258-4	sense1
haeckel_weltraethsel_1899-3032-40	-1
holz_hamlet_1889-15-15	-1
holz_hamlet_1889-16-21	sense2
holz_hamlet_1889-18-24	-1
klingemann_nachtwachen_1805-282-16	-1
menzel_literatur02_1828-2676-11	sense1
nn_nrhz207i_1849-181-15	-1
nn_nrhz297b_1849-34-15	sense2
rossmaessler_suesswasseraquarium_1857-638-23	sense1
treitschke_geschichte05_1894-3174-13	sense2
vogt_briefe01_1851-6608-2	sense1
vogt_thierstaaten_1851-1326-16	sense1
wilamowitz_aristoteles01_1893-1523-7	-1
