identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib19227462_18950416_147640_87_0002_alto.xml-72-18	bib11653806_18060506_145120_47_0007_alto.xml-11-3	Benjamin	4.0	 	2023-07-03 18:40:18.729	uppfostran
bib15869824_18960930_145700_78_0002_alto.xml-40-11	bib19227291_18950216_145289_20_0002_alto.xml-43-17	Benjamin	4.0	 	2023-07-03 18:40:38.012	uppfostran
bib11653828_18270324_144028_70_0002_alto.xml-2-3	bib19277277_18300416_147682_86_0004_alto.xml-26-17	Benjamin	4.0	 	2023-07-03 18:41:08.863	uppfostran
bib13506739_18250305_144030_53_0007_alto.xml-18-7	bib19277277_18241109_147682_261_0004_alto.xml-8-16	Benjamin	4.0	 	2023-07-03 18:41:22.913	uppfostran
bib19225772_18051227_148004_149_0004_alto.xml-4-50	bib13506739_18181104_144030_255_0010_alto.xml-11-13	Benjamin	4.0	 	2023-07-03 18:41:29.03	uppfostran
bib13506739_18050903_144030_203_0012_alto.xml-5-4	bib19277277_18951015_147683_281_0002_alto.xml-58-32	Benjamin	4.0	 	2023-07-03 18:42:06.814	uppfostran
bib11653828_18131215_144028_291_0004_alto.xml-4-6	bib15975087_18950712_145596_105_0001_alto.xml-86-5	Benjamin	4.0	 	2023-07-03 18:42:20.485	uppfostran
bib19277180_18950715_147374_57_0002_alto.xml-8-13	bib15760690_18951221_145050_197_0003_alto.xml-37-23	Benjamin	4.0	 	2023-07-03 18:42:45.645	uppfostran
bib15761097_18951121_145020_138_0004_alto.xml-0-14	bib19277349_18950205_147403_17_0002_alto.xml-97-12	Benjamin	4.0	 	2023-07-03 18:43:01.848	uppfostran
bib15650814_18950724_146365_170_0003_alto.xml-129-22	bib15975090_18950205_148377_15_0002_alto.xml-125-25	Benjamin	4.0	 	2023-07-03 18:43:35.067	uppfostran
bib13506739_18240719_144030_164_0012_alto.xml-16-34	bib11653828_18200615_144028_136_0002_alto.xml-5-14	Benjamin	4.0	 	2023-07-03 18:44:11.043	uppfostran
bib11653828_18050907_144028_207_0001_alto.xml-4-58	bib11653790_18981118_145648_89_0008_alto.xml-37-53	Benjamin	4.0	 	2023-07-03 18:44:37.484	uppfostran
bib19277277_18250615_147682_135_0004_alto.xml-16-9	bib19227291_18950216_145289_20_0002_alto.xml-43-17	Benjamin	4.0	 	2023-07-03 18:45:00.548	uppfostran
bib19277346_18251231_147394_52_0001_alto.xml-3-82	bib13506739_18110702_144030_150_0003_alto.xml-3-7	Benjamin	4.0	 	2023-07-03 18:45:15.398	uppfostran
bib13506739_18301007_144030_232_0004_alto.xml-16-0	bib19227291_18301215_145289_50_0003_alto.xml-5-25	Benjamin	4.0	 	2023-07-03 18:45:40.525	uppfostran
bib15978012_18950316_148361_64_0002_alto.xml-25-51	bib19225772_18230416_148004_42_0004_alto.xml-7-11	Benjamin	4.0	 	2023-07-03 18:46:01.523	uppfostran
bib19277277_18951015_147683_281_0002_alto.xml-58-32	bib15975090_18950205_148377_15_0002_alto.xml-125-25	Benjamin	4.0	 	2023-07-03 18:46:18.139	uppfostran
bib19277277_18951127_147683_324_0007_alto.xml-69-11	bib11653828_18080304_144028_53_0004_alto.xml-2-107	Benjamin	4.0	 	2023-07-03 18:46:33.136	uppfostran
bib19277277_18950912_147683_248_0010_alto.xml-7-14	bib19277349_18950205_147403_17_0002_alto.xml-97-12	Benjamin	4.0	 	2023-07-03 18:46:48.964	uppfostran
bib11653828_18270324_144028_70_0002_alto.xml-2-3	bib13506739_18170823_144030_194_0010_alto.xml-7-7	Benjamin	4.0	 	2023-07-03 18:47:05.642	uppfostran
bib11653828_18140812_144028_184_0004_alto.xml-3-46	bib15650837_18270105_146391_2_0001_alto.xml-4-10	Benjamin	4.0	 	2023-07-03 18:47:27.958	uppfostran
bib11653828_18201010_144028_235_0002_alto.xml-9-0	bib13506739_18290530_144030_123_0005_alto.xml-19-20	Benjamin	4.0	 	2023-07-03 18:48:01.188	uppfostran
bib13506739_18240719_144030_164_0012_alto.xml-16-34	bib13506739_18250305_144030_53_0007_alto.xml-18-7	Benjamin	4.0	 	2023-07-03 18:48:14.408	uppfostran
bib19225758_18950518_144022_115_0006_alto.xml-141-17	bib11653790_19010510_145648_36_0003_alto.xml-189-10	Benjamin	4.0	 	2023-07-03 18:48:30.858	uppfostran
bib11653823_18260420_144010_90_0004_alto.xml-8-11	bib15869824_18961230_145700_103_0003_alto.xml-231-5	Benjamin	4.0	 	2023-07-03 18:48:46.988	uppfostran
bib11653811_18990513_145317_72_0003_alto.xml-119-5	bib15761097_18950905_145020_105_0002_alto.xml-40-11	Benjamin	4.0	 	2023-07-03 18:49:00.44	uppfostran
bib13506739_18240405_144030_79_0012_alto.xml-11-9	bib19227291_18950216_145289_20_0002_alto.xml-43-17	Benjamin	4.0	 	2023-07-03 18:49:09.391	uppfostran
bib19277277_18280618_147682_140_0004_alto.xml-14-45	bib19277277_18251115_147682_265_0001_alto.xml-6-5	Benjamin	4.0	 	2023-07-03 18:49:16.698	uppfostran
bib15650837_18950705_146391_153_0002_alto.xml-128-22	bib11653823_18260420_144010_90_0004_alto.xml-8-11	Benjamin	4.0	 	2023-07-03 18:49:31.318	uppfostran
bib19225772_18051227_148004_149_0004_alto.xml-4-50	bib13506739_18291020_144030_243_0008_alto.xml-24-12	Benjamin	4.0	 	2023-07-03 18:49:43.186	uppfostran
bib19277277_18950411_147683_99_0009_alto.xml-100-20	bib19225772_18230416_148004_42_0004_alto.xml-7-11	Benjamin	4.0	 	2023-07-03 18:49:52.019	uppfostran
bib13506739_18070808_144030_181_0007_alto.xml-11-14	bib19225772_18230416_148004_42_0004_alto.xml-7-11	Benjamin	4.0	 	2023-07-03 18:50:03.454	uppfostran
bib13506739_18280426_144030_97_0008_alto.xml-6-5	bib13506739_18280618_144030_140_0008_alto.xml-19-3	Benjamin	4.0	 	2023-07-03 18:50:07.71	uppfostran
bib11653811_18990513_145317_72_0003_alto.xml-119-5	bib13506739_18210824_144030_197_0016_alto.xml-21-12	Benjamin	4.0	 	2023-07-03 18:50:11.882	uppfostran
bib19227462_18950416_147640_87_0002_alto.xml-72-18	bib11653790_18990905_145648_69_0001_alto.xml-8-12	Benjamin	4.0	 	2023-07-03 18:50:19.354	uppfostran
bib11653828_18050907_144028_207_0001_alto.xml-4-58	bib11653830_18950322_146968_35_0002_alto.xml-27-12	Benjamin	4.0	 	2023-07-03 18:50:29.451	uppfostran
bib15650837_18270105_146391_2_0001_alto.xml-4-10	bib19225772_18230416_148004_42_0004_alto.xml-7-11	Benjamin	4.0	 	2023-07-03 18:50:36.193	uppfostran
bib11653823_18260420_144010_90_0004_alto.xml-8-11	bib19225772_18230416_148004_42_0004_alto.xml-7-11	Benjamin	4.0	 	2023-07-03 18:50:53.881	uppfostran
