identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib19277277_18951109_147683_306_0006_alto.xml-39-11	bib11653828_18060303_144028_50_0003_alto.xml-7-24	Benjamin	2.0	 	2023-07-25 15:19:31.852	undertrycka
bib19277277_18951109_147683_306_0006_alto.xml-39-11	bib15873936_18960711_147385_79_0004_alto.xml-31-8	Benjamin	2.0	 	2023-07-25 15:19:46.808	undertrycka
bib11653811_18951125_145317_183_0002_alto.xml-115-26	bib11653828_18210731_144028_176_0003_alto.xml-14-18	Benjamin	3.0	 	2023-07-25 15:22:05.905	undertrycka
bib13506739_18011105_144030_253_0013_alto.xml-1-70	bib11653823_18301019_144010_242_0002_alto.xml-7-4	Benjamin	2.0	 	2023-07-25 15:22:30.141	undertrycka
bib13506739_18290708_144030_154_0003_alto.xml-22-49	bib13506739_18291002_144030_228_0001_alto.xml-6-23	Benjamin	4.0	 	2023-07-25 15:22:49.572	undertrycka
bib13506739_18291002_144030_228_0001_alto.xml-6-23	bib11653823_18301019_144010_242_0002_alto.xml-7-4	Benjamin	2.0	 	2023-07-25 15:23:03.444	undertrycka
bib11653828_18060303_144028_50_0003_alto.xml-7-24	bib11653823_18301208_144010_285_0001_alto.xml-16-42	Benjamin	1.0	 	2023-07-25 15:23:36.474	undertrycka
bib11653828_18060303_144028_50_0003_alto.xml-7-24	bib11653823_18301019_144010_242_0002_alto.xml-7-4	Benjamin	1.0	 	2023-07-25 15:23:54.494	undertrycka
bib13506739_18011105_144030_253_0017_alto.xml-7-135	bib15873936_18960711_147385_79_0004_alto.xml-31-8	Benjamin	1.0	 	2023-07-25 15:24:28.212	undertrycka
bib11653828_18210731_144028_176_0003_alto.xml-14-18	bib11653823_18301208_144010_285_0001_alto.xml-16-42	Benjamin	1.0	 	2023-07-25 15:24:59.468	undertrycka
bib11653828_18060303_144028_50_0003_alto.xml-7-24	bib11653828_18210731_144028_176_0003_alto.xml-14-18	Benjamin	3.0	 	2023-07-25 15:25:27.121	undertrycka
bib11653811_18951125_145317_183_0002_alto.xml-115-26	bib13506739_18290708_144030_154_0003_alto.xml-22-49	Benjamin	4.0	 	2023-07-25 15:25:42.544	undertrycka
bib11653823_18301208_144010_285_0001_alto.xml-16-42	bib11653823_18301019_144010_242_0002_alto.xml-7-4	Benjamin	4.0	 	2023-07-25 15:26:01.658	undertrycka
bib19227462_18951129_147640_279_0002_alto.xml-37-13	bib13506739_18290708_144030_154_0003_alto.xml-22-49	Benjamin	3.0	 	2023-07-25 15:27:21.613	undertrycka
bib13506739_18011105_144030_253_0017_alto.xml-7-135	bib11653828_18210731_144028_176_0003_alto.xml-14-18	Benjamin	3.0	 	2023-07-25 15:27:42.675	undertrycka
bib11653811_18951125_145317_183_0002_alto.xml-115-26	bib11653790_18990224_145648_15_0002_alto.xml-41-1	Benjamin	4.0	 	2023-07-25 15:27:49.944	undertrycka
bib15873936_18960711_147385_79_0004_alto.xml-31-8	bib11653790_18990224_145648_15_0002_alto.xml-41-1	Benjamin	3.0	 	2023-07-25 15:28:40.016	undertrycka
bib19277277_18951109_147683_306_0006_alto.xml-39-11	bib13506739_18011105_144030_253_0013_alto.xml-1-70	Benjamin	1.0	 	2023-07-25 15:31:05.374	undertrycka
bib15650837_17930309_146391_20_0002_alto.xml-2-41	bib13506739_18290708_144030_154_0003_alto.xml-22-49	Benjamin	1.0	 	2023-07-25 15:31:31.195	undertrycka
bib11653828_18210731_144028_176_0003_alto.xml-14-18	bib11653823_18301019_144010_242_0002_alto.xml-7-4	Benjamin	1.0	 	2023-07-25 15:31:45.669	undertrycka
bib19277277_18951109_147683_306_0006_alto.xml-39-11	bib11653823_18301208_144010_285_0001_alto.xml-16-42	Benjamin	4.0	 	2023-07-25 15:32:40.974	undertrycka
bib13506739_18291002_144030_228_0001_alto.xml-6-23	bib11653823_18301208_144010_285_0001_alto.xml-16-42	Benjamin	1.0	 	2023-07-25 15:33:17.589	undertrycka
bib15650837_17930309_146391_20_0002_alto.xml-2-41	bib11653828_18060303_144028_50_0003_alto.xml-7-24	Benjamin	1.0	 	2023-07-25 15:33:40.535	undertrycka
bib11653828_18060303_144028_50_0003_alto.xml-7-24	bib13506739_18011105_144030_253_0013_alto.xml-1-70	Benjamin	1.0	 	2023-07-25 15:33:48.797	undertrycka
bib11653828_18210731_144028_176_0003_alto.xml-14-18	bib15873936_18960711_147385_79_0004_alto.xml-31-8	Benjamin	4.0	 	2023-07-25 15:34:04.802	undertrycka
bib13506739_18011105_144030_253_0017_alto.xml-7-135	bib11653823_18301208_144010_285_0001_alto.xml-16-42	Benjamin	1.0	 	2023-07-25 15:34:46.4	undertrycka
bib19277277_18951109_147683_306_0006_alto.xml-39-11	bib11653790_18990224_145648_15_0002_alto.xml-41-1	Benjamin	1.0	 	2023-07-25 15:35:02.289	undertrycka
bib13506739_18290708_144030_154_0003_alto.xml-22-49	bib15873936_18960711_147385_79_0004_alto.xml-31-8	Benjamin	3.0	 	2023-07-25 15:35:13.442	undertrycka
bib13506739_18290708_144030_154_0003_alto.xml-22-49	bib11653823_18301208_144010_285_0001_alto.xml-16-42	Benjamin	1.0	 	2023-07-25 15:35:27.671	undertrycka
bib15650837_17930309_146391_20_0002_alto.xml-2-41	bib11653823_18301208_144010_285_0001_alto.xml-16-42	Benjamin	4.0	 	2023-07-25 15:35:34.438	undertrycka
bib13506739_18291002_144030_228_0001_alto.xml-6-23	bib11653828_18210731_144028_176_0003_alto.xml-14-18	Benjamin	3.0	 	2023-07-25 15:35:57.982	undertrycka
bib19227462_18951129_147640_279_0002_alto.xml-37-13	bib11653828_18060303_144028_50_0003_alto.xml-7-24	Benjamin	3.0	 	2023-07-25 15:36:19.332	undertrycka
bib15650837_17930309_146391_20_0002_alto.xml-2-41	bib13506739_18291002_144030_228_0001_alto.xml-6-23	Benjamin	1.0	 	2023-07-25 15:36:30.18	undertrycka
bib11653811_18951125_145317_183_0002_alto.xml-115-26	bib13506739_18011105_144030_253_0013_alto.xml-1-70	Benjamin	1.0	 	2023-07-25 15:37:15.378	undertrycka
bib19227462_18951129_147640_279_0002_alto.xml-37-13	bib13506739_18291002_144030_228_0001_alto.xml-6-23	Benjamin	3.0	 	2023-07-25 15:37:29.668	undertrycka
bib13506739_18291002_144030_228_0001_alto.xml-6-23	bib11653790_18990224_145648_15_0002_alto.xml-41-1	Benjamin	4.0	 	2023-07-25 15:37:38.355	undertrycka
bib11653828_18060303_144028_50_0003_alto.xml-7-24	bib13506739_18011105_144030_253_0017_alto.xml-7-135	Benjamin	1.0	 	2023-07-25 15:38:00.739	undertrycka
bib15650837_17930309_146391_20_0002_alto.xml-2-41	bib11653790_18990224_145648_15_0002_alto.xml-41-1	Benjamin	1.0	 	2023-07-25 15:38:07.866	undertrycka
bib11653811_18951125_145317_183_0002_alto.xml-115-26	bib15873936_18960711_147385_79_0004_alto.xml-31-8	Benjamin	3.0	 	2023-07-25 15:38:21.894	undertrycka
bib11653828_18060303_144028_50_0003_alto.xml-7-24	bib15873936_18960711_147385_79_0004_alto.xml-31-8	Benjamin	3.0	 	2023-07-25 15:39:34.179	undertrycka
