lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
ledning	 	1830	1	bib19277277_18300222_147682_43_0001_alto.xml-42-19	 	- börjar ock tala om Chateaubriailds inträdande i Ministeren och pastar att sjelfwa genom en Artikel, gifwit an- ledning till detta rykte.	113:120	0:138
ledning	 	1830	1	bib19227291_18300324_145289_12_0007_alto.xml-13-47	 	Att nägra enstilta personer kunna föra ett oordentligt lefnadssätt, och akt en och annan ytterlighet deraf kan wisa sig, kan icke förekomma owäntadt inom en Personal af sä manga ftån alla häll samlade, ät sig sjelfwa, och till stor del ät sin egen ledning, kemnade unge män; och Consistorium har icke heller hast nägon möda ospard alt ifrän Academien sädane frän de öfriga afflilja.	248:255	0:382
ledning	 	1820	1	bib11653828_18201212_144028_289_0002_alto.xml-11-31	 	jag nanina, att om nägon cnstild man will framträda, och i tryckt ffrift bewisa, att den Ande, som btef utgjuten öfwer Christi Apostlar, och giswen till ledning ät alla fraintida Christi bekännare, icke är densamme, till hwilkens dyrkan och bekännelse mi, enligt Jesu egen befallning, are döpte, sä stall jag aldrig ffrifwa ett ord dereniot.	153:160	0:341
ledning	 	1822	1	bib11653828_18220920_144028_219_0004_alto.xml-2-16	 	Wardinnan kommer ut, anar alt nägon olycka drabbat diurets aga » re och följer dest ledning, hwarigenom hon upptäcker Aubris döda kropp.	84:91	0:136
ledning	 	1901	2	bib11653811_19010617_145317_92_0001_alto.xml-30-18	 	lie skattskyldige erinras dels örn ett noggrant iakttagande af här angifna ord ning för uppbördens verkställande, till ledning hvarvid är å debetsedlarne angifvet det kyrkoskrifnings- eller tomtnunimer, sorn vid uppbörden är gällande, dels att, till undvikande af vexling och dermed förenad tidsutdrägt, liqvidera nied jenmt afriiknande penningebelopp, enligt debetsedlarnes slutsummor och dels att de resterande afgifterna genast komma att exekutivt indrifvas.	119:126	0:461
ledning	 	1895	2	bib15761570_18951112_146176_186_0003_alto.xml-69-25	 	Dessa personer, som då ännu ej hört talas örn dråpet, uppgåfvo, när de fingo kunskap därom, mannens signalement, och med ledning däraf lyckades man uppspana honom.	121:128	0:163
ledning	 	1896	2	bib19277301_18961019_145146_87_0002_alto.xml-88-8	 	Umeå musiksällstap hade sitt höstsammanträde i fredags under ledning af sin ordförande, landshöfding Crusebjörn.	61:68	0:112
ledning	 	1902	2	bib11653790_19021114_145648_89_0003_alto.xml-29-10	 	skola därför söka och vänta vår hjälp af Gud Till ledning för morgonandakten i skolan re kommenderades & gt; Bengela bönesuckar ».	50:57	0:130
ledning	 	1895	2	bib15869824_18950413_145700_30_0001_alto.xml-29-13	 	musik utföres af en väl Öfvad kar bestående af 12 man, under ledning af Stabskapten Lundahl, omvexlande med sång, bön och tal samt äfven musik å stränginstrumenter.	61:68	0:164
ledning	 	1897	2	bib11653811_18970827_145317_131_0003_alto.xml-3-42	 	Kristiansundsposten offentliggör en skrifvelse från statsrådet Astrup till ordföranden för Kristiansunds vensterförening i anledning af att denne meddelat Astrup att inom valkretsen rådde delade meningar örn hans återval och att förslag väckts örn att Astrup eventuelt skulle förpligta sig till att följa ledningen inom stortinget.	305:314	0:331
ledning	 	1812	1	bib11653825_18121214_145134_146_0002_alto.xml-5-14	 	hemligheter rörande den animalista Magnetismen, twingar undertecknad, som Konun, gen uppdragit ledningen af allmanna Police, affairerne w. m. att härmedelst förklara des » sa rykten för ogrundade.	95:104	0:196
ledning	 	1820	1	bib13506739_18200216_144030_38_0012_alto.xml-1-22	 	En ordentlig och anständig, ensam Enka, med goda och säkra b tyg, som i flote Se besörjt Klädtwärt, ledning och uppatzning HoS åldrige personer, » ed jemwäl skört hushällningen / ästundar den i Avril dylik emploj hos någon äldre Herre eller Enkescu, mot Rum och wid^re öfwerenskommelse.	100:107	0:286
ledning	 	1811	1	bib13506739_18111231_144030_304_0043_alto.xml-1-15	 	ett ostridigt wi.Ukor.Ukor för den uppgjorda FattigwärdZ-Plauen, sa har jag full an * ledning tro, att Stockholms Fatligwärd icke flolat gifwa andra Städers mycket efker; ty dä hade icke allenast en större utdelning knnna / fke, utan det som blifwit ukdelt hade ock medfört dubbel nytta, i hwilket fall de fattige naturligt wis warit dubbelt mer belåtne och tiggeriet dubbelt lättare kunnat förekomma?.	86:93	0:402
ledning	 	1895	2	bib19227462_18950102_147640_1_0003_alto.xml-33-24	 	under år 1895 såsom adjungerad ledamot bos telegrafstyrelsen bereda och föredraga de ärenden, som röra statens telefonväsen samt anläggning och underhåll af telegrafverkets ledningar.	173:182	0:183
