identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib19227462_18950806_147640_180_0003_alto.xml-153-14	bib15873936_18950907_147385_105_0004_alto.xml-91-14	Benjamin	3.0	 	2023-07-24 15:27:04.008	krita
bib19225758_18950518_144022_115_0002_alto.xml-172-5	bib19227462_18950806_147640_180_0003_alto.xml-153-14	Benjamin	3.0	 	2023-07-24 15:27:11.809	krita
bib11653830_18961123_146968_94_0003_alto.xml-138-8	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Benjamin	1.0	 	2023-07-24 15:27:26.111	krita
bib15650814_18950903_146365_205_0004_alto.xml-119-16	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Benjamin	3.0	 	2023-07-24 15:27:35.132	krita
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib19225772_18241217_148004_146_0003_alto.xml-1-21	Benjamin	1.0	 	2023-07-24 15:27:45.759	krita
bib19225772_18241217_148004_146_0003_alto.xml-1-21	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Benjamin	4.0	 	2023-07-24 15:28:16.715	krita
bib15978012_18950911_148361_211_0003_alto.xml-38-9	bib19225772_18241217_148004_146_0003_alto.xml-1-21	Benjamin	1.0	 	2023-07-24 15:28:34.39	krita
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib15873936_18950907_147385_105_0004_alto.xml-91-14	Benjamin	1.0	 	2023-07-24 15:29:00.318	krita
bib15650835_18950618_146472_52_0004_alto.xml-46-13	bib19227462_18950806_147640_180_0003_alto.xml-153-14	Benjamin	4.0	 	2023-07-24 15:29:20.977	krita
bib15869824_18960606_145700_45_0003_alto.xml-116-45	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Benjamin	2.0	 	2023-07-24 15:29:41.998	krita
bib19225772_18241217_148004_146_0003_alto.xml-1-21	bib19227462_18950806_147640_180_0003_alto.xml-153-14	Benjamin	4.0	 	2023-07-24 15:29:50.772	krita
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib19227462_18950806_147640_180_0003_alto.xml-153-14	Benjamin	1.0	 	2023-07-24 15:30:01.066	krita
bib11653830_18961123_146968_94_0003_alto.xml-138-8	bib19227462_18950806_147640_180_0003_alto.xml-153-14	Benjamin	1.0	 	2023-07-24 15:30:24.576	krita
bib11653828_17970412_144028_84_0001_alto.xml-4-8	bib19227462_18950806_147640_180_0003_alto.xml-153-14	Benjamin	4.0	 	2023-07-24 15:30:39.066	krita
bib11653830_18961123_146968_94_0003_alto.xml-138-8	bib19225772_18241217_148004_146_0003_alto.xml-1-21	Benjamin	1.0	 	2023-07-24 15:30:49.629	krita
bib11653830_18961123_146968_94_0003_alto.xml-138-8	bib15873936_18950907_147385_105_0004_alto.xml-91-14	Benjamin	1.0	 	2023-07-24 15:31:31.413	krita
bib15975090_18950404_148377_40_0003_alto.xml-113-8	bib19227462_18950806_147640_180_0003_alto.xml-153-14	Benjamin	4.0	 	2023-07-24 15:31:44.885	krita
bib11653828_17970412_144028_84_0001_alto.xml-4-8	bib19225772_18241217_148004_146_0003_alto.xml-1-21	Benjamin	4.0	 	2023-07-24 15:32:01.522	krita
bib19225772_18241217_148004_146_0003_alto.xml-1-21	bib15873936_18950907_147385_105_0004_alto.xml-91-14	Benjamin	3.0	 	2023-07-24 15:32:10.765	krita
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Benjamin	1.0	 	2023-07-24 15:32:19.622	krita
bib15975090_18950404_148377_40_0003_alto.xml-113-8	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Benjamin	4.0	 	2023-07-24 15:32:40.719	krita
bib15650835_18950618_146472_52_0004_alto.xml-46-13	bib15873936_18950907_147385_105_0004_alto.xml-91-14	Benjamin	3.0	 	2023-07-24 15:32:49.34	krita
bib15869824_18960606_145700_45_0003_alto.xml-116-45	bib19225772_18241217_148004_146_0003_alto.xml-1-21	Benjamin	3.0	 	2023-07-24 15:33:34.246	krita
bib15650814_18950903_146365_205_0004_alto.xml-119-16	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Josefin_Kokkinakis	3.0	 	2023-07-24 18:09:17.48	krita
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Josefin_Kokkinakis	1.0	 	2023-07-24 18:09:32.022	krita
bib11653830_18961123_146968_94_0003_alto.xml-138-8	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Josefin_Kokkinakis	1.0	 	2023-07-24 18:09:43.462	krita
bib19225772_18241217_148004_146_0003_alto.xml-1-21	bib19227462_18950806_147640_180_0003_alto.xml-153-14	Josefin_Kokkinakis	4.0	 	2023-07-24 18:09:52.874	krita
bib19225772_18241217_148004_146_0003_alto.xml-1-21	bib15650835_18950618_146472_52_0004_alto.xml-46-13	Josefin_Kokkinakis	4.0	 	2023-07-24 18:09:58.313	krita
bib15978012_18950911_148361_211_0003_alto.xml-38-9	bib19225772_18241217_148004_146_0003_alto.xml-1-21	Josefin_Kokkinakis	2.0	 	2023-07-26 10:57:28.484	krita
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib19225772_18241217_148004_146_0003_alto.xml-1-21	Josefin_Kokkinakis	1.0	 	2023-07-26 10:57:35.892	krita
bib15650835_18950618_146472_52_0004_alto.xml-46-13	bib15873936_18950907_147385_105_0004_alto.xml-91-14	Josefin_Kokkinakis	3.0	 	2023-07-26 10:58:10.11	krita
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib15873936_18950907_147385_105_0004_alto.xml-91-14	Josefin_Kokkinakis	1.0	 	2023-07-26 10:58:24.741	krita
