lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
niederschlagen	VERB	1968	2	niederschlagen-c2-i77	 	Mit grausamer Gewalt wurde der Aufstand niedergeschlagen. mehr als fünfzig Tuchknappen wurden in den Kerker geworfen.	40:56	0:117
niederschlagen	VERB	1850	1	niederschlagen-c1-i54	 	Durch Anwendung von Zink statt Eisens zur Kupferfällung ist dieser Probe bei entsprechender Abänderung der Manipulationen von Mohr und Fresenius analytische Genauigkeit gegeben; für dokimastische Zwecke sind jedoch Eisendrahtstäbe vorzuziehen, weil das in Granalienform angewandte Zink sich erst ganz auflösen muss, nicht selten Blei enthält und bei Vorhandensein von Nickel etc. dieses in grösserer Menge fällt, insofern man nach M’ Candless nicht das Kupfer durch einen besonders erzeugten elektrischen Strom niederschlägt, wobei Nickel nicht mitfällt.	511:524	0:554
niederschlagen	VERB	1968	2	niederschlagen-c2-i45	 	Eine Kolonne von Arbeitern, die in der Ziegelstraßc mit Aufrdumungsarbeiten beschäftigt war, beteiligte sich erfolgreich an der Festnahme des Schlossers Paul V. aus Tegel, der kurz zuvor mit anderen Banditen eine Kantinenpachterin niedergeschlagen hatte.	231:247	0:254
niederschlagen	VERB	1968	2	niederschlagen-c2-i48	 	Die. Vorhut der Arbeiterklasse wurde niedergeschlagen, die Besten des Volkes wurden ermordet.	37:53	0:93
niederschlagen	VERB	1968	2	niederschlagen-c2-i14	 	Bei dem zweiten Überfall ist der Bürgermeister von Johannisthai, Neumann (SED), brutal niedergeschlagen und erheblich verletzt worden.	87:103	0:134
niederschlagen	VERB	1850	1	niederschlagen-c1-i12	 	Man vermuthete nun allgemein, daß die Untersuchung niedergeschlagen werden würde; selbst diejenigen, welche man als die Hauptgravirten hier behalten, die aber immer auf freien Füßen waren, waren der Meinung.	51:67	0:207
niederschlagen	VERB	1968	2	niederschlagen-c2-i98	 	Auf Veranlassung des Kriegsverbrechers Göring mußte der Preußische Justizminister am 3. Februar 1934 eine Anordnung treffen, durch die nicht nur die Voruntersuchungen gegen Reemtsma wegen Meineids, gemeinschaftlichen Betrugs und Anstiftung zur Untreue niedergeschlagen wurden, sondern zugleich auch die Verfahren gegen eine Reihe weiterer Personen.	252:268	0:348
niederschlagen	VERB	1850	1	niederschlagen-c1-i76	 	Es ist also der „kritische Wendepunkt“ zwischen zwei Bewegungen; denn bevor eine Minute vergeht, wird es Carramba! hervordonnern, und der Hammer auf den Amboss niederschlagen — in Ermangelung des Kopfes des abwesenden Hausfreundes.	160:174	0:231
niederschlagen	VERB	1850	1	niederschlagen-c1-i5	 	1. Im ägyptischen Tempel ist der thurmartige Hochbau völlig niedergeschlagen und zu der beruhigenden Form des klaren Oblongums, das sich bestimmt an den festen Boden der Erde hinlegt, umgewandelt.	60:76	0:196
niederschlagen	VERB	1850	1	niederschlagen-c1-i95	 	Er ging, nur an Hedwigs Abreise denkend, niedergeschlagen und entmuthigt durch die Gassen — da fiel sein Blick auf den an der Ecke eines Hauses klebenden Anschlagezettel, welcher die Darstellung einer „Genoveva, Pfalzgräfin in Trier“ verkündigte.	41:57	0:246
niederschlagen	VERB	1968	2	niederschlagen-c2-i87	 	„Entscheidend dabei ist überall die breitere Anwendung der Schlüsseltechnologien, die sich in jedem Fall in höheren ökonomischen Ergebnissen niederschlagen muß.\"	141:155	0:161
niederschlagen	VERB	1968	2	niederschlagen-c2-i10	 	„Ein paar Frauen wollen gesehen haben, wie sie gestern abend Radshibis Hof verlassen hat\", sagte Mechre Tadshibaiewa, Ai-Nor ließ ihre Parandsha herunter und ging niedergeschlagen hinaus.	163:179	0:187
niederschlagen	VERB	1850	1	niederschlagen-c1-i72	 	Man muß die Personen niederschlagen, daß sie das Aufstehen vergessen, wenn sie zur Vordertreppe hinabgeworfen, auf der Hintertreppe immer wiederkommen.	21:35	0:151
niederschlagen	VERB	1850	1	niederschlagen-c1-i8	 	2. Ich glaube in dieser Beziehung zunächst daran erinnern zu dürfen, dass von Rankine und mir nachgewiesen ist, dass, wenn in einer für Wärme undurchdringlichen Hülle eine ursprünglich im Maximum der Dichte befindliche Quantität Wasserdampf sich ausdehnt, indem sie einen beweglichen Theil der Hülle, z. B. einen Stempel, unter Anwendung ihrer vollen Expansivkraft zurückschiebt, dabei ein Theil des Dampfes sich niederschlagen muss, während in den meisten früheren Schriften über die Dampfmaschine, unter andern in dem vortrefflichen Werke von de Pambour der Watt’sche Satz, dass der Dampf unter diesen Umständen gerade im Maximum der Dichte bleibe, zu Grunde gelegt ist.	413:427	0:672
niederschlagen	VERB	1850	1	niederschlagen-c1-i88	 	Cämentkupfer wird aus den Kupfervitriolhaltigen Grubenwassern gewonnen, indem man alt Eisen hineinwirft, wodurch sich Kupfer vermöge der Wahlverwandtschaft niederschlägt.	156:169	0:170
niederschlagen	VERB	1850	1	niederschlagen-c1-i17	 	— Ich bin noch niedergeschlagen und seh die Träume unwillig dahin ziehen am düstern Tag, sie hätten mich wohl länger gepeinigt.	15:31	0:127
niederschlagen	VERB	1968	2	niederschlagen-c2-i23	 	Dadurch war eine exakte Planung und gute Koordinierung der Arbeiten möglieh, was sich in einem hohen Nutzen für die Gesellschaft und schneller Hilfe für die Bürger, die in den Häusern wohnen, niederschlug.	192:204	0:205
niederschlagen	VERB	1968	2	niederschlagen-c2-i27	 	Besonders nachteilig machten sich die Niederschlug ^ in den Kreisen mil schweren Böden bemerkbar.	38:50	0:97
niederschlagen	VERB	1850	1	niederschlagen-c1-i91	 	Als die Junta de obras y bosques am 15. August darum einkam, dass der erledigte Gehalt von tausend Ducaten nicht wieder gewährt werden, sondern an die Junta zurückfallen solle, fühlte er sich nicht im Stande zu resolviren; er schrieb mit stark zitternder Hand an den Rand: quedo adbatido („Ich bin niedergeschlagen“).	298:314	0:317
niederschlagen	VERB	1968	2	niederschlagen-c2-i71	 	Obwohl es 1906 und im ersten Halbjahr 1907 noch zahlreiche machtvolle Kampfaktionen der Arbeiter und Bauern gab. die vom Zarismus nur mit großer Mühe niedergeschlagen werden konnten, ebbte die revolutionäre Bewegung doch seit Ende Dezember 1903 langsam, aber stetig ab.	150:166	0:269
niederschlagen	VERB	1968	2	niederschlagen-c2-i83	 	Erst nachdem im Mai 1977 ein von der inneren Reaktion angezettelter Putschversuch niedergeschlagen werden konnte, folgte eine Periode der Reorganisation und Stärkung der Partei sowie aller Massenorganisationen.	82:98	0:210
niederschlagen	VERB	1850	1	niederschlagen-c1-i43	 	Wenn die Dünste sich so sichtbar niedergeschlagen haben, daß sie sich dem Auge als Nebel oder als Wolken zeigen, so bemerken wir nicht, daß eine Art von Farbenstrahlen mehr als die andre durchgelassen oder mehr als die andre zurückgeworfen werde; eine Nebelmasse sieht weiß aus, wenn die Sonne darauf scheint, die von der Sonne stark erhellten Wolken erscheinen mit schönem weißen Glanze, dagegen sehen die Wolken grau aus, wo sie von schwächerem Lichte getroffen werden, und die grauen Schattirungen der an einer Seite von der Sonne beleuchteten, bergig aufgethürmten Wolken zeigen uns ihre beschatteten Theile abstechend gegen die von der Sonne erleuchteten.	33:49	0:660
niederschlagen	VERB	1850	1	niederschlagen-c1-i2	 	Nehmlich der Thee, der Kaffe und andere indischen Gewürze, haben erstaunlich viel dazu beigetragen, die Despotie in Europa zu begründen — einerseits, indem sie die Völker durch den Genuß körperlich, durch Gewöhnung an Ueppigkeit geistig entnervt haben, und andererseits, indem das Emporblühen des Handels die Fürsten bereichert hat, so daß sie sich stehende Heere bilden konnten, mit welchen sie die Freiheit niederschlugen.	409:423	0:424
niederschlagen	VERB	1850	1	niederschlagen-c1-i53	 	Nehmen wir als Einheit der Stromintensität diejenige, welche in der Zeiteinheit ein Aequivalent Wasser zersetzt, (etwa O = 1 grm. genommen) so werden in der Zeit t gelöst n J t Aequivalente des positiven Metalls, und eben so viele des negativen niedergeschlagen.	245:261	0:262
