identifier	cluster
aufstrebend-c1-i91	0
aufstrebend-c1-i93	0
aufstrebend-c1-i29	0
aufstrebend-c1-i38	1
aufstrebend-c1-i82	0
aufstrebend-c1-i15	0
aufstrebend-c1-i52	0
aufstrebend-c1-i41	1
aufstrebend-c1-i75	1
aufstrebend-c1-i2	0
aufstrebend-c1-i88	0
aufstrebend-c1-i59	0
aufstrebend-c1-i33	0
aufstrebend-c1-i31	1
aufstrebend-c1-i3	1
aufstrebend-c1-i56	1
aufstrebend-c1-i89	0
aufstrebend-c1-i11	0
aufstrebend-c1-i23	0
aufstrebend-c1-i86	0
aufstrebend-c1-i45	0
aufstrebend-c1-i14	1
aufstrebend-c1-i67	0
aufstrebend-c1-i84	0
aufstrebend-c1-i18	2
aufstrebend-c2-i56	0
aufstrebend-c2-i46	0
aufstrebend-c2-i42	0
aufstrebend-c2-i48	-1
aufstrebend-c2-i13	0
aufstrebend-c2-i73	3
aufstrebend-c2-i17	0
aufstrebend-c2-i19	0
aufstrebend-c2-i77	0
aufstrebend-c2-i74	1
aufstrebend-c2-i89	0
aufstrebend-c2-i99	0
aufstrebend-c2-i15	0
aufstrebend-c2-i2	0
aufstrebend-c2-i30	0
aufstrebend-c2-i24	0
aufstrebend-c2-i87	0
aufstrebend-c2-i37	0
aufstrebend-c2-i22	0
aufstrebend-c2-i8	0
aufstrebend-c2-i88	-1
aufstrebend-c2-i25	1
aufstrebend-c2-i38	0
aufstrebend-c2-i52	0
aufstrebend-c2-i59	0
