identifier	cluster
Ausrufung-c1-i25	-1
Ausrufung-c1-i30	1
Ausrufung-c1-i52	1
Ausrufung-c1-i22	1
Ausrufung-c1-i18	1
Ausrufung-c1-i35	2
Ausrufung-c1-i44	1
Ausrufung-c1-i39	1
Ausrufung-c1-i75	-1
Ausrufung-c1-i19	1
Ausrufung-c1-i15	1
Ausrufung-c1-i64	0
Ausrufung-c1-i23	1
Ausrufung-c1-i27	1
Ausrufung-c1-i81	1
Ausrufung-c1-i24	1
Ausrufung-c1-i78	1
Ausrufung-c1-i17	1
Ausrufung-c1-i58	1
Ausrufung-c1-i68	1
Ausrufung-c1-i4	1
Ausrufung-c1-i56	1
Ausrufung-c1-i71	1
Ausrufung-c1-i14	1
Ausrufung-c1-i45	1
Ausrufung-c2-i85	0
Ausrufung-c2-i29	0
Ausrufung-c2-i55	0
Ausrufung-c2-i24	0
Ausrufung-c2-i66	0
Ausrufung-c2-i32	0
Ausrufung-c2-i5	0
Ausrufung-c2-i15	0
Ausrufung-c2-i86	0
Ausrufung-c2-i46	0
Ausrufung-c2-i91	0
Ausrufung-c2-i20	0
Ausrufung-c2-i14	0
Ausrufung-c2-i17	0
Ausrufung-c2-i33	0
Ausrufung-c2-i88	0
Ausrufung-c2-i10	0
Ausrufung-c2-i60	0
Ausrufung-c2-i81	0
Ausrufung-c2-i79	-1
Ausrufung-c2-i0	0
Ausrufung-c2-i89	0
Ausrufung-c2-i93	0
Ausrufung-c2-i54	0
Ausrufung-c2-i41	0
