identifier	cluster
ungebrechen-c1-i82	4
ungebrechen-c1-i13	0
ungebrechen-c1-i67	1
ungebrechen-c1-i89	5
ungebrechen-c1-i92	0
ungebrechen-c1-i3	0
ungebrechen-c1-i5	6
ungebrechen-c1-i21	0
ungebrechen-c1-i49	2
ungebrechen-c1-i28	2
ungebrechen-c1-i12	0
ungebrechen-c1-i9	0
ungebrechen-c1-i31	7
ungebrechen-c1-i62	2
ungebrechen-c1-i4	3
ungebrechen-c1-i15	3
ungebrechen-c1-i88	8
ungebrechen-c1-i61	0
ungebrechen-c1-i20	0
ungebrechen-c1-i36	0
ungebrechen-c1-i85	1
ungebrechen-c1-i32	9
ungebrechen-c1-i78	2
ungebrechen-c1-i2	1
ungebrechen-c1-i84	1
ungebrechen-c2-i28	0
ungebrechen-c2-i42	0
ungebrechen-c2-i59	0
ungebrechen-c2-i16	0
ungebrechen-c2-i58	0
ungebrechen-c2-i15	0
ungebrechen-c2-i8	0
ungebrechen-c2-i77	0
ungebrechen-c2-i81	0
ungebrechen-c2-i50	0
ungebrechen-c2-i60	10
ungebrechen-c2-i95	0
ungebrechen-c2-i78	3
ungebrechen-c2-i9	0
ungebrechen-c2-i24	0
ungebrechen-c2-i5	0
ungebrechen-c2-i68	0
ungebrechen-c2-i39	0
ungebrechen-c2-i47	0
ungebrechen-c2-i69	0
ungebrechen-c2-i55	-1
ungebrechen-c2-i45	0
ungebrechen-c2-i63	0
ungebrechen-c2-i64	0
ungebrechen-c2-i56	0
