identifier	cluster
Westen-c1-i73	3
Westen-c1-i58	0
Westen-c1-i56	0
Westen-c1-i91	0
Westen-c1-i90	0
Westen-c1-i26	0
Westen-c1-i8	0
Westen-c1-i45	0
Westen-c1-i9	0
Westen-c1-i3	0
Westen-c1-i63	0
Westen-c1-i77	0
Westen-c1-i48	0
Westen-c1-i18	0
Westen-c1-i74	0
Westen-c1-i69	0
Westen-c1-i71	1
Westen-c1-i21	0
Westen-c1-i47	4
Westen-c1-i32	0
Westen-c1-i92	0
Westen-c1-i35	0
Westen-c1-i36	0
Westen-c1-i37	0
Westen-c1-i99	0
Westen-c2-i42	1
Westen-c2-i50	1
Westen-c2-i41	2
Westen-c2-i7	2
Westen-c2-i63	0
Westen-c2-i88	0
Westen-c2-i67	1
Westen-c2-i22	2
Westen-c2-i70	1
Westen-c2-i81	2
Westen-c2-i64	0
Westen-c2-i71	5
Westen-c2-i47	1
Westen-c2-i91	2
Westen-c2-i15	1
Westen-c2-i17	0
Westen-c2-i58	1
Westen-c2-i14	1
Westen-c2-i31	2
Westen-c2-i99	0
Westen-c2-i26	0
Westen-c2-i28	6
Westen-c2-i65	1
Westen-c2-i21	2
Westen-c2-i38	1
