identifier	cluster
gelagert-c1-i30	1
gelagert-c1-i34	0
gelagert-c1-i18	1
gelagert-c1-i94	1
gelagert-c1-i71	0
gelagert-c1-i29	1
gelagert-c1-i78	0
gelagert-c1-i75	1
gelagert-c1-i58	1
gelagert-c1-i69	1
gelagert-c1-i79	1
gelagert-c1-i53	1
gelagert-c1-i85	1
gelagert-c1-i92	0
gelagert-c1-i66	1
gelagert-c1-i12	0
gelagert-c1-i20	0
gelagert-c1-i99	1
gelagert-c1-i83	3
gelagert-c1-i97	1
gelagert-c1-i80	3
gelagert-c1-i14	1
gelagert-c1-i67	1
gelagert-c1-i25	1
gelagert-c1-i50	0
gelagert-c2-i36	2
gelagert-c2-i23	2
gelagert-c2-i59	-1
gelagert-c2-i41	3
gelagert-c2-i28	2
gelagert-c2-i50	0
gelagert-c2-i16	0
gelagert-c2-i29	2
gelagert-c2-i24	0
gelagert-c2-i32	4
gelagert-c2-i64	5
gelagert-c2-i8	3
gelagert-c2-i63	0
gelagert-c2-i27	0
gelagert-c2-i3	0
gelagert-c2-i48	2
gelagert-c2-i9	0
gelagert-c2-i30	1
gelagert-c2-i20	0
gelagert-c2-i7	-1
gelagert-c2-i53	0
gelagert-c2-i4	2
gelagert-c2-i22	-1
gelagert-c2-i26	0
gelagert-c2-i17	0
