identifier	cluster
einbinden-c1-i43	0
einbinden-c1-i72	0
einbinden-c1-i4	0
einbinden-c1-i59	2
einbinden-c1-i25	4
einbinden-c1-i60	0
einbinden-c1-i20	2
einbinden-c1-i51	0
einbinden-c1-i53	5
einbinden-c1-i48	-1
einbinden-c1-i67	0
einbinden-c1-i16	-1
einbinden-c1-i11	6
einbinden-c1-i58	2
einbinden-c1-i68	0
einbinden-c1-i33	2
einbinden-c1-i36	0
einbinden-c1-i31	2
einbinden-c1-i64	0
einbinden-c1-i65	0
einbinden-c1-i6	-1
einbinden-c1-i7	0
einbinden-c1-i14	0
einbinden-c1-i39	0
einbinden-c1-i63	0
einbinden-c2-i61	7
einbinden-c2-i11	1
einbinden-c2-i23	1
einbinden-c2-i31	1
einbinden-c2-i24	2
einbinden-c2-i70	0
einbinden-c2-i3	1
einbinden-c2-i46	2
einbinden-c2-i62	1
einbinden-c2-i30	1
einbinden-c2-i42	0
einbinden-c2-i37	3
einbinden-c2-i39	1
einbinden-c2-i9	3
einbinden-c2-i25	1
einbinden-c2-i17	1
einbinden-c2-i59	1
einbinden-c2-i57	1
einbinden-c2-i4	0
einbinden-c2-i2	8
einbinden-c2-i36	1
einbinden-c2-i13	1
einbinden-c2-i65	1
einbinden-c2-i20	1
einbinden-c2-i40	0
