identifier	cluster
Vernehmen-c1-i40	0
Vernehmen-c1-i7	1
Vernehmen-c1-i57	2
Vernehmen-c1-i54	1
Vernehmen-c1-i0	1
Vernehmen-c1-i85	0
Vernehmen-c1-i20	1
Vernehmen-c1-i19	2
Vernehmen-c1-i1	0
Vernehmen-c1-i83	1
Vernehmen-c1-i37	1
Vernehmen-c1-i47	1
Vernehmen-c1-i11	4
Vernehmen-c1-i87	0
Vernehmen-c1-i59	0
Vernehmen-c1-i8	1
Vernehmen-c1-i96	0
Vernehmen-c1-i58	0
Vernehmen-c1-i27	3
Vernehmen-c1-i74	1
Vernehmen-c1-i30	0
Vernehmen-c1-i56	5
Vernehmen-c1-i50	1
Vernehmen-c1-i89	0
Vernehmen-c1-i61	-1
Vernehmen-c2-i29	0
Vernehmen-c2-i17	0
Vernehmen-c2-i54	0
Vernehmen-c2-i49	0
Vernehmen-c2-i38	2
Vernehmen-c2-i10	0
Vernehmen-c2-i37	0
Vernehmen-c2-i5	0
Vernehmen-c2-i30	0
Vernehmen-c2-i51	3
Vernehmen-c2-i58	0
Vernehmen-c2-i41	0
Vernehmen-c2-i23	0
Vernehmen-c2-i12	0
Vernehmen-c2-i34	0
Vernehmen-c2-i40	0
Vernehmen-c2-i7	0
Vernehmen-c2-i57	0
Vernehmen-c2-i8	0
Vernehmen-c2-i27	0
Vernehmen-c2-i46	0
Vernehmen-c2-i14	0
Vernehmen-c2-i11	0
Vernehmen-c2-i56	0
Vernehmen-c2-i48	0
