identifier	cluster
Mauer-c1-i8	0
Mauer-c1-i57	0
Mauer-c1-i94	0
Mauer-c1-i85	0
Mauer-c1-i65	0
Mauer-c1-i20	0
Mauer-c1-i55	0
Mauer-c1-i43	0
Mauer-c1-i97	0
Mauer-c1-i89	0
Mauer-c1-i22	0
Mauer-c1-i74	0
Mauer-c1-i39	0
Mauer-c1-i21	0
Mauer-c1-i33	0
Mauer-c1-i10	0
Mauer-c1-i81	0
Mauer-c1-i86	0
Mauer-c1-i80	0
Mauer-c1-i26	0
Mauer-c1-i60	0
Mauer-c1-i4	0
Mauer-c1-i73	0
Mauer-c1-i71	0
Mauer-c1-i42	0
Mauer-c2-i2	0
Mauer-c2-i4	0
Mauer-c2-i67	0
Mauer-c2-i85	0
Mauer-c2-i69	1
Mauer-c2-i77	0
Mauer-c2-i93	0
Mauer-c2-i84	2
Mauer-c2-i96	-1
Mauer-c2-i89	0
Mauer-c2-i99	0
Mauer-c2-i63	0
Mauer-c2-i34	0
Mauer-c2-i14	3
Mauer-c2-i0	-1
Mauer-c2-i59	0
Mauer-c2-i74	4
Mauer-c2-i7	0
Mauer-c2-i44	0
Mauer-c2-i37	0
Mauer-c2-i25	0
Mauer-c2-i35	0
Mauer-c2-i75	0
Mauer-c2-i11	0
Mauer-c2-i71	0
