lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
aufstrebend	ADJ	1850	1	aufstrebend-c1-i59	 	Und solle etwa dies kräftig aufstrebende Preußen sein Vorbild suchen in dem lockeren Nebeneinander der Kronländer Oesterreichs, das noch immer am Rande des Bankrotts stehe?	28:40	0:172
aufstrebend	ADJ	1850	1	aufstrebend-c1-i33	 	Humboldt fühlte bald heraus, daß dieser König kein Mann des Handelns sei und das Glück, dessen er doch bedurfte, niemals finden würde; darum beschied er sich, auf dem einzigen Gebiete der Politik, das ihm offen blieb, Segen zu stiften, die mäcenatischen Neigungen des Königs zu nähren, alle aufstrebenden Kräfte deutscher Kunst und Wissenschaft wirksamer zu fördern als es unter dem sparsamen, schwer zugänglichen alten Herrn möglich gewesen.	291:304	0:442
aufstrebend	ADJ	1850	1	aufstrebend-c1-i88	 	Dazu der Neid der Oberländer gegen das aufstrebende Köln.	39:51	0:57
aufstrebend	ADJ	1968	2	aufstrebend-c2-i59	 	Für hohes Bewußtsein und große Aktivität in der aufstrebenden Welt des Sozialismus	48:61	0:82
aufstrebend	ADJ	1850	1	aufstrebend-c1-i84	 	Am meisten analog dem Akademieen-Wesen war die Dictatur über alle aufstrebenden Talente, wie sie die conventionelle Poesie in Frankreich durch die sog. Classiker, in Deutschland namentlich durch Gottsched ausübte.	66:79	0:213
aufstrebend	ADJ	1968	2	aufstrebend-c2-i77	 	Von den jetzt aufstrebenden politischen Kräften in der DDR erhofft sich Körber da mehr Vernunft.	14:27	0:96
aufstrebend	ADJ	1850	1	aufstrebend-c1-i86	 	Die kühne Unternehmungslust aufstrebender Zeiten war diesem ermüdeten Volke nicht gegeben; in bedächtiger Arbeit und stiller Entsagung ging ihm das Leben auf. —	28:41	0:160
aufstrebend	ADJ	1968	2	aufstrebend-c2-i13	 	Unsere aufstrebende Hauptstadt selbst -Gastgeber der Mäddien und Jungen während der Pfingsttage — ist ein Beweis dafür, über die Hä fte der Bauleistungen in Berlin werden heute von jungen Bauarbeitern gebracht.	7:19	0:210
aufstrebend	ADJ	1850	1	aufstrebend-c1-i14	 	Die Akroterien, die Palmetten-Aufschläge der First-und Stirn-Ziegel haben mit den fungirenden Kräften nur noch den ganz entfernten Zusammenhang, daß die aufstrebende Kraft noch eine letzte, freie Blüthe entwickelt: fast wie Uhlands Schlußsonett, das eben noch gedichtet sein will, damit die Sonettenreihe ein Punctum habe; ebenso die gothischen Fialen und Schlußblumen.	153:165	0:369
aufstrebend	ADJ	1850	1	aufstrebend-c1-i29	 	Der König erkannte darin das Talent des aufstrebenden Jünglings, und man öffnete ihm eine seinen Neigungen entsprechende Laufbahn.	40:53	0:130
aufstrebend	ADJ	1968	2	aufstrebend-c2-i2	 	Die aufstrebende EU des TSC Oberschoneweide empfängt den Oberligavertreter SC Dynamo Berlin und hat mit dieser Begegnung eine weitere große.	4:16	0:140
aufstrebend	ADJ	1850	1	aufstrebend-c1-i56	 	Die Jesuiten, in deren Händen der Unterricht und die Erziehung der adlichen Jugend weit überwiegend lag, in deren Orden der lebendig aufstrebende Geist, durch den er emporgekommen, erloschen war, unterrichteten nach ihrer äußerlichen Methode fast ausschließlich nur Religion und Latein, und erzogen nach einem pädagogischen System, welches nur schädlich und verderblich auf die Moralität ihrer Schüler wirken konnte.	133:145	0:416
aufstrebend	ADJ	1968	2	aufstrebend-c2-i17	 	Vor allem unter den Vertretern der jungen aufstrebenden Industriebourgeoisie wächst die Forderung nach * stärkerer Beteiligung an der Lenkung und Leitung der Geschicke des Landes.	42:55	0:179
aufstrebend	ADJ	1968	2	aufstrebend-c2-i52	 	Jedoch müsse der aufstrebende gesellschaftliche Sektor die führende Rolle bei den ökonomischen Anstrengungen übernehmen.	17:29	0:120
aufstrebend	ADJ	1850	1	aufstrebend-c1-i89	 	Allein gerade diese Aeußerlichkeit verhindert oft das Innere, sich rasch zu entwickeln, wenn nicht ein Mann und Vater vorhanden ist, welcher sie mit gesundem Spotte beschneidet und unterdrückt, indessen er dem aufstrebenden Sohne das Wahre mit fester Hand vorzeichnet.	210:223	0:268
aufstrebend	ADJ	1968	2	aufstrebend-c2-i38	 	Den ganzen Tag wetteiferten sie um den vom Weltmeister im Bobsport Bernhard Lehmann gestifteten Wanderpokal, der damit seine Verbundenheit mit dieser aufstrebenden Sportart demonstrierte.	150:163	0:187
aufstrebend	ADJ	1850	1	aufstrebend-c1-i3	 	An Stelle der hoch aufstrebenden schlanken Entwicklung tritt hier ein mehr massiver, viereckiger Bau, welcher an der Spitze in einem gewölbten Aufsatz verläuft.	19:32	0:160
aufstrebend	ADJ	1968	2	aufstrebend-c2-i8	 	Die Vertreter des aufstrebenden Bürgertums gaben der Friedenssehnsucht der Volksmassen neue geistige Grundlagen, wobei sie im Sturz des Feudalismus die Voraussetzung sahen, um ein Reich der Vernunft und der menschlichen Freiheit aufzubauen, das den Krieg aus dem Leben der Völker verbannt.	18:31	0:289
aufstrebend	ADJ	1850	1	aufstrebend-c1-i31	 	Der Bildungstrieb der Phantasie legt sich aber zugleich in einer unendlichen Vielheit des Ornaments nieder, das alle Oeffnungen und Flächen füllend, überkleidend, durchbrechend, allem Aufstrebenden Spitzen aufsetzend sich vorzüglich in den Fensterfüllungen, an den Façaden, an der Thurmspitze ansammelt.	184:197	0:303
aufstrebend	ADJ	1968	2	aufstrebend-c2-i87	 	Die Arbeitslosigkeit, die als Hauptübel für den Niedergang der ehemals aufstrebenden Stadt gewertet wird, liegt derzeit bei 17,3 Prozent.	71:84	0:137
aufstrebend	ADJ	1968	2	aufstrebend-c2-i74	 	Der Weg zur Bewältigung der formalen Aufgabe, die lastenden und aufstrebenden Kräfte einer Zweiergruppe ins Gleichgewicht zu bringen und eine Allansichtigkeit zu erreichen, ist an seinen bisherigen „Paaren\" — ausnahmslos Kleinplastiken — gut zu verfolgen.	64:77	0:255
aufstrebend	ADJ	1968	2	aufstrebend-c2-i88	 	Zweiter in der Tageswertung wurde der nach einer Meniskusoperation wieder aufstrebende	74:86	0:86
aufstrebend	ADJ	1850	1	aufstrebend-c1-i91	 	Einer aufstrebenden mit der öffentlichen Meinung verbündeten Minorität stand auf den Tagsatzungen, wie auf dem Reichstag eine altgläubige Mehrheit gegenüber.	6:19	0:157
aufstrebend	ADJ	1968	2	aufstrebend-c2-i15	 	Der große Gedanke der Schulreform ist, dem > olke eine einheitliche Bildung auf breitester Grundlage zu verschaffen und alle aufstrebenden Menschen von der Grundschule über die Mittelstufe zur Hochschule zi> N-iten.	125:138	0:215
aufstrebend	ADJ	1850	1	aufstrebend-c1-i15	 	Wichtige Communicationen bilden nach Durchführung grossartiger Regulirungsarbeiten die der Nordsee zuströmenden Flüsse, welchen vorzugsweise Rotterdam seine mächtige Anziehungskraft verdankt, denn nächst dieser aufstrebenden Stadt vereinigen sich die Gewässer der Maas, Waal, der westlichen Yssel und des Leck, wodurch Rotterdam zur eigentlichen Rheinmündungsstadt und zum ersten Hafenplatze Hollands geworden ist.	211:224	0:414
aufstrebend	ADJ	1850	1	aufstrebend-c1-i93	 	Die aufstrebende Demokratie verlangte zugleich eine stärkere Bundesgewalt, wie sie schon einmal, unter der napoleonischen Mediationsacte, zum Heile des Landes bestanden hatte.	4:16	0:175
aufstrebend	ADJ	1968	2	aufstrebend-c2-i19	 	Wir setzten das Werk jener Pädagogen fort, die auch noch zu einer Zeit, als die Bourgeoisie längst von ihren progressiven Forderungen abgerückt und die unheilvolle Allianz mit dem deutschen Junkertum eingegangen war, an den bildungspolitischen Forderungen des aufstrebenden Bürgertums, an den Ideen der deutschen Klassik festhielten, denen es jedoch nicht vergönnt war, die humanistischen Bildungsforderungen zu verwirklichen.	260:273	0:426
aufstrebend	ADJ	1850	1	aufstrebend-c1-i82	 	Diese gelehrten Dichter wandten sich auch der aufstrebenden Bühne zu.	46:59	0:69
aufstrebend	ADJ	1968	2	aufstrebend-c2-i24	 	Ich finde, es ist ein Buch, das trotz vieler tragischer Schicksale, die erzählt werden, den Mut und die Kraft und auch die Zuversicht der Menschen dieses aufstrebenden Landes deutlich werden läßt.	154:167	0:196
aufstrebend	ADJ	1968	2	aufstrebend-c2-i56	 	Über 1000 Belegschaftsmitglieder waren bereits im vergangenen Jahr in Buchenwald, in Weimar oder besuchten das Dimitroff-Museum in Leipzig, oder sie sahen sich die aufstrebende Hafenstadt Rostock an.	164:176	0:199
aufstrebend	ADJ	1968	2	aufstrebend-c2-i46	 	Für hohes Bewußtsein und große Aktivität in der aufstrebenden Welt des Sozialismus	48:61	0:82
aufstrebend	ADJ	1850	1	aufstrebend-c1-i75	 	Man würde sich durch den hinreißenden Eindruck dieser aufstrebenden Colosse zu dem Hochbau Assyriens als reinem einseitigen Kraft-und Außenbau noch bestimmter, als durch den romanischen Bau, nämlich auch in Beziehung auf das Massenhafte, zurückversetzt glauben, wenn nicht diese formreiche Entwicklung unmittelbar aussagte, daß hier ein Gliederungsgesetz, das seinen wesentlichen Ausdruck in einem reinen Innenbau hat, sich nur überdieß nach außen wirft, um allem Volke dessen Herrlichkeit zu verkündigen und es durch die prachtvolle Pforte in seine Räume zu ziehen.	54:67	0:566
aufstrebend	ADJ	1968	2	aufstrebend-c2-i25	 	Und nach und nach sind dann auch die Urteile, die albernen Anekdoten, die persönlichen Gehässigkeiten wie vertrocknete Äste abgefallen und hemmen nicht mehr den hoch aufstrebenden Ruhmesbaum Majakowskijs.	166:179	0:204
aufstrebend	ADJ	1850	1	aufstrebend-c1-i45	 	Taub für die Hilferufe des großen Oraniers und die Todesnoth der Glaubensgenossen am Niederrhein, schließt sich der mächtigste evangelische Reichsfürst dem Hause Oesterreich an und sucht durch schwächliche Zugeständnisse an die rastlos vordringende römische Partei das Gleichgewicht der Bekenntnisse im Reiche nothdürftig aufrecht zu halten, während der Heidelberger Hof bereits alle aufstrebenden, streitbaren Kräfte des deutschen Protestantismus um sich schaart.	384:397	0:464
