identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
nf_1836_748113.txt-1752-33	nf_2006_747052.txt-42-24	st189492	4.0	 	2023-12-06 23:27:33.031	plane_nn
nf_1853_747976.txt-1786-34	nf_2006_747052.txt-42-24	st189492	3.0	 	2023-12-06 23:27:39.596	plane_nn
nf_1836_748113.txt-1926-9	nf_2006_747052.txt-42-24	st189492	4.0	 	2023-12-06 23:27:42.752	plane_nn
nf_1836_748113.txt-1789-54	nf_1836_748113.txt-1782-8	st189492	4.0	 	2023-12-06 23:27:45.45	plane_nn
nf_1830_747561.txt-598-17	mag_1964_205462.txt-6-21	st189492	1.0	 	2023-12-06 23:27:53.523	plane_nn
fic_1843_7039.txt-2100-37	nf_2006_747052.txt-42-24	st189492	0.0	planing is not the same word	2023-12-06 23:28:25.795	plane_nn
nf_1836_748113.txt-1705-2	nf_2006_747052.txt-42-24	st189492	3.0	 	2023-12-06 23:28:37.192	plane_nn
nf_1830_747561.txt-527-50	nf_1982_773998.txt-206-13	st189492	4.0	 	2023-12-06 23:28:59.416	plane_nn
news_1966_725934.txt-9-14	nf_1982_773998.txt-206-13	st189492	1.0	 	2023-12-06 23:29:12.973	plane_nn
nf_1853_747976.txt-1786-34	nf_1982_773998.txt-206-13	st189492	4.0	 	2023-12-06 23:29:20.327	plane_nn
mag_1857_556339.txt-42-19	nf_1972_774227.txt-1121-7	st189492	1.0	 	2023-12-06 23:29:32.316	plane_nn
nf_1853_747976.txt-544-27	nf_2006_747052.txt-42-24	st189492	4.0	 	2023-12-06 23:29:44.701	plane_nn
nf_1836_748113.txt-1789-54	nf_1982_773998.txt-206-13	st189492	4.0	 	2023-12-06 23:29:49.134	plane_nn
nf_2006_776561.txt-146-22	nf_1982_773998.txt-206-13	st189492	4.0	 	2023-12-06 23:29:52.888	plane_nn
nf_2006_747052.txt-42-24	nf_2006_776561.txt-146-22	st189492	3.0	 	2023-12-06 23:29:57.005	plane_nn
nf_1836_748113.txt-1391-9	nf_1982_773998.txt-206-13	st189492	4.0	 	2023-12-06 23:30:03.802	plane_nn
mag_1857_556339.txt-42-19	nf_1982_773998.txt-206-13	st189492	3.0	 	2023-12-06 23:31:59.067	plane_nn
nf_1830_747561.txt-598-17	nf_1836_748113.txt-1789-54	st189492	3.0	 	2023-12-06 23:32:05.094	plane_nn
nf_1836_748113.txt-1789-15	nf_1982_773998.txt-206-13	st189492	3.0	 	2023-12-06 23:32:09.045	plane_nn
