lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
granskare	nan	1810	1	bib19225772_18101116_148004_132_0002_alto.xml-0-55	 	Ett Sällskap Fosterlands Wanner som aro oberoende af andra Magkr an Lagarne, som lange med harm sett wär Trpckfiiher mitzvruk^S, och som hoppas kunna lemna sina tankande Medborgare läswärdigarc ämnen an bittra profbilar af partihat, falffa rygten och flrifwerikabbel, har beslutat litgifwa ett nyrr perivdiflt arbete under titel: Den owäldige Granskaren.	343:353	0:354
granskare	nan	1895	2	bib15650814_18951028_146365_252_0004_alto.xml-124-70	 	gåfvos under sommaren spektakler på en liten där uppförd teater, som invigdes af Michalska sällskapet, vid hvilket då befann sig den längsta skådespelaren i Sverige, Vestermark, som väckte de unga damernas förtjusning i många städer; han hade en ståtlig öfverbyggnad med ett vackert ansikte, men underdelen skämde den öfre, ty han hade fula ben med dålig ställning och gång, sorn\" stötte granskarens öga.	388:399	0:404
granskare	nan	1895	2	bib15978012_18950220_148361_43_0002_alto.xml-122-2	 	De bistre granskare, som nämnas censorer vid mogenhetsexamina, pläga tagas bland professorerna inom våra högskolors filosofiska fakulteter.	10:19	0:139
granskare	nan	1895	2	bib15978012_18950205_148361_30_0002_alto.xml-59-1	 	Till granskare af innevarande års räkenskaper valdes skolläraren A. Nilsson, handl.	5:14	0:83
granskare	nan	1895	2	bib19349359_18950606_148383_66_0003_alto.xml-95-4	 	behållit de särskildt utsedde granskarnes betänkande öfver två må inder; han ville ej säga namnen på de komprometterade medlemmar af kamrarne, trien bland entreprenörer kunde han näiBua Eiffel.	30:41	0:193
granskare	nan	1820	1	bib13506739_18200701_144030_149_0003_alto.xml-6-10	 	JfrSn nästkommande mZliads början utkommer en Tidning under namn af Granskaren, af blandadt Litterärt och Ekonomiskt inn holl.	68:78	0:126
granskare	nan	1826	1	bib11653828_18260828_144028_198_0003_alto.xml-1-42	 	Hwar och en sam bebagar genomläsa recensionen af Ferdinand Cortez uti Neri- 143, 147 och 151 af detta blad, ftall smärligen deri upptäcka ett enda oro eller en enda mening, seni kan anses stötande, hwarföre ocksä författaren uti Granskaren N-o 52 högligen förtrhter det moderata och paölonfria s » amsiä:lnin.qssätt«t deri, hwilket dan anser\" förtjena den flarpaste tillrättawiSning.\"	229:239	0:384
granskare	nan	1895	2	bib19227462_18951203_147640_282_0003_alto.xml-110-48	 	Det är lätt att finna fel, om man söker sådana, men då felen icke i vä sentiig grad störa njutningen af det hela, är det onödigt att söka, särskildt då det gäller en dramatisk genre, hvil ken behöfver uppmuntras och der det är granskarens pligt att stödja hellre än att undergräfva.	227:238	0:282
granskare	nan	1826	1	bib11653828_18260911_144028_210_0001_alto.xml-11-21	 	mängd ändringar behöfliga, hwilka i det tryckta exemplaret kunna äterställaS i sin ursprungliga poetiska form, hwarföre det ocksä händt Granskaren, att han räkat	136:146	0:161
granskare	nan	1828	1	bib11653828_18281114_144028_262_0003_alto.xml-9-63	 	Om jag kunde föreställa mig, att Sällskapet för Vexel undervisningens befrämjande gillade innehållet af den insända artikel, hvarmed en dess Ledamot i Stockholms Posten besvarat de i Granskaren införda anmärkningar emot en af mig redigerad uppsats, sorn in flutit i Sällskapets sista Arsberättese; så skulle jag nödgas beklaga, att detta Sällskap försmår att nied mig dela tyngden af Granskarens ovänskap.	384:395	0:405
granskare	nan	1824	1	bib11653828_18241105_144028_258_0002_alto.xml-7-29	 	som praktisst läres pa wisia ställen af Europa; om det dertill ffulle wara mö / ligt att förmä någon tro, det en tidning, säd an ssm Granskaren, bekännande grundsatser lika med dem wi här citerat, fpecicllt skyddades af regeringen, fä wore fröet till ett misstroende mellan st yr.	133:143	0:280
granskare	nan	1901	2	bib11653811_19010329_145317_49_0003_alto.xml-158-36	 	Hennes hår ändtligen, som, ljust i ungdomen, nu öfvergått till kastanjbrunt och som hon bar högt upplagdt och starkt pudradt, bildade en beundransvärd ram kring ett anlete, i hvilket den strängaste granskare blott kunnat önska litet mindre rodnad, och den mest anspråksfulle skulptör litet mer finhet i näsans form.	198:207	0:315
granskare	nan	1903	2	bib11653811_19030627_145317_97_0002_alto.xml-147-39	 	Det skulle naturligtvis vara Heidenstam, liksom Snoilsky en boren skahl och i öfrigt företeende många drag påminnande om honom, icke minst på det fosterländska och historiska området, som väl borde betyda icke så litet äfven för granskare af C.	229:238	0:244
granskare	nan	1827	1	bib19223423_18270314_145063_21_0001_alto.xml-4-36	 	Redaktionen hor sätt sig tillsänd nedanstäende artikel, hwilken den trott sig icke böra wägra ett rum i denna tidning, Redaktionen will innehälla med allt eget yttrande i ämnet intill dest sig wisat, om Granskaren, hwilken sä ofta af en annan StockholmsTidning fätt heta MinisieriM, äfwen affekterar det lika sä hedrande epitetet ivwälduz.	203:213	0:339
granskare	nan	1898	2	bib11653830_18980922_146968_74_0002_alto.xml-55-0	 	Granskare af gamla döfstum skolans och skogsodlingsmedlens räkenskaper blefvo hrr C. F. Lundberg i Trollhättan och A.	0:9	0:117
granskare	nan	1812	1	bib19520388_18120610_147487_24_0006_alto.xml-10-18	 	finner riri dem fäfom uti de fleste andra skrifter wackra och mr-silyckade stäke len; men den billige granskaren kommer ihcg Horatii ord:	102:112	0:137
granskare	nan	1828	1	bib11653828_18281104_144028_253_0002_alto.xml-9-88	 	menliga inflytandet på sedligheten *) tro äfven vi oss böra väcka lagstiftarens uppmärksamhet på dessa förhållanden, som fordra dess mellankomst, såsom en slags förmyndare, för den delen af nationen som ej är i stånd att af egen eftertanka vårda sig sjelf, utan följande blott ögonblickets ingifvelser och beräknande blott de momentella tillgångarne, oftast använder den sista skillingen, att förskaffa sig en njutning, som beröfvar den både i örståndet och helsan » I sammanhang härmed, anse vi i likhet med Granskaren, det bästa medlet, att något inskränka den starka komsumtionen, vara, alt höja brännvinspriset ur dess nuvarande vanvärde, genom en tull- eller accisafgift för städerne som, oberäknad den förut föreslagna högre taxationen å de pistoriska verken, hvilken endast har afseende på konkuransen för den mindre landtbrukaren, bör göra varan mindre lätt åtkomlig för de starka konsumenterne.	509:519	0:903
granskare	nan	1895	2	bib11653790_18950308_145648_11_0006_alto.xml-183-7	 	I öfrigt lämnar jag åt en opartisk granskare att själf bedöma, huruvida hr G. anfört verkliga skäl för sitt påstående, att för Orsa kommun, särskildt såsom stor skogsegare, » i jämförelsen mellan de båda linierna, den till Bollnäs har ett ojämförligt öfvervägande företräde ».	35:44	0:276
granskare	nan	1811	1	bib19225772_18110208_148004_16_0002_alto.xml-8-5	 	Prenumeranter af de » Owälduge Granskaren bedagade uttaga kill och med N:o 8	31:41	0:76
granskare	nan	1895	2	bib19277277_18950812_147683_217_0006_alto.xml-43-9	 	I anledning af yrkande örn tillsättande af en officiel granskare i konkursmål erinrades likaledes, att ett tidigare förslag derom förelåge hos vederbörande.	55:64	0:156
granskare	nan	1829	1	bib13506739_18290520_144030_115_0004_alto.xml-29-5	 	I N:o 34 af tidningen Granskaren finnaö krenne artiklar, rirand » Litteratur och ffön konst, dem Granstaren infört nr den i Strengnäs ulkoniman^ de lidniligen Samlaren, för att rekommendera densamma, fnfom den der inne, hö!l inttesianta och wäl ivalda underrättelser, äswen för Stockholm, hirilka stela mara för sielkwa hnfwudstadens tidningernblik okända.	22:32	0:356
granskare	nan	1895	2	bib15650814_18950502_146365_102_0003_alto.xml-39-6	 	Söderköpingsposten: En och annan ytlig granskare skall nog tycka att programmet i vissa delar kunde varit mera effektivt, mera åt vänster gående, då det utgår från ett folkparti, men att siv icke är, anse vi vara politiskt klokt.	39:48	0:229
granskare	nan	1902	2	bib11653811_19020110_145317_4_0004_alto.xml-69-21	 	Ja, så skall det alltjämt komma att frågas af dem, som stå utanför kristendomen endast som dess åskådare och granskare; för dem skall nämligen dess innersta väsen aldrig upplåta sina lönligbeter och därmed den öfverväldigande kraf ten af sin religiösa innebörd, utan erfarenheten af hvilken man aldrig skall komma att förstå kristendomen.	109:118	0:338
granskare	nan	1895	2	bib19225758_18950129_144022_24_0001_alto.xml-19-9	 	än gång för alla den grundligaste ocb mest outtröttlige granskaren af våra statsfinanser, och hans sedvanliga föreläsning öfver dem bar så vuxit samman med föreställningen om en remissdebatt i första kammaren, att man lar svårt att tänka sig, huru en sådan skall taga sig ut, när han en gång är borta.	56:66	0:301
granskare	nan	1810	1	bib19277346_18100407_147394_12_0006_alto.xml-6-2	 	Min Herres granskare (för hans skrifsätt, hans smak och hans rrpplySning hyser jag den största acktning) dömmer dock med skonsamhet: hwarföre skulle dä jag wara mera sträng?	11:20	0:173
granskare	nan	1895	2	bib15975087_18951221_145596_198_0003_alto.xml-126-1	 	Till granskare af kommunens räkenskaper utsågos desamme som skola granska kyrkans och skolans.	5:14	0:94
granskare	nan	1826	1	bib11653828_18260710_144028_156_0003_alto.xml-8-11	 	— (I anseende till den Fahlcrantz, sta taffan är Granskaren af olika tanka nied Stockholms Posten, emedan han m est beundrat Utsigt af wattenfallen i Trollhättan.)	49:59	0:163
granskare	nan	1895	2	bib19277277_18950726_147683_200_0008_alto.xml-34-5	 	delas hvart femte år till granskare ooh velén ekapsmän (af alla nationer) Born under den mellanliggande tiden gjort värdefulla fy sika & gt; j liska eller astronomiska upptäokter.	26:35	0:179
granskare	nan	1825	1	bib13506739_18250307_144030_54_0004_alto.xml-33-4	 	Som cn PrenumcrationS-Sedel på Granskaren sör innewarande år, mcd mitt namn, är genom min Colportcurs förwållande sörkomnien, så warder nämnde sedel, t hwart hand de » finnas må, härmedelst dödad.	31:41	0:196
granskare	nan	1895	2	bib19227462_18950424_147640_94_0005_alto.xml-125-6	 	Strindberg var icke danad tili litterär granskare, oaktadt nästan hela hans produktion är kritik.	40:49	0:97
granskare	nan	1895	2	bib11653811_18950308_145317_38_0004_alto.xml-31-3	 	För en opartisk granskare torde fäledes Kalmarkomitens sörflag till klahindelning befinnas ganfla enkelt och äswen lätt att praktiflt tillämpa samt wara nägorlnnda motswarande werklighetens kraf.	16:25	0:195
granskare	nan	1818	1	bib11653828_18180312_144028_59_0004_alto.xml-7-17	 	fatta^en, en lockli » elev as Herder, med wärci-het recenserad of någon sakkunnig och länkande Granskare inom tvär, Fädernesland.	95:104	0:129
granskare	nan	1826	1	bib11653828_18260710_144028_156_0004_alto.xml-4-8	 	Meik skämt ä sido- Den lfrägawarande artikeln i Granskaren ' tycke- i flera fall röja urskiljning, sakkännedom och smak; den är säledes tydligen ej flrifwen fif Utgifwaren sjelf, och det har derföre marit öst möjligt att widröra ben, säsom lik littt pros r risör mära Läsare, afdet sätt, hwarpä mi manligen alltid blifwit offentligen bedöytde.	48:58	0:343
granskare	nan	1902	2	bib11653838_19020110_147024_2_0002_alto.xml-99-20	 	är nu i det närmaste verkstäld och Ilar öfversändts till docenten O. B. Wiklund; som blifvit utsedd till granskare at arbetet.	105:114	0:126
granskare	nan	1829	1	bib13506739_18291026_144030_248_0004_alto.xml-20-2	 	Tidnings-Ncdakcör som Granskarens, hwars ogillande & gt; öfrigt torde för Redaktionen wara mera smickrande an hans bifall.	22:33	0:122
granskare	nan	1897	2	bib11653790_18970105_145648_1_0005_alto.xml-23-23	 	till sockenombud och sockenfullmäktig för markegångssättningen valdes G. Andersson å Norrby med G. Andersson i Öfver Nora till suppleant; till granskare af förmyndareräkningar major G W. Hanngren ock kom E. Torssell; till ledamöter och suppleanter i komiten för Dalarnes nya brandstodsbolag återvaldes Ångsnäs E.	143:152	0:312
granskare	nan	1815	1	bib13506739_18150510_144030_106_0016_alto.xml-4-5	 	Advocaturens utväg, att draga granskarens uppmärksamhet ifrån Saken, in uppå Personen.	30:41	0:86
granskare	nan	1895	2	bib19277277_18950228_147683_58_0005_alto.xml-125-2	 	icke kammarrättens granskare örn t. ex. en person åtnjöte för litet bevillningsfrltt afdrag, eller örn afBtånden i en reseräkning vore upp- tagna det minsta för långt, märktes dotta af reviso- rerna.	19:28	0:199
granskare	nan	1829	1	bib13506739_18290522_144030_117_0001_alto.xml-19-13	 	mncket mindre borde förutses, som, enligt hwad en af de strängaste granskare medgifwit, saken ej mar i minsta motsägelse med de antagna stadgade bs-	67:76	0:148
granskare	nan	1895	2	bib19227462_18950116_147640_13_0003_alto.xml-26-36	 	tor öfrigt framdragits, äro, med det ofvan förmälda undantaget, af ganska obetydlig beskaffenhet oehs föga » representativa », örn de än med fog * ' ådragit sig cn på embetets vägnar skarpsinnig granskares upp märksamhet.	195:205	0:221
granskare	nan	1898	2	bib11653830_18981222_146968_100_0002_alto.xml-89-20	 	Gransknlngsman af hamnens oeh kajens räkenskaper får drätselkammaren anställa mot ett årligt arvode af 100 kr, och åligger det granskaren att hvarje månad afgifva rapport till kammaren.	127:137	0:185
