lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
gelagert	VERB	1850	1	gelagert-c1-i18	 	Nur eine weiße Riesengestalt, ein geisterbleiches Nebelbild, das in langfaltigem, starr herabhängendem Mantel unverwandt an der Felsenmauer lehnt, überragt hoch die schweigend im Dunkel gelagerten braunen Friedenshütten der Menschen.	186:196	0:233
gelagert	VERB	1850	1	gelagert-c1-i83	 	Lond. seit 1812. 8. so wie von denen in einigen Strichen in Italien gelagerten in G. Brocchi Conchiologia fossile subapennina.	68:78	0:126
gelagert	VERB	1968	2	gelagert-c2-i7	 	Daß nicht etwa ein Handwerksmeister auf die Idee kommt, seine im „Kreisel\" gelagerten, aber noch nicht bezahlten Installationen herauszuholen und damit seinen Verlust zu verringern.	75:85	0:181
gelagert	VERB	1968	2	gelagert-c2-i41	 	Die durch das Weltbankabkommen vorgesehene Abdeckung des Defizits im Wege der Konvertierung von den Staatsbanken anderer Länder gehaltener Dollarbeträge in amerikanisches Feingold führte zu einer rapiden Abnahme der in Fort Knox gelagerten USA-Goldbestände.	229:239	0:257
gelagert	VERB	1850	1	gelagert-c1-i53	 	Geschliffene Platten zeigen öfter zahllose Zwillingsstreifen, wie der Labrador, es scheint das von zahllosen neben einander gelagerten Lamellen herzukommen.	124:134	0:156
gelagert	VERB	1850	1	gelagert-c1-i99	 	Jeder Vogel kommt auch in die Lage, sowohl beim Auffliegen als bei seinen Jagdmanövern diese auf seiner Brust gelagerte Muskelmasse auszunutzen, er braucht dieselbe daher, um in sein Element hineinzukommen und sich darin zu ernähren.	110:119	0:233
gelagert	VERB	1968	2	gelagert-c2-i16	 	Der Zeitung zufolge ermöglichen die in der Bundesrepublik gelagerten mehr als 50000 taktischen und strategischen Atomsprengköpfe. beliebig viele Minenreihen übereinanderzulegen.	58:68	0:177
gelagert	VERB	1968	2	gelagert-c2-i29	 	So häuften sich für Smith neue Schwierigkeiten, wie es auch seinem Spießgesellen Vorster von Südafrika mit dessen ähnlich gelagerter „Lösung\" für Namibia geht.	122:132	0:159
gelagert	VERB	1850	1	gelagert-c1-i30	 	Hier können wir der Ansicht Cohnheim’s, dass diese Geschwülste, welche nach einer nachweisbar stattgehabten Vergiftung des Körpers mit einem specifischen Krankheitsgifte an verschiedenen Stellen des Körpers zunächst als kleine Knötchen aus lauter dicht bei einander gelagerten Rundzellen im Bindegewebe auftreten, blos durch locale Erweiterung der Blutgefässe bedingt seien, nicht beipflichten, da wir uns eine ausschliessliche Wirkung umschriebener Erweiterung der Blutgefässe nicht von der Art vorstellen können, dass sich an einer Stelle so viel Zellen entwickeln, dass sie sich drängend sogar ihre Ernährungsgefässe allmählich selber zusammendrücken, wie dies beim Typhus und bei der Tuberculose geschieht, sodass sie danach selber absterben müssen; und da wir fernerhin entgegen Cohnheim annehmen, dass wohl chemische und mechanische Reize im Stande sind, eine Vermehrung der Zellen der Bindesubstanzen hervorzurufen, in der Weise, wie dies bei Pflanzen durch den Stich oder das Gift der Gallwespe oder durch die Ansiedelung von Blattläusen geschieht, so glauben wir, dass hier das specifische Gift als Vermehrungsreiz gewirkt hat.	266:276	0:1136
gelagert	VERB	1968	2	gelagert-c2-i24	 	Die am Strand gelagerten Lebensmittel wurden durch Sturm und Regen vernichtet; die Im Hafen liegenden Schilfe haben ihre Anker lichten müssen.	14:24	0:142
gelagert	VERB	1968	2	gelagert-c2-i8	 	Die von amerikanischen Truppen auf dem Boden der Bundesrepublik gelagerten B-und C-Waffen müssen abgezogen werden.	64:74	0:114
gelagert	VERB	1968	2	gelagert-c2-i23	 	Das wird u. a. in der Normalisierung der Beziehungen zu Indien deutlich, einem Land, das vor vielen gleichartig gelagerten Problemen steht.	112:122	0:139
gelagert	VERB	1968	2	gelagert-c2-i53	 	Die dort gelagerten 7000 Kernwaffen sollen durch „neuere und noch weiterreichende Waffen\" ersetzt werden.	9:19	0:105
gelagert	VERB	1850	1	gelagert-c1-i80	 	Dort die weit zerstreuten Feuer der sorglos Gelagerten, ohne Schanzen, Verhau, natürliche Grenzen; hier zusammengekeilt auf der Höhe, welche das Plateau beherrscht, eine stärkere Kriegsmacht, die, beweglich und elastisch, wie ein Bergstrom hinabrauschend, die zerstreuten Feinde durchbrechen, trennen, aufrollen, vernichten muß.	44:54	0:328
gelagert	VERB	1968	2	gelagert-c2-i48	 	Und der Jugendbuchverlag der DDR lehnte ein ähnlich gelagertes Thema über einen heute noch in unserer Republik lebenden Genossen, der in einer italienischen Partisaneneinheit kämpfte, im Hinterland der Faschisten in deutscher Uniform operierte und das Urteil des Partisanengerichtes an dem faschistischen Polizeichef von Bescia auf offener Straße vollstreckte, mit der lapidaren Begründung ab:	52:62	0:393
gelagert	VERB	1850	1	gelagert-c1-i66	 	Es schilderte zuerst den Erdkörper in seiner Größe und Form, in seiner, mit der Tiefe zunehmenden Dichtigkeit und Wärme, in seinen über einander gelagerten, starren und flüssigen Schichten; es schilderte die Scheidung von Meer und Land, das Leben, das in beiden als zelliges Gewebe der Pflanzen und Thiere sich entwickelt; den wogenden, stromreichen Luftocean, von dessen Boden waldgekrönte Bergketten wie Klippen und Untiefen aufsteigen.	145:155	0:438
gelagert	VERB	1968	2	gelagert-c2-i27	 	„Die gelagerte bzw. ruhende Tendenz des großen Ringes — sein Durchmesser beträgt 10 m und seine Höhe 2,50 m, ist in Beziehung mit der ae -	5:14	0:138
gelagert	VERB	1850	1	gelagert-c1-i29	 	Bei beiden Strömen werden die Fälle nicht durch die Berge, nicht durch die Stufen der übereinander liegenden Plateaus, wo sie entspringen, gebildet, sondern durch andere Berge, durch andere übereinander gelagerte Stufen, durch die sich die Ströme nach langem friedlichen Laufe Bahn brechen müssen, wobei sie sich von Staffel zu Staffel herabstürzen.	203:212	0:349
gelagert	VERB	1968	2	gelagert-c2-i50	 	Der ehemalige NATO-Oberkommandierende Norstad forderte bereits, einen Teil der in Europa gelagerten Atomwaffen dem westdeutschen Kanzler Erhard zu unterstellen.	89:99	0:160
gelagert	VERB	1850	1	gelagert-c1-i34	 	Der Fund bestand, außer einigen Steinwaffen, in einer ganzen Menge bunt durcheinander gelagerter Thier-und Menschenknochen, die von derselben Schuttmasse bedeckt und zum Theil in Kalksinter eingebacken waren.	86:96	0:208
gelagert	VERB	1850	1	gelagert-c1-i12	 	So in der Iliade (Buch 3), wenn Helena dem alten Priamos von einem Thurme herab die um die Stadt gelagerten Helden zeigt und benennt.	97:107	0:133
gelagert	VERB	1850	1	gelagert-c1-i79	 	So enthalten die über einander gelagerten Steinschichten, aus denen der größere Theil der äußeren Erdrinde besteht, die Spuren einer fast gänzlich untergegangenen Schöpfung; sie verkünden eine Reihe von Bildungen, die sich gruppenweise ersetzt haben; sie entfalten dem Blick des Beobachters gleichzeitig im Raume die Faunen und Floren der verflossenen Jahrtausende.	31:41	0:365
gelagert	VERB	1968	2	gelagert-c2-i64	 	Einzelne anders gelagerte Beispiele sind leider Ausnahmen geblieben, die eine wenig befriedigende Regel bestätigen.	16:25	0:115
gelagert	VERB	1968	2	gelagert-c2-i28	 	In der Hitze der Diskussion wurden — je nach dem jeweiligen diametral gelagerten ästhetischen Standpunkt der kritischen Betrachter — von einigen die „Rheinfiold\" -, von anderen die „Capriccio\" -Inszenierung als „dilletantisch\" bezeichnet, was gleichermaßen ungerecht ist.	70:80	0:271
gelagert	VERB	1850	1	gelagert-c1-i75	 	Um den Werth X zu erhalten, haben wir blos zu berücksichtigen, dass die Stärke des Zusammenhangs durch die Kraft bestimmt wird, womit die beiden neben einander gelagerten Bestandtheile vermöge ihres elektrischen Gegensatzes sich einander anziehen oder abstossen, und also, wie in No. 30. dargethan worden ist, dem Produkte aus den, in den Bestandtheilen der Scheibe M liegenden, gebundenen elektroskopischen Kräften mz und n (1 — z) proportional, und ausserdem von einer aus der Grösse, Gestalt und Entfernung, der verschiedenartigen Körpertheilchen herzuholenden Function, die wir mit 4 φ bezeichnen wollen, abhängig ist.	160:170	0:622
gelagert	VERB	1968	2	gelagert-c2-i4	 	1. 2. 77 neues. selbst., ahn gelagertes Aufg. -Gebiet.	29:39	0:54
gelagert	VERB	1968	2	gelagert-c2-i30	 	als bisher gegen diejenigen vorgegangen wdrd, die das Stadtbild durch Töpferschutt und unordentlich in den Straßen gelagerte Baustoffe verschandeln.	115:124	0:148
gelagert	VERB	1968	2	gelagert-c2-i20	 	IN POLYÄTHYLENBEUTELN AUFBEWAHR-TE BRUTEIER. bringen höhere Schlupfergebnisse und ein höheres Geburtsgewicht der Küken als unverpackt gelagerte Eier, wird aus Amsterdam berichtet.	134:143	0:179
gelagert	VERB	1850	1	gelagert-c1-i85	 	Fragen über die Einheit des Menschengeschlechts und dessen Abweichungen von einer gemeinsamen Urgestaltung; über die Wanderungen der Völker und die Verschwisterung von Sprachen, welche in ihren Wurzelwörtern oft größere Verschiedenheit als in den Flexionen oder grammatischen Formen offenbaren; über die Möglichkeit der Wanderung von Pflanzen-und Thierarten; über die Ursache der Passatwinde und der constanten Meeresströmungen; über die regelmäßige Wärmeabnahme an dem Abhange der Cordilleren und in der Tiefe des Oceans in über einander gelagerten Wasserschichten; über die gegenseitige Einwirkung der in Ketten auftretenden Vulkane und den Einfluß derselben auf die Frequenz der Erdbeben und die Ausdehnung der Erschütterungskreise.	539:549	0:735
gelagert	VERB	1968	2	gelagert-c2-i36	 	schon viele Bereiche erkennen, wo über ehemalige Grenzen und parteipolitische Intentionen hinweg die Sachzwänge zu einer relativ einheitlichen Haltung führen könnten, bzw. ähnlich gelagerte Probleme zu einer Art Interessengemeinschaft.	180:189	0:235
gelagert	VERB	1850	1	gelagert-c1-i50	 	Die geringe Breite des Schwellwerkes gewährt den Vortheil, dass man dieses Schlagwerk selbst in die engsten Räume aufzustellen vermag, allein es mangelt dieser Maschine an einer Vorrichtung zum Einrammen sehr schief gelagerter Pilotten.	216:226	0:236
gelagert	VERB	1850	1	gelagert-c1-i58	 	Der ägyptische Geist bewährt sich als streng messender (vergl. §. 432), indem er die widerstandslos in die Höhe strebende Form in einen fest an der Erde gelagerten Langbau (§. 565) umwandelt, in welchem zugleich durch die Gestalt der Säule und des Gebälks ein organisches Verhältniß zwischen Kraft und Last einzutreten beginnt, der aber dadurch einseitiger Langbau ist, daß in dem platten Dache der zusammenfassende Abschluß der schrägen Linie ausbleibt, welche dafür als pyramidaler Nachklang in der Richtung der Mauern auftritt.	153:163	0:530
gelagert	VERB	1968	2	gelagert-c2-i59	 	Bin 1068 männlichen Mitarbeiter nichter-1 1/2 Planstelle od. ahnlich gelagerte Tä Künstler.	69:78	0:91
gelagert	VERB	1850	1	gelagert-c1-i97	 	Die Zwillingsgränze der parallel nebeneinander gelagerten Individuen wird besonders durch die Streifung auf P und r parallel der Axe a markirt, doch kann sie auch ganz verwischt werden.Der	47:57	0:188
gelagert	VERB	1850	1	gelagert-c1-i14	 	An einzelnen Stellen scheiden sich darin kugelförmige Absonderungen aus, die außen eine sehr regelmäßige Hülle von concentrisch gelagerten Schichten von Hornblende und Feldspath haben.	128:138	0:184
gelagert	VERB	1968	2	gelagert-c2-i3	 	Die hier gelagerten Mengen von Medikamenten jeder Art, die einesteils von hier aus an die Berliner Krankenhäuser gehen, zum anderen als Reserven liegen bleiben müssen, beweisen, daß die Versorgung unserer Stadt mit den notwendigen Arzneimitteln gesichert ist.	9:19	0:259
gelagert	VERB	1850	1	gelagert-c1-i71	 	Der Mond hob jetzt sich und eine finster an seinen Seiten gelagerte Wolken -Heerde empor und zog einen Sturmwind nach, der sie unter die Sterne jagte.	58:67	0:150
gelagert	VERB	1850	1	gelagert-c1-i25	 	Dieselbe besteht aus zwei verschieden großen, horizontal gelagerten Walzen, von welchen die größere durch eine Kurbel oder Riemenscheibe in Bewegung gesetzt wird.	57:67	0:162
gelagert	VERB	1850	1	gelagert-c1-i69	 	Die Erscheinungen und Verhältnisse, die ich hier meine, sind einerseits die mannichfachen über einander gelagerten Gebirgsschichten, aus denen wir fast überall die feste Erdrinde zusammengesetzt finden, und andererseits die darin zahlreich eingeschlossenen Pflanzen-und Thiergebilde, von denen nach Analogie der gegenwärtig lebenden Pflanzen und Thiere angenommen werden muß, daß auch sie einstens an der Oberfläche gelebt und lange Perioden des Wachsens und Gedeihens für sich in Anspruch genommen haben.	104:114	0:505
gelagert	VERB	1968	2	gelagert-c2-i9	 	Eine fünfköpfige Familie ist am Freitag auf den Philippinen getötet worden, als. in ihrem Haus gelagerte Feuerwerkskörper explodierten und ein Feuer ausbrach.	95:104	0:158
gelagert	VERB	1968	2	gelagert-c2-i22	 	Vielleicht klappt es sogar, daß er zusammen mit dem gut gelagerten Dreckhaufen -seit 1977 ständiges Anhängsel der Zaun-Korrespondenz zwischen HGL und KWV -aus dem. Bild, der Gegend verschwindet.	56:66	0:194
gelagert	VERB	1968	2	gelagert-c2-i17	 	Gehen bereits andere Lasten Im Grundbuch voraus, so müssen diese zugunsten der neuen Hypothek in ihrem Rang zurücktreten; Nur bei besonders gelagerten Fällen kann von der Bank zugestimmt werden, daß zum Zwecke der Erstrang * forderung eine, bereits besiehende Hypothek aus dem neu zu gewährenden Darlehen abgelöst wird.	140:150	0:319
gelagert	VERB	1968	2	gelagert-c2-i63	 	Mit dem Bau der zehn zwischen überdimensionalen Wellenbrechern versenkbar gelagerten Drehtore an dem 500 Meter breiten Themseabschnitt im Stadtteil Woolwich war 1975 begonnen worden.	74:84	0:182
