identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib11653828_18170913_144028_212_0002_alto.xml-0-16	bib19277277_18291030_147682_252_0006_alto.xml-17-9	Benjamin	3.0	 	2023-07-14 18:36:50.757	aktiv
bib19227291_18960820_145289_100_0002_alto.xml-58-50	bib19277277_18291030_147682_252_0006_alto.xml-17-9	Benjamin	3.0	 	2023-07-14 18:37:20.998	aktiv
bib19227462_18950419_147640_90_0004_alto.xml-104-7	bib11653790_19010628_145648_50_0002_alto.xml-40-17	Benjamin	2.0	 	2023-07-14 18:37:47.094	aktiv
bib19277277_18291030_147682_252_0006_alto.xml-17-9	bib19277277_18290406_147682_79_0001_alto.xml-4-13	Benjamin	2.0	 	2023-07-14 18:38:29.781	aktiv
bib15873371_18950111_145112_10_0002_alto.xml-15-25	bib15760600_18950718_146401_84_0002_alto.xml-9-13	Benjamin	2.0	 	2023-07-14 18:39:11.583	aktiv
bib19277277_18300709_147682_155_0001_alto.xml-47-3	bib15760600_18950718_146401_84_0002_alto.xml-9-13	Benjamin	3.0	 	2023-07-14 18:39:45.401	aktiv
bib19225758_18950820_144022_192_0002_alto.xml-0-10	bib11653828_18220706_144028_154_0003_alto.xml-4-19	Benjamin	2.0	 	2023-07-14 18:40:04.335	aktiv
bib11653828_17950207_144028_31_0002_alto.xml-4-2	bib11653828_18170913_144028_212_0002_alto.xml-0-16	Benjamin	3.0	 	2023-07-14 18:41:02.509	aktiv
bib11653828_17920619_144028_139_0001_alto.xml-2-3	bib11653828_18120227_144028_48_0002_alto.xml-3-25	Benjamin	3.0	 	2023-07-14 18:41:36.201	aktiv
bib11653828_18300212_144028_35_0002_alto.xml-11-61	bib11653828_17941128_144028_273_0003_alto.xml-9-30	Benjamin	3.0	 	2023-07-14 18:41:59.876	aktiv
bib15873371_18950613_145112_158_0003_alto.xml-50-28	bib11653790_18980128_145648_8_0008_alto.xml-19-25	Benjamin	3.0	 	2023-07-14 18:42:13.874	aktiv
bib19227291_18960820_145289_100_0002_alto.xml-58-50	bib15760600_18950718_146401_84_0002_alto.xml-9-13	Benjamin	3.0	 	2023-07-14 18:42:47.946	aktiv
bib11653828_18060329_144028_72_0002_alto.xml-1-29	bib19223423_18190331_145063_26_0002_alto.xml-1-61	Benjamin	3.0	 	2023-07-14 18:43:07.083	aktiv
bib15873371_18951021_145112_287_0003_alto.xml-177-9	bib11653828_17950610_144028_129_0003_alto.xml-2-41	Benjamin	2.0	 	2023-07-14 18:44:29.834	aktiv
bib11653828_18220706_144028_154_0003_alto.xml-4-19	bib19227462_18950419_147640_90_0004_alto.xml-104-7	Benjamin	2.0	 	2023-07-14 18:44:43.306	aktiv
bib11653828_18220706_144028_154_0003_alto.xml-4-19	bib19225772_18150627_148004_71_0001_alto.xml-1-0	Benjamin	4.0	 	2023-07-14 18:44:59.077	aktiv
bib15873371_18950617_145112_162_0002_alto.xml-187-24	bib11653828_18250322_144028_67_0002_alto.xml-9-22	Benjamin	1.0	 	2023-07-14 18:46:02.859	aktiv
bib11653838_19031120_147024_47_0002_alto.xml-80-14	bib19225758_18950424_144022_94_0001_alto.xml-46-1	Benjamin	4.0	 	2023-07-14 18:46:32.004	aktiv
bib19227462_18950427_147640_97_0005_alto.xml-108-12	bib11653828_18170913_144028_212_0002_alto.xml-0-16	Benjamin	2.0	 	2023-07-14 18:47:31.401	aktiv
bib11653828_18101215_144028_294_0001_alto.xml-0-31	bib11653828_17941128_144028_273_0003_alto.xml-9-30	Benjamin	4.0	 	2023-07-14 18:48:00.824	aktiv
bib19277277_18950314_147683_72_0006_alto.xml-223-11	bib19225758_18950424_144022_94_0001_alto.xml-46-1	Benjamin	1.0	 	2023-07-14 18:49:28.134	aktiv
bib11653828_17950610_144028_129_0003_alto.xml-2-41	bib19277277_18291030_147682_252_0006_alto.xml-17-9	Benjamin	3.0	 	2023-07-14 18:51:04.921	aktiv
bib19227462_18950419_147640_90_0004_alto.xml-104-7	bib19277277_18290220_147682_42_0001_alto.xml-4-68	Benjamin	2.0	 	2023-07-14 18:52:15.839	aktiv
