lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
stöt	nan	1807	1	bib19223423_18070114_145063_4_0002_alto.xml-7-32	 	chrockamation as följande innehall:\" Hans Maicstät har förnmnmik, att tecken till intur * cectton wifat fig i Departementen Posen och Kalisch; ulen hoppas med tistförsist t, att stöt ' » ga delen af inwänarne i Södra Preusen stola erinra sig Hans Mo kost atil walgeruingir, och «tt blott fa personer kunna w ra nog illasinnade, att willja formera ett parti lör steckGen, och genom insurrectivn saint inbördes krig winna fördelar, stockade m i deras med » Hvrgares blod.	178:182	0:469
stöt	nan	1895	2	bib15650814_18950110_146365_9_0003_alto.xml-23-6	 	Han led af den första allvarsamma stöt, som tillfogats hans stolthet, hela hans sinne upprördes vid blotta tanken på hans förödmjukelse.	34:38	0:136
stöt	nan	1895	2	bib19227462_18950703_147640_151_0004_alto.xml-28-0	 	stöten inträffade vid 3-tiden på natten och gick i motsatt riktning.	0:6	0:68
stöt	nan	1900	2	bib11653811_19000205_145317_19_0003_alto.xml-82-14	 	Yachtens sirén gaf till ett högt skrik, som Graves besvarade med två korta stötar ur pipan.	75:81	0:91
stöt	nan	1902	2	bib11653838_19020815_147024_33_0003_alto.xml-198-36	 	var då 6,30 f. m. ” ” Skedde ingen skada vid nedstigningen? ” ” Jo, ballongen fick en repa, skyddstältet blef också ramponeradt » och gondolen var naturligtvis utsatt för ganska kraftiga stötar.	187:193	0:194
stöt	nan	1898	2	bib11653811_18980815_145317_124_0003_alto.xml-43-10	 	stund derefter var det som örn han fått en häftig stöt för bröstet, nu var det hans tur att falla och blifva nedtrampad af fiendens hästar.	50:54	0:139
stöt	nan	1802	1	bib13506739_18021013_144030_233_0003_alto.xml-7-52	 	^ortlkulne ock förloras » Sakrr: Utur et Rum, til höger neder i portgången uti Huset N:o 83 pä Blasieholmen, St den 10 October bortstulit et Franskt Si!fwer-i!r med Guldwisare och graverad Boett pä bada sidor, utan namn och «um » mer, samt sxtt ev liten stöt pä ena sidan af Boetten, jemte en » vidhängande Stälkjed i perlsalon, utan Nyckel.	254:258	0:341
stöt	nan	1792	1	bib11653828_17921124_144028_273_0001_alto.xml-7-37	 	följande beffrifning:\" En electriff gnista, utan nägon annan ledsagare än flodwatlnct, flyger och uptänder i et ögnablick pä bägge stränderne en flygtig Spiritus, tilrcdd för at uplysa festen; den osynliga electriffa stöten dödar, för äffädarncs ögon, det kreatur, som skal anrättas för högtiden; electriffa Znsirumenter wända och stcta köttet wid wärman af en Elhereiff läga; bägare, fulla af detta fina fluidum, och utan at deraf förlora det minsta, upfyllas med Europeifft w!n.	217:223	0:480
stöt	nan	1895	2	bib15760600_18950521_146401_60_0004_alto.xml-23-8	 	Vid li-tiden märktes en ny, lättare jord stöt.	41:45	0:46
stöt	nan	1895	2	bib15760690_18950601_145050_83_0002_alto.xml-150-10	 	Lugnande flrifwelser frän myndigheterna kungjordes, och dä inga widare stötar vrmärktes, följde pä söndagen oafbruten bön och gudstjenst i kyrkorna, dit folk strömmade med ljus och blommor.	71:77	0:189
