lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Frechheit	NN	1848	1	nn_nrhz145_1848-301-20	 	Hiernach folgen mehrere Anträge, der erste von Vinke, Radowitz, Graf Schwerin und Consorten, hat die fabelhafte Frechheit, die Tagesordnung über die preußische Frage zu beantragen.	112:121	0:180
Frechheit	NN	1957	2	26120215_1957_02_23_01_179.tcf.xml-21-2	 	Mit unverhohlener Frechheit behaupten die Westberliner „Ernährungsbehörden\", die Hausfrauen bevorzugten die teuren Waren und trieben somit die Preise in die Höhe.	18:27	0:162
Frechheit	NN	1853	1	rosenkranz_aesthetik_1853-3308-12	 	Die Unnatur als die Verkehrung des Naturgesetzes durch die Freiheit oder richtiger Frechheit des menschlichen Willens ist durchaus ekelhaft.	83:92	0:140
Frechheit	NN	1867	1	brehm_thierleben04_1867-18886-99	 	Sieht sie keinen anderen Vogel in der Nähe, so läßt sie sich herbei, selbst zu jagen, stößt auf Fische herab, läuft am Strande hin und sucht Das zusammen, was die Fluth auswarf, oder liest am Lande Würmer und Kerbthiere auf; sowie sie aber andere fleischfressende Seevögel von weitem erblickt, eilt sie auf diese zu, beobachtet sie, wartet, bis sie Beute gemacht haben, stürzt sich herbei und greift sie nun, wie ein gefiederter Räuber sein fliegendes Wild, mit ebenso viel Kraft und Gewandtheit als Muth und Frechheit an, bis sie die eben erbeutete Nahrung von sich speien.	509:518	0:574
Frechheit	NN	1885	1	treitschke_geschichte03_1885-10633-10	 	Eigenthümlich war in den letzten Bänden der Reisebilder nur die Frechheit der Unzucht; sodomitische Schmutzereien, wie sie Heine in seiner niederträchtigen Polemik gegen Platen vorbrachte, hatten den Tempel der deutschen Dichtung bisher noch niemals geschändet.	64:73	0:261
Frechheit	NN	1949	2	2532889X_1949-01-05_01_042.tcf.xml-207-48	 	Zu einer Zeit, in der unser Volk alle seine materiellen Hilfsquellen und seine Arbeit zur Durchführung des bevorstehenden Fünfjahrplans mobilisiert, zu einer Zeit, in der die Aufmerksamkeit unseres Volkes sich auf die Aufgaben unseres wirtschaftlichen und kulturellen Aufbaues konzentriert, beschuldigen die Kriegsbrandstifter mit unerhörter Frechheit unsere friedliche kteinp Rppuhlllc dPs Militarismus und der Aggressivität gegen unsere Nachbarn.	342:351	0:448
Frechheit	NN	1827	1	rumohr_forschungen02_1827-2520-42	 	Demungeachtet werden wir die günstige Stimmung des Vasari schwerlich so gänzlich theilen können, da eben Solches, was er besonders hervorhebt (das sichtbare Streben den Raum mit mindestmöglicher Mühe auszufüllen, die Fertigkeit, welche hie und da an moderne Frechheit grenzt) nach den Erfahrungen der verflossenen Jahrhunderte, eher für die Vorbedeutung eines künftigen Verfalles, als einer der Kunst bevorstehenden Höhe der Meisterschaft zu erachten ist.	258:267	0:455
Frechheit	NN	1970	2	2532889X_1970-12-13_01_110.tcf.xml-31-11	 	Was haben wir Amerikas Weißen angetan, daß sie jetzt die Frechheit besitzen, zu behaupten, daß wir sie hassen.?	57:66	0:111
Frechheit	NN	1967	2	26120215_1967_10_05_01_166.tcf.xml-21-16	 	Lauter denn zuvor gellen die Fanfaren des Alleinvertretungswahns, ja, Kiesinger erklomm den Gipfel der Frechheit, als er diese anmaßend-aggressive Doktrin sogar in seinen Briefen an DDR-Ministerpräsident Stoph verfocht.	103:112	0:219
Frechheit	NN	1948	2	26120215_1948_07_01_01_143.tcf.xml-12-5	 	' Man denke, welche Frechheit, am helllichten Nachmittag waren die Ganoven mit einem Kraftwagen vorgefahren und in die Werkstatt eingedrungen,	20:29	0:142
Frechheit	NN	1832	1	hc_1350806_1832-214-13	 	Vor sämmtlichen aber zeichnete sich Dr. Wirth aus, welcher Marat an schamloser Frechheit, in Gesinnung, Declamation und Tendenz, nicht nur erreicht, sondern übertroffen zu haben scheint, so daß er selbst seine Collegen ermüdete und erschreckte und in die allgemeine deutsche Committee nicht mit gewählt wurde, welche man während des Festes zur Leitung der auf demselben beschlossenen Maaßregeln gebildet hat, und zu welchem jede der Deputationen aus den einzelnen constitutionellen Staaten eines oder mehrere Mitglieder lieferte.	79:88	0:529
Frechheit	NN	1866	1	brehm_thierleben03_1866-14936-10	 	Sie ergötzten uns nicht wenig durch den seltsamen Verein von Frechheit und Scheu.	61:70	0:81
Frechheit	NN	1989	2	2532889X_1989-09-07_01_040.tcf.xml-61-14	 	Auch die bekannten Anmaßungen von der.Obhutspflicht für alle Deutschen\" sind eine unverschämte Frechheit west icher Politiker, ch unterstütze deshalb auch, daß die sogenannten ausreisewilligen Bürger der DDR über den Weg der Erpressung entsprechend westlicher Propagandarichtlinien nichts erreichen werden:	95:104	0:306
Frechheit	NN	1866	1	brehm_thierleben03_1866-9600-16	 	Meine Beschuldigung ist gewiß nicht zu hart; zum Beweis sei hier ein schlagendes Beispiel seiner Frechheit angeführt.	97:106	0:117
Frechheit	NN	1965	2	26120215_1965_01_01_01_366.tcf.xml-3-9	 	Es hat uns auch ständig empört, mit welcher Frechheit die Nazis ihre offene und geheime Wühlarbeit fortgesetzt haben.	44:53	0:117
Frechheit	NN	1848	1	nn_nrhz060_1848-310-8	 	Zwar so weit ist bis jetzt die reaktionäre Frechheit noch nicht gediehen, daß man die demokratischen Vereine aufzulösen wagte, wie es die Herren Reaktionäre im konstitutionellen Centralverein, im vaterländischen Verein etc. wünschen und beantragen.	43:52	0:248
Frechheit	NN	1866	1	brehm_thierleben03_1866-11423-7	 	Jn Spanien wußte man uns von der Frechheit des letzteren viel zu erzählen, und ein Adler übernahm es, vor unsern Augen die Wahrheit des Erzählten zu bestätigen.	33:42	0:160
Frechheit	NN	1954	2	26120215_1954_04_08_01_012.tcf.xml-29-14	 	An allen Ecken bildeten sich Diskussionsgruppen, in denen die Westberliner sich über die Frechheit empörten, daß Manteuffel unter dem Schutz der Polizei, die aus den Steuergeldern der Werktätigen finanziert wird, auftreten durfte.	89:98	0:230
